ID TIME BLK #BLOCKS
222 15.769 4 1
222 31.045 5 1
222 131.492 7 2
222 471.754 9 2
222 485.102 10 1
222 501.582 11 1
222 542.237 12 1
222 557.064 13 1
222 575.597 14 1
222 586.092 15 1
222 602.199 16 1
222 616.456 17 1
222 620.852 17 1
222 631.121 18 1
222 646.776 19 1
222 661.951 20 1
222 666.087 20 1
222 676.553 21 1
222 710.972 23 2
222 731.657 24 1
222 740.763 25 1
222 771.954 27 3
222 842.41 28 2
222 856.537 29 1
222 861.17 29 1
222 871.217 30 1
