ID TIME BLK #BLOCKS
210 17.05 4 1
210 31.63 5 1
210 54.58 5 2
210 68.514 6 1
210 75.592 6 1
210 83.226 7 1
210 98.829 8 1
210 114.451 9 1
210 131.087 10 1
210 135.43 10 1
210 144.647 11 1
210 148.839 11 1
210 160.464 12 1
210 163.593 12 1
210 174.601 13 1
210 225.413 14 1
210 231.788 14 2
210 243.303 15 1
210 258.086 16 1
210 269.756 17 1
210 284.991 18 1
210 299.583 19 1
210 324.197 20 1
210 336.056 20 1
210 348.186 21 1
210 364.703 22 1
210 414.215 25 3
210 493.609 26 1
210 496.376 29 3
210 510.779 30 1
210 525.569 31 1
