ID TIME BLK #BUFFER #GETH #ALLOWED BUFFERPEERS GETHPEERS ALLOWED
105 0.282 1 0 0 0   
105 2.704 1 2 4 4 107;110;103;109 110;107 110;109;107;103
105 5.445 1 2 3 3 107;103;109 110;107 109;107;103
105 7.776 1 2 2 2 107;110 110;107 110;107
105 10.597 1 4 4 4 107;110;109;103 110;103;109;107 110;109;103;107
105 13.638 1 4 4 4 110;109;103;107 110;103;109;107 110;109;103;107
105 17.592 2 4 2 2 107;109 110;103;109;107 109;107
105 20.367 2 4 1 1 103 110;103;109;107 103
105 24.589 2 4 3 2 109;110;107 110;103;109;107 109;107
105 27.638 2 4 2 2 110;107 110;103;109;107 110;107
105 31.431 3 4 2 2 107;109 110;103;109;107 109;107
