ID TIME BLK #BLOCKS
217 15.993 3 1
217 20.753 3 2
217 27.471 3 1
217 33.069 4 1
217 42.911 4 1
217 57.335 5 1
217 76.096 7 3
217 94.484 8 1
217 152.081 9 2
217 159.871 11 2
217 163.874 12 1
217 173.126 13 1
217 179.63 13 1
217 190.695 14 1
217 206.927 15 1
217 222.18 16 1
217 241.685 17 1
217 253.035 18 1
217 272.374 19 2
217 283.31 20 1
217 311.708 21 1
217 319.234 22 1
217 372.245 22 1
217 375.639 26 3
217 391.903 26 1
217 402.324 28 2
217 417.184 29 1
217 430.781 30 1
217 445.852 31 1
217 471.096 32 1
217 477.947 32 1
217 492.789 34 1
217 527.462 36 7
