ID TIME BLK VOTE
209 177.948 12 3416833
209 212.259 14 3546845
209 225.039 14 None
209 320.033 19 3221941
209 324.219 19 None
209 387.282 22 3381128
209 412.506 23 None
209 492.865 28 3037833
209 502.504 28 None
