ID TIME BLK #BLOCKS
222 34.429 3 1
222 38.017 4 1
222 50.256 5 1
222 114.095 7 4
222 184.306 10 3
222 234.607 11 1
222 249.429 12 1
222 264.248 13 1
222 279.767 14 1
222 294.818 15 1
222 309.585 16 1
222 363.801 17 1
222 371.8 17 1
222 379.643 18 1
222 404.213 19 2
222 410.55 20 1
222 424.908 21 2
222 443.962 22 1
222 464.524 23 1
222 471.314 24 1
222 486.536 25 1
222 530.824 27 1
222 538.641 27 3
222 547.837 28 1
222 564.007 29 1
222 575.125 28 1
222 603.631 29 1
222 608.977 30 3
222 663.504 33 1
