ID TIME BLK %CPU CHAINDATASIZE
214 69.155 2 176850 32.65
214 118.691 6 183280 32.97
214 333.245 14 211599 33.83
214 578.059 19 226390 34.98
214 580.712 19 226390 34.99
214 625.084 19 226390 34.98
214 670.724 19 226390 35.0
214 716.127 19 226390 35.11
214 760.136 19 226390 35.07
214 805.291 19 226390 35.03
214 850.208 28 248761 35.16
214 907.364 32 258479 35.36
214 1110.771 39 272178 35.76
214 1115.917 39 272178 35.79
214 1164.86 40 280019 36.07
214 1203.521 41 291816 36.23
214 1309.395 47 306088 36.48
214 1371.827 49 310753 36.79
214 1418.393 50 312516 36.93
