ID TIME BLK #BLOCKS
218 15.967 3 1
218 36.485 3 1
218 47.692 4 1
218 61.518 5 3
218 84.822 6 2
218 96.218 7 1
218 107.4 8 4
218 162.959 12 7
218 267.294 19 11
218 287.006 20 2
218 297.108 21 1
218 301.276 21 1
218 313.519 22 1
218 326.394 23 1
218 342.121 24 1
218 446.885 29 4
218 484.036 33 7
218 501.818 34 1
218 505.93 34 1
218 512.874 35 1
218 536.867 36 1
218 543.396 37 1
218 551.803 37 1
218 561.957 38 5
218 583.62 39 2
218 589.752 40 1
218 601.248 41 1
218 617.186 42 1
218 618.931 42 1
218 646.188 43 1
218 650.136 44 1
218 661.744 45 1
