ID TIME BLK VOTE
226 65.302 6 772058
226 102.12 8 None
226 146.849 11 None
226 203.383 15 2284894
226 245.664 18 2402799
226 286.899 20 None
226 324.332 23 None
226 371.484 26 None
226 438.38 30 2122144
226 473.282 33 2043307
