ID TIME BLK BLOCK BALANCE UBI PAY #ROBOT MEAN #VOTES #OKVOTES R? C?
217 41.637 4 4 0.01 0 0 0 5000000 0 0 False False
217 65.255 6 5 0.01 40 0 10 5000000 0 0 False False
217 81.422 7 5 0.01 60 0 10 5000000 0 0 False False
217 105.993 8 6 60.01 0 0 10 5000000 6 0 False False
217 120.801 9 7 60.01 0 0 10 5000000 6 0 False False
217 139.349 11 8 60.01 20 0 10 5000000 6 0 False False
217 155.09 12 8 20.01 20 0 10 5000000 10 0 True False
217 170.329 13 9 20.01 20 0 10 5000000 10 0 True False
217 187.05 14 9 20.01 20 40 10 2881291 10 10 False False
217 213.512 16 10 40.01 0 40 10 2881291 13 10 False False
217 230.709 17 11 80.01 0 0 10 2881291 13 10 False False
217 247.758 18 12 40.01 0 0 10 2881291 17 10 False False
217 263.133 19 13 40.01 20 0 10 2881291 17 10 False False
217 280.156 20 14 40.01 20 0 10 2881291 23 10 True False
217 311.04 22 15 0.01 20 0 10 2896217 23 20 False False
217 327.716 23 16 20.01 0 40 10 2896217 27 20 False False
217 343.379 24 16 20.01 0 40 10 2896217 27 20 False False
217 358.989 25 16 20.01 0 40 10 2896217 27 20 False False
217 374.468 26 17 20.01 0 40 10 2896217 30 20 True False
217 391.166 27 18 20.01 0 40 10 2896217 30 20 True False
217 408.059 29 18 20.01 0 80 10 2990545 30 30 False True
217 424.35 30 19 20.01 0 80 10 2990545 35 30 False True
217 440.369 31 19 20.01 0 80 10 2990545 35 30 False True
217 456.502 32 20 20.01 0 80 10 2990545 35 30 False True
217 471.139 33 21 20.01 0 80 10 2990545 38 30 False True
