S1 S2 S3
0 0 0
679 692 681
625 650 618
934 945 940
925 935 912
587 607 589
929 942 931
917 941 928
935 947 941
926 947 942
915 947 938
914 946 939
901 943 937
926 943 939
834 877 855
940 948 944
863 845 812
893 928 897
822 860 851
813 799 728
887 926 902
941 948 944
810 907 880
759 796 766
648 676 630
431 362 311
206 299 546
232 245 243
203 210 211
203 210 210
198 205 203
204 208 209
236 256 244
230 249 251
234 246 242
241 249 243
215 220 221
251 259 257
245 259 256
250 258 252
248 259 251
245 262 258
243 260 260
245 257 256
249 263 254
249 258 253
247 265 256
248 265 256
249 259 259
244 252 245
236 246 238
222 231 229
203 212 212
223 232 233
242 251 250
251 260 254
238 242 246
247 268 252
249 263 262
254 264 260
250 263 261
248 258 258
232 247 245
209 217 214
251 258 252
251 257 247
250 260 261
250 260 253
242 258 252
228 247 244
231 251 252
236 245 250
217 229 226
248 262 257
243 253 251
250 260 254
256 259 256
251 258 258
207 212 212
232 233 231
209 213 213
252 263 256
239 249 244
242 263 254
251 259 260
252 265 259
256 263 263
207 211 212
209 212 214
213 214 214
212 216 218
213 216 216
214 216 220
214 218 221
211 215 217
211 220 216
210 217 215
212 215 216
211 213 212
210 214 212
209 211 211
297 315 306
887 938 919
895 938 921
916 943 925
831 873 805
543 533 497
938 948 940
884 927 881
827 893 904
861 908 310
618 214 211
227 238 231
216 228 223
213 226 219
216 739 787
648 732 686
716 798 753
870 926 888
868 916 879
861 898 849
757 843 768
716 800 746
729 798 752
819 864 846
844 866 842
708 749 746
720 750 788
685 754 797
752 885 898
699 663 563
910 942 910
908 940 923
857 923 918
867 892 277
589 229 211
203 210 210
243 261 261
203 214 215
199 208 206
257 268 260
222 232 229
233 248 244
225 235 227
211 219 216
210 219 214
210 217 213
207 214 213
205 215 213
203 213 211
203 212 211
203 213 211
203 213 212
204 214 212
256 262 261
219 229 228
243 259 256
236 258 253
252 263 260
201 211 212
239 254 252
232 241 238
201 207 209
203 208 208
202 208 207
203 209 209
204 211 211
204 211 211
203 210 211
203 210 211
204 210 211
201 207 205
201 207 207
199 205 206
201 209 207
195 201 201
199 206 206
198 204 205
197 204 205
197 204 204
192 199 199
195 203 204
197 204 205
198 205 206
199 207 207
201 209 209
203 209 209
203 210 209
204 211 211
204 212 212
203 214 211
201 209 209
201 207 207
199 207 207
198 207 207
198 206 207
198 206 206
195 202 201
195 203 204
199 207 211
192 198 199
192 199 200
195 201 203
197 204 205
199 205 207
195 203 202
187 192 192
193 197 195
199 202 199
201 204 201
204 206 202
206 207 204
213 218 211
206 212 209
203 206 201
207 210 204
216 223 212
218 229 224
205 207 204
207 213 206
221 226 223
206 208 204
204 207 203
204 207 205
204 211 205
216 225 219
221 225 218
219 233 230
244 256 257
250 263 253
225 228 224
248 261 244
246 261 248
241 245 235
231 238 224
227 235 225
236 235 227
225 229 224
244 253 248
245 261 260
243 252 251
236 242 238
230 239 233
243 254 251
246 254 254
249 260 258
222 234 227
243 260 256
235 242 239
248 259 257
245 261 257
229 239 237
236 244 243
221 229 231
233 246 248
248 261 257
248 267 263
211 220 222
213 222 223
215 224 224
217 225 230
201 206 209
207 213 216
210 214 217
210 214 218
223 232 233
214 219 222
201 205 208
228 238 234
205 209 212
193 199 201
195 199 202
196 200 204
199 202 206
198 203 207
198 203 207
197 204 208
198 204 208
197 204 209
199 204 209
199 206 210
201 207 211
204 210 216
206 212 215
206 212 216
207 216 216
212 223 220
203 210 212
207 215 218
203 207 212
195 199 203
210 220 224
215 223 228
218 227 229
210 216 217
204 213 217
221 230 227
237 245 239
241 251 248
238 249 253
245 257 256
247 263 257
247 261 258
252 263 257
252 263 263
249 258 260
251 259 253
251 257 254
236 246 245
249 263 256
230 232 243
204 209 211
202 207 211
203 207 210
204 208 209
206 211 212
207 211 214
207 211 229
209 214 351
207 214 528
207 537 566
560 584 552
875 925 912
725 818 775
808 229 227
235 248 241
241 256 257
250 259 257
231 236 231
224 225 218
253 259 234
225 230 218
232 241 226
223 233 221
227 239 227
228 233 228
229 243 232
236 259 244
235 252 250
231 253 252
230 247 247
225 239 239
223 243 241
206 213 217
252 256 253
219 226 221
245 261 261
243 254 250
248 256 249
239 256 251
247 251 252
212 217 215
248 256 244
250 266 256
250 263 253
213 219 218
229 244 242
206 213 215
215 223 223
250 268 258
250 263 256
252 268 263
249 260 257
239 255 256
239 256 256
246 260 256
246 262 259
247 263 263
245 259 256
244 260 256
254 260 261
263 263 257
862 306 249
854 879 327
830 771 250
247 259 257
248 260 259
254 264 258
244 261 265
253 261 245
238 247 247
251 263 411
233 235 697
218 228 736
222 263 833
232 455 930
222 800 823
223 908 898
228 750 753
458 907 888
761 897 872
802 897 881
866 931 901
860 878 805
883 872 758
785 787 750
675 733 736
941 948 942
936 937 908
579 704 788
791 792 700
905 299 236
230 238 235
206 214 214
220 233 756
217 224 225
223 233 227
206 212 212
203 209 210
204 210 210
202 207 211
204 214 211
205 213 211
206 210 211
200 207 207
200 207 206
199 206 206
201 206 205
203 207 207
204 211 209
204 212 210
206 214 212
207 213 213
207 213 212
206 213 211
204 210 209
203 210 209
204 209 210
205 214 209
204 211 207
202 208 207
201 207 209
201 207 209
203 211 211
202 210 210
203 211 212
204 211 211
205 212 212
207 213 213
252 260 257
239 245 243
219 226 253
238 245 227
224 228 224
222 235 232
229 239 244
255 268 259
233 243 249
225 229 227
253 269 264
208 216 216
233 240 236
216 221 217
222 225 223
227 236 236
256 267 259
250 259 259
251 265 258
234 239 241
215 220 221
239 247 247
235 256 256
232 250 252
249 263 255
230 241 238
209 215 215
225 236 242
207 215 222
209 222 230
236 256 260
218 229 233
233 245 248
252 260 260
246 264 261
248 263 258
251 259 258
239 250 248
246 260 252
253 263 259
253 263 260
246 257 251
253 263 257
245 268 259
247 257 265
224 228 239
243 244 256
212 218 219
245 269 260
243 264 252
842 312 256
850 882 781
878 914 834
679 739 664
905 942 915
900 925 907
908 936 888
910 935 880
871 881 750
691 778 893
910 936 882
717 705 683
515 517 262
294 677 856
712 775 754
899 944 926
572 607 699
940 947 942
861 867 853
879 909 910
562 581 609
594 631 665
576 634 651
560 617 632
619 688 698
746 843 841
883 941 930
936 947 942
937 947 943
933 946 941
936 947 942
937 946 941
938 948 942
934 947 943
933 946 942
911 944 935
667 683 733
722 811 796
924 937 870
932 942 916
606 590 555
925 937 905
748 787 758
941 946 940
935 944 939
923 938 915
935 945 941
523 542 525
529 552 531
525 541 510
500 509 486
485 498 478
488 508 486
513 524 503
533 539 509
557 561 517
577 580 542
570 579 532
455 578 543
205 560 560
205 229 437
205 402 522
227 548 501
256 575 535
237 594 552
438 590 565
539 565 529
513 540 502
454 535 502
423 558 516
296 568 515
247 571 516
230 605 540
244 626 570
595 587 531
589 585 537
547 603 546
393 585 539
453 577 544
527 574 528
557 558 523
548 547 513
494 512 494
490 492 461
418 459 488
566 573 555
636 704 674
834 912 871
879 849 231
573 215 215
391 241 237
212 225 220
243 258 256
196 205 205
205 215 213
251 264 263
251 273 256
223 229 226
218 225 221
252 266 255
223 233 230
212 218 217
215 228 223
206 214 211
203 211 210
204 212 210
204 212 213
237 231 237
239 235 225
225 230 219
228 247 235
233 248 243
226 238 235
217 230 225
245 251 243
248 250 237
253 259 245
247 265 256
245 256 249
245 260 255
247 264 256
248 262 256
244 266 261
249 264 256
245 263 256
247 262 256
250 259 254
243 257 256
242 261 262
246 262 259
241 253 251
231 242 247
252 267 257
236 246 243
402 269 236
863 901 838
833 881 811
807 914 907
602 705 750
498 582 637
847 932 908
744 812 782
769 856 810
774 838 834
892 936 916
899 936 921
916 942 931
917 941 928
923 941 930
919 942 931
806 858 818
922 942 930
915 940 918
779 817 819
919 942 933
916 941 932
849 921 916
920 938 929
917 936 899
917 937 899
890 928 909
902 929 890
570 540 501
919 944 825
937 947 944
934 946 875
506 530 501
933 946 942
941 949 945
534 565 550
548 571 562
562 583 570
568 589 575
567 589 576
559 584 575
546 575 570
544 575 569
538 570 568
528 560 557
510 546 540
492 520 522
485 512 515
491 512 512
488 525 513
498 521 518
510 530 525
518 538 529
532 549 533
536 550 535
534 547 534
518 537 528
518 536 527
507 533 526
499 523 523
511 551 477
469 476 465
484 517 508
524 540 533
857 880 845
843 845 929
813 806 736
914 935 927
939 946 942
939 947 944
926 946 939
747 757 620
910 940 918
904 939 918
743 766 736
737 777 758
510 518 619
782 760 680
894 926 899
888 921 907
935 945 942
942 947 943
808 779 707
822 896 900
885 934 929
916 941 931
907 939 926
874 942 938
936 941 924
842 878 855
938 945 936
893 939 916
878 935 920
579 519 503
631 684 649
763 815 792
861 893 834
621 660 611
886 943 938
872 872 813
890 925 878
629 641 610
604 634 607
651 713 636
578 550 540
734 789 764
923 941 929
587 606 589
917 936 905
833 937 883
926 940 934
940 947 943
935 946 941
940 948 944
942 947 851
601 616 593
808 876 842
907 936 910
915 940 934
875 917 937
930 943 936
939 945 941
939 947 938
939 948 944
893 938 931
665 673 587
599 633 624
904 941 935
923 941 931
908 938 933
896 927 938
