S1 S2 S3
140 159 79
143 161 82
140 158 70
140 164 74
138 157 76
137 172 71
137 159 77
133 156 72
134 156 75
134 154 71
136 158 77
135 159 74
143 162 79
143 162 79
142 163 78
133 152 86
125 145 83
136 158 89
142 161 73
143 163 72
142 162 73
143 163 76
135 160 68
142 162 74
957 954 627
959 957 770
958 956 696
949 950 885
143 957 812
142 333 807
129 148 770
130 149 134
152 154 74
137 159 76
143 163 88
129 150 84
138 420 821
139 957 783
140 168 888
145 167 162
138 163 87
135 160 79
135 157 76
141 156 74
145 164 79
145 165 81
145 164 81
143 165 79
146 167 78
145 165 76
143 166 86
140 160 75
139 160 71
140 163 79
135 154 70
136 156 68
134 159 228
143 162 655
958 957 729
958 161 623
140 160 70
140 159 70
135 156 72
136 159 73
137 160 76
135 160 78
138 162 82
957 162 88
956 954 79
957 956 72
957 162 81
606 161 79
133 156 69
138 157 75
140 158 76
137 159 75
135 155 73
139 161 76
134 156 71
135 154 70
139 158 70
142 160 73
141 159 71
141 159 68
141 157 71
141 159 71
919 162 88
956 751 89
956 956 446
958 957 899
958 957 745
958 957 730
937 927 819
940 941 804
956 956 743
956 957 816
954 955 732
151 171 94
142 163 88
136 155 71
137 160 76
137 156 69
135 156 67
138 158 70
142 160 76
143 162 79
140 158 69
142 160 74
143 160 72
138 158 70
136 158 72
136 157 71
145 164 88
152 158 73
140 158 72
138 164 74
140 159 314
817 956 911
958 957 914
946 952 904
955 956 626
954 160 70
163 152 83
140 161 70
147 165 79
145 166 88
133 152 86
120 138 78
143 164 81
143 163 81
143 163 94
145 164 83
136 159 77
138 163 82
135 158 76
135 162 75
138 158 73
137 157 73
140 158 73
138 159 70
143 162 79
145 158 71
143 164 88
143 162 78
143 163 78
145 163 81
134 155 88
117 135 77
143 160 73
119 137 77
137 156 87
137 156 75
134 155 72
134 156 75
134 157 71
134 156 71
134 155 71
123 142 78
138 158 88
139 159 78
145 958 86
958 958 803
957 956 716
958 956 683
958 957 698
958 957 667
959 957 642
958 956 627
877 955 595
145 956 74
142 35 69
142 956 647
956 956 709
959 957 679
956 957 704
957 958 805
837 915 839
955 955 701
958 958 652
134 754 914
138 158 89
143 164 89
145 162 78
145 163 79
139 158 88
140 157 70
143 162 76
142 158 71
143 159 71
142 158 71
139 156 68
145 164 88
134 154 88
139 158 76
136 156 75
135 154 68
138 156 67
145 161 78
141 154 71
140 159 73
142 161 76
142 162 75
145 163 83
143 164 79
142 163 78
943 167 76
957 956 766
956 956 815
955 956 792
954 954 527
958 957 107
959 958 121
949 855 132
958 239 131
731 241 132
204 244 143
182 202 131
217 214 112
207 211 97
214 232 115
197 219 98
206 226 97
209 234 97
953 394 99
959 271 103
959 256 123
959 242 121
957 236 121
959 239 138
957 226 124
954 231 128
219 245 143
212 243 124
215 227 147
210 236 123
207 238 120
201 225 118
205 226 116
210 225 99
220 238 96
227 236 99
216 230 90
207 225 94
217 221 91
221 216 101
206 224 98
207 227 98
216 229 120
210 235 124
204 236 123
229 244 145
222 233 134
212 242 128
211 238 120
218 238 129
227 244 143
207 228 103
207 225 108
204 226 107
207 224 100
199 221 97
193 216 99
201 231 121
197 220 102
199 219 98
207 228 143
222 237 133
206 218 113
353 229 116
954 230 114
956 225 108
958 949 114
957 954 103
958 956 111
959 958 706
958 957 706
959 958 776
959 958 790
958 957 907
959 958 787
958 957 774
958 957 694
957 234 110
209 235 121
207 236 128
220 244 132
221 244 137
224 246 145
223 240 133
200 226 110
207 227 108
213 230 111
207 226 103
214 233 113
211 227 100
220 228 115
219 230 117
217 244 125
218 243 131
216 245 140
215 224 107
218 235 121
179 198 128
209 229 143
195 219 93
188 216 105
196 220 110
194 218 102
198 220 111
210 230 120
201 222 112
198 228 113
211 231 111
216 233 111
220 238 149
184 205 129
226 249 135
224 234 117
221 243 128
220 244 137
199 215 99
199 220 97
221 240 143
197 217 111
199 219 118
207 239 131
182 405 785
206 256 890
211 248 740
224 248 722
229 249 847
225 247 888
216 250 869
222 238 452
212 248 139
204 246 133
214 242 123
213 238 109
199 231 110
203 236 114
205 225 116
222 248 153
179 190 359
225 947 900
271 935 832
958 958 792
944 949 866
947 953 901
884 958 841
958 958 867
953 954 886
953 954 908
931 944 849
956 954 687
149 169 87
146 162 79
138 157 76
140 162 87
141 169 90
147 196 88
138 163 88
188 397 420
958 957 911
958 958 908
958 958 854
958 958 868
958 958 869
959 958 893
958 958 873
959 958 901
958 958 851
958 957 882
957 957 888
957 957 889
958 957 866
959 958 856
954 956 870
146 164 92
147 165 84
147 162 79
145 162 77
148 165 79
146 163 78
149 166 84
147 163 77
150 164 79
147 163 77
133 150 85
147 165 91
147 165 92
138 157 90
138 158 89
200 165 89
958 957 905
958 957 791
957 957 910
959 958 899
956 957 870
955 956 809
957 955 713
744 950 899
143 162 91
147 166 84
148 166 85
148 166 86
148 168 87
143 162 90
132 149 83
142 162 89
148 166 90
145 165 89
149 166 86
143 165 84
142 160 79
138 160 76
140 158 73
140 159 70
138 157 68
141 158 67
143 159 68
146 164 79
144 161 70
146 160 68
145 160 68
147 160 69
147 162 71
958 172 72
959 958 770
958 958 873
959 958 864
958 958 864
957 956 911
957 956 914
950 950 844
953 953 245
957 958 88
957 958 88
958 955 89
957 179 86
958 164 90
959 165 83
609 157 88
433 142 79
714 748 431
642 684 588
698 709 600
832 826 705
958 957 884
956 955 657
956 956 659
957 956 674
143 163 651
147 165 79
146 166 79
147 165 88
145 166 85
142 165 84
147 168 121
143 163 876
147 166 874
138 157 78
137 156 72
137 157 73
137 157 71
139 159 72
142 161 73
143 161 73
142 158 71
147 165 79
143 159 72
143 160 72
146 165 90
147 163 74
148 166 76
147 164 76
146 164 72
149 167 85
148 163 74
147 164 74
149 165 76
147 166 76
145 161 76
147 164 115
143 165 657
143 166 78
142 162 77
147 167 83
140 161 76
147 162 77
132 150 84
149 164 81
147 161 76
149 165 79
146 163 73
152 168 86
147 165 79
148 158 77
145 164 81
146 166 81
150 170 88
365 169 82
955 166 77
953 164 78
956 955 79
935 156 86
138 155 88
958 958 93
957 957 913
950 949 853
943 947 850
958 957 910
959 958 749
958 956 258
147 167 79
148 166 79
146 165 79
145 165 81
508 164 81
957 167 85
957 166 86
958 168 89
150 167 83
142 160 68
139 160 71
150 169 87
149 164 75
146 164 76
150 168 85
146 163 74
147 159 78
148 167 81
150 168 78
146 161 73
150 167 83
147 162 74
143 161 77
146 162 76
143 160 74
138 159 71
140 162 76
140 160 73
140 160 71
138 158 71
140 156 74
143 160 71
140 161 72
153 161 73
957 161 74
958 956 75
189 945 821
956 956 913
942 935 815
950 952 899
958 958 736
959 956 655
958 956 792
959 958 917
140 956 732
140 161 681
145 156 613
139 160 634
143 953 689
468 956 737
954 956 693
958 957 702
958 957 774
149 956 693
143 869 795
143 161 635
147 160 67
140 163 87
129 150 781
126 156 805
123 817 732
220 843 702
789 769 647
456 711 626
146 192 895
145 163 79
143 162 78
138 156 70
143 162 78
142 162 76
138 159 71
135 162 67
136 154 67
145 162 79
146 160 79
147 164 89
121 137 78
122 138 77
120 136 77
124 137 77
135 139 78
130 143 83
139 158 73
120 136 76
148 164 86
139 159 74
142 160 76
141 160 78
142 162 81
142 161 81
145 165 88
148 165 90
147 162 90
146 165 828
142 161 88
139 159 90
138 158 89
145 163 88
147 162 76
147 166 86
148 164 88
148 164 86
131 146 84
141 153 86
146 164 89
142 162 88
138 158 86
138 154 76
138 154 69
143 158 72
143 160 74
142 158 70
142 157 70
142 158 70
143 160 76
146 163 78
147 164 83
137 155 88
147 163 84
147 163 85
145 160 71
143 157 69
143 158 73
139 156 72
139 156 72
138 159 74
138 158 73
138 157 73
138 157 69
139 157 70
143 164 89
142 157 71
137 156 69
136 154 69
136 154 67
136 154 70
143 160 81
143 162 82
143 162 75
143 160 76
143 160 78
146 162 77
149 166 85
138 157 71
137 157 71
138 160 615
137 159 582
138 159 401
140 160 79
140 160 79
140 159 77
143 161 81
142 160 75
146 162 79
143 158 74
147 165 82
146 161 90
129 145 83
145 160 78
140 157 68
148 164 79
147 162 79
145 162 91
138 154 88
133 148 85
128 142 81
122 137 79
122 140 77
123 140 77
130 143 79
241 154 87
930 164 85
143 162 77
150 167 87
147 160 78
154 166 88
150 162 78
147 165 78
149 165 83
158 953 124
959 957 109
959 956 101
958 956 108
958 957 346
958 958 789
958 958 917
942 929 783
950 314 152
235 251 148
226 242 136
231 250 138
231 250 148
228 235 152
240 246 150
216 241 137
197 209 134
231 250 150
226 239 142
211 236 130
225 244 135
222 241 133
220 237 121
212 237 123
231 236 132
219 237 122
224 956 786
227 955 729
684 954 642
957 956 643
958 956 699
958 957 896
958 957 910
954 956 766
832 792 680
954 956 760
954 956 739
958 958 884
956 956 751
927 920 779
958 958 883
954 956 730
956 956 756
224 248 211
224 243 132
220 239 108
226 245 139
223 230 114
227 245 132
216 243 143
229 241 117
186 205 137
221 237 120
185 204 136
201 225 146
224 256 128
951 957 156
958 958 842
958 958 846
958 958 820
957 956 767
955 956 686
957 956 683
957 956 749
956 956 609
954 955 724
957 236 126
198 224 111
199 227 119
199 227 128
200 230 128
199 229 122
202 216 128
204 228 121
199 230 118
211 229 114
215 231 113
225 244 121
216 228 110
218 233 109
227 244 135
228 238 129
228 242 140
215 232 111
222 242 111
227 233 140
226 241 129
207 234 107
218 225 104
202 218 92
202 214 105
196 213 108
204 231 120
204 226 115
222 239 132
212 227 117
224 240 114
207 228 109
218 237 115
216 227 109
220 235 112
226 256 120
225 229 111
229 245 117
231 250 142
233 240 134
224 236 115
223 239 103
218 238 128
213 230 110
216 237 112
207 234 122
202 236 115
216 237 113
207 227 101
216 231 103
221 237 111
200 216 143
212 234 98
216 239 107
212 238 104
225 230 106
226 244 101
214 228 103
217 243 128
198 230 111
184 198 132
220 234 109
186 196 133
236 256 151
230 246 113
239 256 113
239 248 115
241 240 120
235 258 143
231 249 120
146 169 865
154 956 873
949 713 142
956 958 111
958 957 911
958 956 907
958 958 703
959 958 654
958 957 576
958 956 796
958 957 92
955 956 81
146 956 94
151 167 89
142 168 79
149 163 78
147 167 75
147 166 79
147 166 82
148 165 82
137 155 88
147 165 91
150 168 82
145 166 91
146 166 79
140 160 71
141 159 76
146 165 81
143 163 94
955 161 623
281 687 616
589 723 617
145 194 668
957 951 71
957 956 719
954 954 685
954 954 650
954 954 683
950 949 839
143 954 664
147 956 740
147 164 647
145 160 630
147 950 745
947 953 595
959 958 803
958 957 799
958 957 853
955 956 751
955 954 711
957 956 730
958 957 726
957 957 896
408 956 916
139 157 844
141 155 726
144 163 91
145 162 74
147 163 74
147 164 74
149 167 69
151 167 79
149 166 78
147 165 79
141 161 75
150 167 85
143 161 75
149 164 74
132 150 85
148 166 88
148 167 87
145 163 78
146 164 84
152 210 85
953 957 379
957 957 868
958 957 853
957 957 796
958 957 682
956 956 626
958 957 702
958 958 694
149 958 672
150 167 728
149 167 85
146 161 71
148 165 79
147 162 78
143 161 89
131 148 85
139 162 78
508 163 89
958 955 88
957 956 696
957 956 675
956 956 800
956 955 816
958 958 910
958 958 913
958 957 911
958 957 791
957 956 705
957 165 86
956 164 81
148 166 89
147 167 83
145 165 88
147 165 85
146 166 86
148 166 82
150 167 82
149 167 82
145 160 71
140 160 70
138 158 74
137 159 74
138 160 76
136 156 73
136 155 70
138 157 71
138 157 76
140 161 79
128 142 81
147 165 89
141 158 71
146 164 79
143 161 72
954 689 89
943 947 892
948 952 903
956 957 691
958 958 728
956 956 915
957 957 908
952 949 661
860 891 114
125 160 76
126 142 78
145 163 90
143 165 78
140 157 69
147 163 77
142 160 71
143 160 71
129 147 84
128 143 82
147 164 83
128 145 82
146 164 91
128 143 81
137 154 88
142 162 75
140 158 71
145 161 78
140 160 68
128 143 79
139 160 69
142 161 76
140 157 71
145 161 74
148 166 79
150 167 78
147 163 75
147 163 75
147 165 91
150 166 86
146 164 91
128 149 84
145 166 91
146 170 83
147 167 74
135 154 87
143 162 93
152 172 93
130 147 84
153 168 93
149 172 86
147 163 71
123 143 81
150 164 81
153 167 86
151 167 79
149 164 71
148 165 74
150 169 89
145 162 91
150 168 88
142 159 90
149 168 86
140 159 74
138 160 76
138 157 73
140 160 71
143 162 70
148 165 77
148 163 78
147 165 76
148 165 77
147 165 69
147 163 68
143 158 68
140 156 68
135 156 75
145 166 89
147 166 90
147 161 89
363 160 89
954 162 88
958 165 79
205 165 72
149 162 66
145 154 71
138 155 78
137 161 79
140 166 83
136 162 82
137 160 79
137 161 81
140 160 79
143 161 81
142 163 83
146 163 82
140 158 76
140 159 77
141 158 265
958 957 857
958 956 857
959 958 877
957 957 910
946 940 791
958 957 83
147 166 77
148 166 71
146 160 68
147 165 76
142 160 76
148 166 89
143 157 88
148 165 101
953 953 731
955 955 786
956 956 760
959 958 880
959 958 909
955 956 729
954 956 681
954 954 600
955 210 76
142 160 73
138 158 69
142 160 72
139 158 69
139 156 70
145 162 76
142 160 71
142 160 72
143 163 75
146 166 77
148 164 79
147 167 88
143 164 78
148 165 82
147 164 81
137 154 87
147 163 91
148 167 85
145 162 77
147 164 79
150 164 77
150 164 76
150 168 79
148 167 79
175 167 79
957 166 850
958 956 817
958 954 893
957 953 891
954 956 915
954 956 913
958 958 897
958 958 914
957 958 896
956 957 901
958 954 91
765 163 90
147 165 90
145 162 78
140 158 71
143 164 74
147 162 78
143 163 72
147 165 79
145 161 71
148 163 72
151 165 74
152 165 72
154 164 67
151 167 68
152 163 73
152 162 72
154 167 82
149 165 70
152 159 68
123 137 76
143 159 68
128 139 78
143 165 88
148 167 90
149 165 85
149 165 81
147 165 69
952 163 70
957 166 85
149 165 84
149 169 85
151 167 86
148 164 76
149 166 91
152 167 88
145 161 76
150 952 886
956 956 756
956 956 736
956 956 741
958 957 741
957 957 751
954 952 633
958 957 909
954 951 860
873 844 719
795 793 690
861 854 733
957 957 911
956 956 695
957 954 581
958 958 847
958 958 702
958 957 721
957 955 598
958 956 610
958 958 763
957 957 796
957 956 768
956 956 773
955 955 711
954 953 74
175 160 74
142 161 75
142 161 74
197 167 88
955 167 84
954 167 85
955 220 84
957 956 84
958 956 85
204 167 85
148 166 71
148 163 76
148 167 78
131 147 83
149 165 82
135 152 86
146 163 93
142 160 89
147 163 76
146 160 76
146 162 88
147 162 87
152 169 89
150 166 79
150 169 85
149 171 81
958 957 658
958 957 838
958 958 883
958 957 855
956 956 728
958 958 821
958 957 777
958 957 762
957 957 886
958 957 730
958 957 805
957 956 725
957 956 683
956 955 617
957 957 670
471 955 625
214 222 121
212 234 122
204 214 145
230 247 149
217 228 110
226 243 124
216 239 116
216 236 119
222 236 116
217 230 106
230 237 128
229 249 143
213 227 106
218 240 115
186 204 131
226 241 147
184 204 134
181 194 123
179 196 128
179 195 128
193 205 131
181 192 128
202 220 142
169 183 119
167 181 119
170 185 115
158 175 110
162 175 110
162 177 111
166 180 115
167 182 116
170 181 121
179 196 128
204 224 137
224 238 115
225 239 115
218 238 148
230 248 143
210 228 139
179 194 129
174 186 125
169 189 124
167 184 120
166 182 118
162 178 113
163 175 113
163 181 115
164 182 115
165 181 115
169 184 120
172 184 121
170 189 121
182 195 130
184 198 138
179 195 146
186 205 124
226 246 138
186 200 131
204 214 141
227 244 133
231 244 143
226 248 134
956 248 134
954 956 140
955 956 864
954 957 914
956 957 370
956 954 98
957 244 108
957 233 109
219 238 121
203 216 106
205 224 105
211 234 128
214 234 125
214 234 124
204 221 105
213 219 102
221 239 149
232 249 135
226 241 115
226 249 143
226 227 112
222 241 114
211 226 106
226 236 130
203 227 108
217 241 126
214 231 116
225 246 139
216 231 110
219 224 104
222 231 107
231 241 117
226 244 137
226 242 226
213 230 619
227 262 870
209 955 907
957 958 777
954 954 902
943 949 916
893 930 877
908 931 853
939 936 832
956 956 741
954 956 790
954 955 763
956 954 623
958 956 712
221 942 908
207 225 143
958 248 135
805 197 114
220 236 145
225 240 125
195 227 106
228 248 132
228 242 124
219 237 108
216 227 103
179 196 125
214 221 109
197 205 139
181 198 129
187 203 131
178 194 124
167 181 113
207 233 142
199 219 99
203 218 140
172 188 121
187 201 128
218 233 111
226 237 123
820 610 171
955 954 896
958 957 833
947 947 844
958 957 814
958 958 812
955 955 911
957 957 902
957 956 641
228 249 434
220 235 662
216 220 647
210 231 609
204 227 603
212 231 627
218 245 613
207 404 594
203 228 105
213 226 110
226 244 135
204 219 107
220 239 122
229 246 139
229 238 145
197 214 133
220 248 140
214 231 146
199 209 138
227 247 124
223 237 118
214 231 111
207 221 104
205 228 110
221 239 119
200 228 687
172 646 693
212 237 647
226 241 642
231 250 612
233 248 646
226 239 241
227 246 129
230 250 134
234 256 131
226 239 121
222 249 128
222 245 124
230 246 133
227 251 130
236 256 139
226 236 88
153 172 71
152 172 72
153 174 78
221 174 93
941 166 91
958 956 72
958 956 82
958 956 701
957 957 777
958 958 882
958 958 916
957 957 841
957 957 84
957 522 85
799 175 90
958 173 84
958 958 86
954 954 742
958 958 886
955 956 724
956 956 718
956 957 826
954 956 753
954 955 691
954 955 694
953 955 659
147 954 669
146 164 622
148 166 246
150 167 79
146 160 71
148 163 73
152 168 81
153 167 167
152 171 660
156 957 893
958 956 602
932 948 886
951 952 904
954 953 910
821 822 751
958 958 860
957 957 909
957 956 620
958 945 88
131 147 79
148 164 79
142 161 79
140 160 74
149 163 76
141 160 72
149 166 79
148 166 83
142 162 76
149 168 83
142 162 77
145 164 79
143 161 77
147 167 81
143 162 71
148 164 79
143 161 73
149 167 79
324 167 90
148 165 92
956 160 72
956 347 91
956 956 90
958 955 679
958 957 783
958 957 785
958 957 766
958 957 718
958 958 888
957 956 691
957 957 676
910 906 760
958 957 863
958 958 907
499 189 93
150 168 90
147 168 81
151 167 81
147 164 74
152 167 78
148 166 76
152 171 89
158 167 78
141 155 88
152 169 83
129 143 85
141 158 93
133 152 87
150 167 92
140 156 90
143 163 75
143 162 74
143 163 76
147 167 81
142 168 81
145 165 82
146 165 79
142 162 74
143 162 74
