S1 S2 S3
0 0 0
943 879 593
962 952 816
402 900 644
356 934 720
274 949 782
244 424 760
312 280 405
402 364 256
343 300 200
312 288 192
288 343 176
228 293 164
350 280 160
290 328 287
389 352 256
330 246 255
345 328 224
356 330 276
376 346 224
340 320 290
344 324 216
324 320 293
312 304 200
312 296 200
386 312 184
316 352 282
388 364 256
361 320 293
340 308 208
368 300 270
396 364 256
404 362 266
295 369 208
376 340 255
394 287 323
344 324 224
336 320 295
364 292 191
272 340 164
328 312 216
321 300 200
320 297 196
341 236 236
312 296 204
326 302 202
957 945 200
958 300 224
966 352 240
961 320 216
966 345 239
957 356 175
952 337 208
360 320 212
344 320 212
384 348 232
336 326 212
354 336 244
340 320 224
336 314 224
332 320 236
296 306 224
352 357 260
384 368 256
388 360 264
383 340 320
392 394 256
383 360 236
344 319 320
392 368 256
320 376 256
360 336 256
354 324 264
320 320 352
264 307 682
280 922 731
348 368 806
332 326 296
288 248 244
378 354 328
264 344 248
408 356 256
388 319 284
401 348 216
360 376 268
386 330 236
421 360 220
364 300 292
394 352 236
323 312 224
313 296 236
284 346 268
290 352 295
393 330 230
388 352 226
420 368 268
416 368 262
384 320 212
421 320 256
404 386 228
434 358 224
336 353 196
382 332 196
428 352 224
300 344 216
320 300 200
281 312 164
384 344 226
416 376 256
407 368 335
404 362 256
324 384 248
960 389 255
947 860 272
958 937 632
945 861 590
941 866 640
934 891 655
925 872 616
869 800 570
392 786 548
256 341 546
208 284 208
322 289 192
379 360 260
320 352 256
379 308 177
394 344 224
420 364 288
409 364 272
358 304 75
334 356 240
402 348 224
385 338 256
427 290 208
288 352 194
360 330 234
360 328 272
352 346 901
384 902 915
328 961 938
962 960 925
963 960 911
959 957 864
364 948 826
340 320 711
336 312 232
291 308 257
329 320 224
306 320 772
354 570 876
308 957 913
403 958 910
354 352 845
368 328 216
312 260 242
304 274 224
344 312 212
369 322 224
376 328 232
956 328 218
959 958 296
964 960 858
960 959 914
964 958 738
964 958 933
964 956 936
963 958 810
961 954 532
929 361 178
344 320 212
341 296 210
345 300 224
346 312 224
363 320 314
272 336 256
348 546 803
964 412 200
960 738 240
964 958 289
960 955 220
962 955 228
934 958 208
965 960 936
960 961 851
965 960 794
966 960 242
964 256 216
376 328 232
355 326 236
352 368 298
345 320 228
356 284 304
356 304 212
368 324 200
412 360 320
