S1 S2 S3
393 311 481
393 311 485
393 310 481
392 313 482
393 312 484
395 313 486
397 321 485
399 320 484
402 318 482
431 348 529
435 340 521
394 308 478
425 338 965
960 966 971
969 960 965
957 854 951
964 960 963
967 966 969
965 963 969
951 805 958
968 961 970
960 905 960
970 966 971
953 877 960
957 933 962
959 949 674
967 965 520
966 959 967
950 849 559
971 966 972
940 800 485
969 963 971
969 962 967
971 964 969
967 956 966
965 956 789
804 307 483
431 344 533
440 350 538
436 342 775
437 967 972
968 963 972
971 965 972
957 858 956
967 964 909
967 965 518
966 455 518
970 353 535
443 349 539
449 350 536
444 349 532
443 349 530
447 352 533
440 349 535
445 354 541
388 307 476
444 352 540
443 350 536
439 352 543
439 349 539
397 320 488
403 320 492
436 343 527
433 343 526
439 351 539
436 347 533
439 355 538
435 346 530
444 352 538
436 347 532
408 320 492
431 339 521
447 350 541
438 352 540
438 349 535
433 345 527
420 334 512
433 343 525
440 356 540
398 315 491
405 320 493
429 339 516
440 353 540
436 343 527
438 348 535
434 350 528
435 345 532
434 346 529
438 348 535
439 348 537
439 348 537
439 349 536
435 347 534
971 401 536
971 966 535
971 967 533
971 967 541
971 967 718
971 967 972
968 964 971
971 967 966
634 345 531
437 339 518
431 341 517
438 347 531
435 347 527
438 349 535
441 349 536
437 346 970
971 967 974
875 700 949
969 965 973
967 962 971
971 967 974
970 967 974
971 967 974
971 967 974
750 348 527
421 333 514
438 355 537
436 351 533
431 341 524
435 344 527
437 351 529
408 325 499
389 308 479
387 307 478
389 310 481
420 333 515
437 342 530
439 350 538
439 350 538
440 350 538
441 352 543
442 349 546
437 349 529
440 352 539
440 352 539
400 317 489
423 339 515
440 343 524
416 333 504
436 350 526
422 329 504
519 352 541
750 318 489
953 320 494
964 324 499
954 311 483
964 320 498
958 313 489
960 317 491
399 314 489
395 311 489
395 318 485
391 310 482
394 313 484
388 311 478
436 349 539
398 314 491
431 347 528
440 353 538
435 344 526
483 321 495
446 343 524
437 344 526
420 327 503
409 320 492
393 311 482
398 316 492
418 333 514
438 347 533
417 330 512
428 343 523
439 351 538
435 344 531
441 350 539
441 350 541
446 350 539
406 323 498
411 331 503
441 349 538
441 347 533
442 348 536
437 348 533
961 690 492
968 961 967
971 967 973
971 967 665
971 967 530
971 967 531
971 961 530
970 356 535
435 350 528
428 338 516
439 349 535
438 353 535
423 337 516
436 348 534
431 349 526
427 339 521
440 346 527
439 350 536
439 349 537
431 340 518
433 345 526
438 349 536
439 349 535
436 346 531
422 332 512
388 308 481
398 322 963
440 962 974
427 967 974
729 967 974
971 967 974
970 965 971
971 967 972
971 966 972
971 967 973
971 967 974
971 967 974
965 958 967
971 967 974
971 967 974
967 962 640
966 961 512
967 859 512
971 966 535
971 967 973
971 966 972
971 966 972
969 964 972
971 967 974
969 966 973
971 967 974
436 967 973
437 348 965
436 349 535
406 324 499
387 308 479
397 311 482
388 309 479
391 311 483
446 312 489
970 405 520
958 425 637
549 439 657
545 424 613
533 407 583
523 404 595
532 428 636
527 416 537
442 323 501
393 311 483
388 312 484
389 312 483
387 309 480
397 314 486
393 314 485
404 321 495
439 349 537
393 313 484
428 344 524
403 320 489
406 323 493
422 332 502
412 325 499
436 344 521
426 343 512
407 330 502
423 342 525
443 355 537
423 335 515
417 335 513
428 347 539
396 323 494
399 321 495
431 346 534
439 350 540
425 348 532
431 349 537
433 352 542
431 349 547
448 345 536
495 344 535
541 348 538
535 349 531
536 353 543
541 373 547
559 960 972
513 945 972
469 446 973
430 356 970
416 335 966
425 337 965
398 315 952
399 311 846
399 402 726
845 657 833
824 646 857
821 649 908
890 709 943
967 960 967
971 966 971
971 967 971
445 340 521
439 348 535
441 350 535
443 347 537
441 350 537
436 335 513
431 342 523
438 353 532
440 353 537
441 350 541
444 348 538
438 349 539
439 350 534
444 351 541
439 352 540
439 351 541
439 351 541
439 351 540
439 350 539
440 355 541
441 355 543
389 310 481
434 349 532
393 318 483
439 349 529
442 353 540
433 347 527
390 311 483
447 356 550
445 352 542
449 353 544
447 349 537
431 342 523
418 332 519
430 341 524
431 345 531
420 334 512
391 311 484
423 337 514
436 345 534
399 316 489
443 353 539
443 355 542
441 351 539
442 353 544
435 348 537
440 351 640
436 348 545
428 343 525
425 337 519
427 340 519
443 355 542
416 331 512
436 346 527
393 312 486
439 347 535
423 335 520
440 352 539
439 351 541
440 353 541
441 351 536
440 351 540
440 352 541
433 348 526
431 341 524
433 346 524
437 342 523
440 347 527
420 334 512
415 323 499
445 347 533
416 329 512
434 346 531
437 346 530
954 347 534
969 345 532
971 355 533
961 866 493
948 802 485
959 921 681
970 966 973
971 967 974
971 967 973
971 967 973
969 965 972
971 967 973
969 965 971
970 965 972
969 965 902
970 349 531
439 351 542
441 351 537
440 350 538
435 345 529
440 351 540
431 347 527
440 353 539
407 323 495
435 345 530
438 350 537
414 329 505
440 351 537
401 321 959
428 961 971
971 967 974
971 967 974
971 967 974
971 967 974
971 967 974
971 967 974
971 967 974
971 967 973
971 559 539
438 352 534
439 351 537
433 345 520
440 350 539
439 348 534
429 343 516
433 335 512
434 342 521
422 329 499
399 326 586
417 693 965
474 954 964
963 952 963
971 967 974
967 961 969
965 959 968
963 959 970
963 960 970
407 950 965
392 383 960
391 318 593
387 320 473
385 318 472
391 320 478
407 329 489
443 355 527
437 356 531
435 353 519
431 356 519
426 345 512
435 352 527
431 350 966
436 355 531
428 344 515
414 337 505
409 333 499
387 315 476
427 344 517
386 311 474
431 352 521
397 320 486
383 309 472
382 309 471
383 309 472
384 309 471
383 309 472
384 310 472
385 311 474
386 312 474
392 315 480
388 313 476
391 314 477
391 312 475
408 331 503
438 356 542
387 313 475
431 350 529
433 350 523
435 354 527
428 345 519
430 350 521
417 343 587
431 353 974
425 966 974
451 964 972
971 967 973
971 967 971
967 957 965
968 958 966
969 967 972
952 862 960
971 967 974
970 967 974
882 735 954
743 961 972
411 334 964
435 348 524
398 323 483
436 352 532
396 321 487
394 323 487
388 320 481
386 314 479
382 313 473
385 314 474
387 312 475
400 320 485
416 331 500
437 374 532
441 353 534
388 312 475
437 354 537
395 321 487
423 340 512
403 325 492
435 350 531
422 340 512
439 353 531
439 353 533
431 353 525
438 353 535
436 353 534
436 357 532
971 967 529
970 966 527
970 966 523
971 967 533
971 967 534
969 964 512
967 961 501
958 861 482
406 325 491
415 332 504
420 336 512
402 324 495
390 317 482
391 316 484
388 313 485
611 485 603
971 967 974
971 967 974
969 966 972
971 967 974
967 963 970
962 956 966
957 913 962
952 334 491
955 324 480
954 324 477
957 321 483
946 316 479
967 342 516
970 349 529
958 320 488
436 347 529
411 329 497
403 323 491
402 328 489
433 348 530
435 344 520
423 338 515
391 314 478
433 350 526
438 353 535
415 332 503
435 352 531
439 353 535
438 354 534
435 351 534
513 967 973
677 967 974
689 967 974
733 964 972
798 957 969
939 960 970
953 960 969
962 964 972
541 344 524
512 356 534
455 353 541
450 333 512
438 352 532
437 358 534
439 359 538
440 355 542
440 353 542
443 357 541
445 359 541
445 358 537
439 356 538
438 354 535
443 356 539
440 357 541
435 354 540
395 320 484
414 334 501
403 325 495
403 325 490
443 361 532
428 343 517
391 315 475
407 326 494
391 315 480
411 332 503
389 320 481
438 359 539
391 315 481
438 351 527
443 358 536
443 354 526
420 335 501
415 331 497
427 342 512
439 354 527
437 352 527
433 349 523
438 362 538
442 353 536
438 352 532
440 356 543
441 354 539
440 359 536
403 324 494
441 357 538
388 312 475
409 327 495
401 320 483
393 311 473
391 310 471
439 347 527
383 307 470
409 332 627
806 347 527
968 351 533
968 343 518
961 322 489
963 340 490
960 513 482
956 738 482
947 791 475
689 328 473
394 320 478
392 320 477
391 313 478
415 329 497
440 349 524
440 353 534
437 351 530
439 351 528
440 352 538
438 350 527
439 353 532
434 347 521
437 351 529
434 349 522
438 354 532
438 353 532
408 327 493
399 323 485
397 320 483
397 320 483
401 320 485
401 322 487
396 315 477
389 313 475
391 311 473
385 309 471
385 308 471
385 308 469
385 308 470
385 308 470
447 627 536
876 707 725
870 698 844
889 723 918
915 747 942
901 739 939
908 756 945
895 750 943
903 672 597
395 320 478
391 315 478
397 316 479
395 320 482
397 320 485
404 321 487
406 324 489
400 324 489
397 321 487
399 321 487
396 320 487
399 322 489
398 328 489
398 325 487
399 322 489
435 332 512
970 351 532
956 326 487
961 424 495
960 798 494
960 926 493
960 943 492
959 921 492
957 886 572
952 832 844
949 818 954
967 963 512
959 327 490
772 326 492
967 793 512
761 340 463
841 310 468
748 321 463
588 303 463
378 303 463
382 309 469
907 391 474
929 791 954
956 890 961
958 905 961
951 819 957
948 843 959
399 851 960
409 956 965
431 349 971
417 335 512
425 342 513
431 345 518
437 351 527
436 348 524
438 353 529
425 341 519
431 349 530
433 349 531
428 345 525
431 349 531
403 325 495
393 315 480
391 320 478
392 315 478
399 315 478
968 351 526
965 957 674
964 957 966
960 917 962
958 888 960
957 876 952
951 817 545
943 797 479
933 707 477
950 365 478
953 316 477
949 316 480
556 313 476
391 318 477
389 313 476
390 313 477
389 315 475
391 314 477
409 325 492
448 356 536
408 326 493
438 353 527
438 352 527
434 351 526
391 313 481
443 356 537
439 354 543
415 332 504
430 355 518
428 346 515
441 355 541
438 353 524
433 356 521
435 353 531
442 355 696
435 384 972
435 966 971
969 966 972
967 962 969
969 964 971
970 967 972
450 967 974
423 935 969
514 802 955
444 967 973
969 966 973
969 966 973
948 832 954
967 963 555
961 803 512
954 868 542
969 965 972
950 821 487
969 965 607
969 965 972
961 953 964
957 873 960
929 782 685
940 345 480
413 327 500
439 356 540
444 358 546
443 357 546
443 358 545
441 357 539
437 351 532
437 352 537
391 317 484
435 350 529
440 359 539
438 357 534
442 354 539
439 358 536
439 356 539
443 355 542
399 321 492
403 326 495
416 334 512
439 353 539
422 338 514
438 354 536
412 332 505
430 345 527
426 342 521
423 344 519
440 352 539
440 354 539
443 356 539
443 358 542
440 359 537
440 355 536
443 358 535
439 352 532
436 352 531
438 353 536
435 350 529
440 354 537
444 352 536
438 350 527
435 347 526
433 347 524
439 352 531
431 345 521
430 343 516
439 351 527
436 350 532
424 341 526
430 347 532
628 353 539
971 356 541
970 967 538
970 967 970
971 967 973
971 966 972
971 966 971
970 965 971
968 963 968
970 965 971
968 963 969
969 965 970
961 963 971
477 329 487
904 764 637
961 952 966
969 967 973
499 900 964
403 323 531
418 333 504
438 351 532
440 350 527
441 357 537
444 352 536
414 330 502
400 321 492
389 313 480
389 312 479
392 314 483
396 320 489
438 353 543
440 353 537
424 343 520
439 354 539
438 354 535
436 351 534
439 354 540
439 359 537
438 359 537
440 356 539
441 359 540
654 343 516
971 967 966
970 966 972
967 960 968
963 953 965
971 967 970
971 966 629
970 965 532
969 964 534
402 340 494
387 312 481
386 312 480
388 317 484
389 315 486
387 313 483
387 315 482
396 322 492
399 329 499
391 322 484
393 321 485
406 327 497
445 352 529
439 354 530
439 351 526
431 343 514
430 342 513
395 316 483
399 320 486
396 320 486
406 326 497
413 333 512
407 331 498
414 335 512
389 316 487
425 347 522
439 352 530
411 335 502
401 327 492
391 320 484
424 340 514
442 352 527
438 351 529
437 353 531
435 349 531
441 357 539
437 351 535
439 353 542
402 323 492
399 322 492
446 357 541
422 335 512
391 314 484
410 329 502
398 323 489
411 334 500
398 323 487
414 335 512
440 359 534
415 331 501
435 344 517
421 335 512
417 335 512
407 327 498
443 356 539
430 347 523
437 352 536
438 354 539
414 335 513
439 354 544
436 355 532
437 355 543
390 315 489
438 355 540
409 334 500
435 351 528
393 320 483
442 357 537
442 356 537
436 346 525
445 354 537
443 356 539
438 352 535
438 349 531
430 344 523
438 350 529
437 352 533
438 353 534
411 335 512
394 317 486
394 318 486
401 324 495
412 335 512
443 358 541
433 350 529
442 359 542
442 359 539
426 341 519
433 347 526
415 317 487
441 345 524
441 352 535
444 357 540
449 358 540
444 356 537
438 351 527
442 356 539
436 350 529
443 365 544
397 320 490
444 358 547
389 320 485
416 343 513
388 320 482
443 363 548
439 354 536
431 347 528
453 360 549
443 355 536
452 363 551
448 359 543
413 332 512
395 320 488
448 362 551
449 364 552
449 364 548
404 329 495
401 324 494
442 360 548
444 361 555
425 343 524
431 357 536
436 359 548
423 352 536
431 356 549
430 349 545
441 343 531
442 345 532
437 350 540
442 367 538
443 365 535
443 347 522
436 347 524
439 360 529
415 342 499
399 334 490
393 323 484
419 337 512
440 352 540
446 359 541
447 353 529
431 345 514
427 350 512
427 347 516
421 339 512
440 350 536
437 345 539
436 351 539
418 347 527
425 353 533
441 357 540
440 354 542
425 342 951
411 332 519
403 331 499
442 357 544
418 341 512
441 356 538
444 361 536
440 356 533
407 327 495
444 363 537
426 341 516
402 325 495
423 340 513
436 356 535
448 359 546
408 327 499
437 353 536
427 344 524
431 347 526
410 333 512
417 337 519
439 363 543
437 354 542
435 353 539
435 354 543
431 357 531
430 349 532
435 359 538
430 352 529
435 354 538
411 329 501
391 318 484
393 320 487
408 326 495
433 348 524
439 352 527
405 328 497
418 337 512
423 345 523
407 332 512
399 324 493
401 327 495
404 327 495
399 321 493
411 335 499
397 324 489
405 332 497
428 347 521
393 324 489
420 340 513
433 348 533
422 345 529
415 339 521
433 347 605
441 422 973
630 925 964
970 967 973
969 963 970
970 964 971
969 962 968
968 958 966
970 962 967
968 960 963
966 951 503
939 335 499
425 343 519
395 321 490
430 347 527
445 356 544
408 326 498
445 356 541
444 356 540
441 359 546
441 359 548
443 359 555
440 358 971
438 357 972
445 967 974
586 966 972
971 967 973
970 966 972
971 967 972
971 967 973
971 967 972
971 967 973
971 967 973
970 966 973
970 966 858
965 959 513
828 367 520
399 343 495
415 332 533
427 344 516
443 359 538
440 359 540
440 359 546
428 351 533
434 360 542
428 350 533
431 349 534
435 353 544
441 367 934
436 965 972
689 966 972
969 965 972
971 967 973
965 956 967
969 963 971
951 849 958
971 967 973
971 967 973
970 966 972
969 964 972
971 967 973
970 966 972
970 966 973
959 929 964
967 963 970
955 879 961
957 894 962
947 786 958
964 957 967
965 957 967
559 806 955
775 967 973
953 801 956
968 963 969
967 961 968
968 382 546
406 342 840
436 960 969
417 782 553
431 482 525
434 358 541
443 361 543
442 359 544
442 361 545
443 362 546
444 361 542
440 359 541
439 359 543
440 359 544
433 354 531
442 363 544
441 354 532
436 348 526
416 340 512
441 359 542
437 359 540
431 352 534
435 356 541
434 357 537
422 348 969
412 807 967
396 840 959
389 358 954
418 344 964
434 358 542
431 355 534
431 358 532
437 356 536
440 366 542
405 331 500
396 321 487
400 327 495
441 361 542
442 360 542
437 357 536
437 356 535
438 359 540
431 353 531
433 359 894
967 967 970
968 967 971
967 966 969
967 967 970
966 964 969
964 962 967
965 964 969
958 942 655
421 354 525
417 348 520
442 356 543
419 346 525
442 357 541
436 357 538
439 359 544
405 329 497
439 357 541
408 330 496
440 358 546
433 351 533
395 323 492
441 364 541
407 329 495
403 329 497
415 346 512
421 342 517
391 320 486
396 322 490
391 325 485
391 318 483
392 317 482
391 320 485
391 320 486
398 326 498
416 344 524
405 335 512
407 335 512
411 335 512
431 352 525
431 352 524
430 349 521
439 356 539
440 359 545
436 356 537
440 366 543
402 332 499
396 325 491
431 351 531
440 358 544
442 356 539
438 356 536
441 358 543
436 356 539
439 357 542
439 356 546
427 345 519
392 320 487
401 327 495
437 354 532
431 350 527
427 345 519
431 349 531
442 359 541
438 354 537
435 359 534
439 361 543
439 357 541
434 354 533
437 357 542
443 357 542
428 348 527
443 357 543
438 355 541
439 355 542
438 355 540
431 349 527
436 355 540
428 349 527
440 359 543
438 356 543
438 356 542
439 359 542
438 355 541
437 355 543
422 342 519
431 347 528
443 357 544
438 357 541
471 356 541
968 354 540
971 355 545
971 356 544
969 355 539
965 512 512
952 783 488
971 967 542
959 930 497
950 827 527
969 965 963
971 967 974
971 967 973
971 967 973
971 967 974
971 967 974
966 961 969
954 851 960
952 827 959
958 919 963
959 928 962
953 851 959
947 809 957
933 775 954
913 754 952
885 726 946
875 755 954
785 725 946
570 921 963
522 967 974
512 965 973
518 419 972
436 359 551
526 430 646
518 430 641
522 425 606
525 419 602
536 424 633
512 411 972
512 961 973
926 967 973
531 967 972
531 430 969
525 413 966
524 420 631
520 407 623
529 425 631
522 440 648
537 441 654
528 430 651
534 444 651
533 439 650
582 433 651
970 431 652
969 966 648
970 967 950
971 967 973
966 960 967
966 958 954
964 923 557
957 365 534
440 357 539
439 362 543
480 396 589
535 435 654
491 393 587
537 438 640
478 384 576
531 431 646
489 409 619
534 438 655
500 401 593
533 434 645
526 434 634
512 409 607
499 398 593
450 367 547
543 433 648
544 439 655
472 384 572
447 364 558
526 429 634
466 381 571
527 440 662
537 443 655
535 435 633
967 960 963
971 967 974
969 964 970
971 967 974
969 964 969
517 967 973
455 871 969
469 957 968
532 967 973
960 966 972
967 965 972
527 431 972
535 431 633
527 443 655
544 443 661
542 443 651
542 441 667
542 439 660
542 443 646
543 439 662
540 445 663
545 443 665
542 435 659
542 441 660
543 440 659
543 433 644
547 437 657
539 437 622
451 357 532
531 423 612
550 441 663
542 443 660
537 443 655
541 443 662
544 446 658
545 444 652
463 384 571
499 403 622
448 367 551
458 376 561
542 445 651
548 449 657
537 447 647
541 442 645
539 442 644
545 435 647
547 436 647
545 438 655
543 440 651
534 440 646
541 431 652
516 427 643
491 397 612
455 368 554
487 379 557
533 422 587
527 443 636
539 444 647
535 431 640
542 443 663
540 443 640
534 422 625
535 425 619
519 430 613
512 399 595
969 410 596
970 430 600
943 423 612
488 404 635
476 391 607
443 361 545
472 383 564
489 398 579
959 888 704
964 959 968
970 966 972
966 960 968
969 965 972
968 964 972
967 963 971
967 962 970
440 963 974
422 342 514
441 355 535
441 354 535
431 350 526
446 357 544
428 347 524
431 350 527
430 351 527
438 358 546
427 347 522
438 357 540
438 357 542
439 364 541
438 357 546
437 353 539
423 347 521
424 353 520
384 312 478
433 356 527
431 356 527
439 355 533
435 351 529
417 340 514
435 353 530
437 359 542
434 358 539
419 342 517
440 359 539
435 354 529
440 359 541
438 360 540
433 358 527
435 355 531
388 315 481
433 353 532
426 352 524
416 344 515
392 320 487
386 320 481
387 314 480
396 321 487
389 318 485
385 315 481
386 315 481
386 315 480
386 315 480
385 314 479
386 315 480
385 313 478
389 320 481
387 315 480
404 327 500
439 356 545
435 351 527
423 344 520
435 359 961
417 341 969
406 331 966
408 329 964
411 327 906
389 313 481
440 361 541
407 329 501
387 315 481
389 315 481
391 316 485
389 315 481
391 317 482
391 318 483
396 325 485
399 325 489
403 327 492
423 344 811
439 355 972
407 334 594
420 353 972
413 919 972
512 963 972
965 963 971
966 963 971
966 964 971
966 963 971
965 962 970
964 961 969
431 955 966
396 571 564
393 603 595
487 885 962
961 948 964
959 947 964
960 951 965
961 955 967
971 967 973
953 922 964
954 965 972
436 852 973
434 347 963
438 359 539
392 320 489
437 351 538
437 354 539
434 351 535
435 352 536
436 354 548
435 356 538
