S1 S2 S3
0 0 0
942 973 782
957 976 965
958 978 447
958 744 435
284 615 382
309 687 417
318 745 438
288 632 397
282 619 388
290 642 399
311 688 429
298 682 428
313 705 438
290 648 403
283 628 395
733 619 383
942 973 415
948 973 962
953 974 966
947 974 964
912 972 960
872 970 959
844 971 957
353 975 963
312 704 429
298 672 420
317 723 439
325 735 445
326 737 444
305 672 413
493 635 399
916 972 397
877 971 960
952 974 966
954 976 966
922 973 959
918 972 961
901 972 959
311 969 949
277 603 843
277 606 379
280 614 383
282 617 384
282 623 389
277 616 388
289 641 403
312 706 434
296 659 410
297 658 404
311 690 427
330 761 449
319 725 437
289 646 403
296 625 387
282 654 380
280 616 383
293 640 396
321 717 434
291 640 396
301 666 411
310 693 430
315 701 433
320 683 424
315 679 404
340 748 439
306 657 399
325 714 418
300 653 398
303 675 408
299 664 414
294 693 963
460 974 964
902 973 964
642 972 963
285 971 961
288 646 960
285 628 580
285 639 398
291 654 408
290 639 403
303 666 419
323 973 958
803 971 953
289 968 901
267 966 867
265 644 366
279 626 395
322 741 451
326 736 453
329 758 451
335 750 449
325 736 441
305 697 422
285 629 395
288 663 411
305 687 426
308 696 432
304 685 423
291 651 410
280 613 395
281 615 393
270 587 369
273 590 368
277 596 372
280 607 376
282 614 381
283 622 384
285 645 393
281 640 394
285 641 402
302 690 430
303 691 431
310 704 436
296 673 453
321 973 967
950 975 965
960 978 970
950 974 966
956 976 968
913 973 965
878 972 961
827 952 539
847 630 395
954 680 423
958 733 438
954 672 415
956 686 423
947 649 404
942 642 394
949 655 404
954 695 423
950 711 410
943 811 400
890 927 393
816 959 622
276 954 958
274 864 961
271 735 963
281 672 964
279 642 965
281 640 963
281 629 963
286 641 965
297 664 967
306 684 967
300 674 966
312 693 968
305 675 962
300 678 417
297 661 410
302 670 416
306 665 413
304 669 409
305 665 406
290 629 389
281 604 375
281 605 377
283 611 388
289 661 412
287 654 414
308 698 443
295 657 414
299 663 409
337 753 452
313 697 446
337 754 969
325 728 959
304 667 409
315 703 422
313 680 421
334 728 437
294 673 961
953 974 966
865 971 955
942 696 434
318 731 447
327 752 455
305 648 408
320 697 428
312 678 429
283 640 409
280 640 407
284 644 399
291 655 408
293 657 408
297 647 407
294 655 403
298 660 408
295 642 960
286 708 962
280 972 963
839 974 964
924 974 966
348 974 968
300 674 967
324 701 420
317 689 412
323 733 431
334 757 451
320 731 450
317 723 443
301 690 429
281 631 402
266 599 957
271 622 960
285 956 964
294 975 966
295 974 965
387 976 969
291 657 420
290 639 397
312 698 427
329 745 449
320 722 448
293 658 414
290 645 408
310 694 422
320 724 438
286 646 399
288 634 393
292 640 396
284 629 386
287 626 383
277 598 375
271 587 371
271 595 375
270 597 377
279 620 381
273 612 387
320 745 447
325 728 439
958 713 433
948 971 399
960 978 970
958 977 965
957 977 967
957 977 968
957 978 968
950 974 965
953 974 966
946 974 963
286 629 388
291 640 391
294 641 391
294 646 388
324 708 419
307 674 407
299 657 404
290 640 398
293 644 395
290 640 403
289 635 396
294 648 402
301 690 409
326 726 445
300 673 406
311 702 424
292 635 398
281 624 439
284 617 959
541 968 957
831 813 960
295 642 403
296 646 401
300 660 406
300 655 405
296 648 404
290 633 393
512 621 390
846 969 385
839 972 385
810 759 382
836 970 955
854 973 954
958 978 967
954 974 964
955 975 964
951 974 868
756 708 441
950 720 448
952 725 453
956 734 458
956 740 455
956 746 454
956 748 455
956 750 454
956 750 454
957 750 455
957 752 454
956 759 455
955 754 445
955 705 429
929 650 395
960 752 448
310 688 417
284 622 389
320 745 449
304 684 427
304 690 424
312 698 423
303 665 401
309 670 407
301 646 960
310 752 966
806 971 958
953 974 956
955 973 959
956 972 962
950 974 419
922 959 397
936 657 410
319 716 443
928 674 404
754 968 563
716 967 861
931 974 964
953 974 968
951 975 966
948 974 964
953 974 966
953 974 968
577 967 956
305 678 422
325 731 445
292 641 413
300 663 414
716 697 422
947 688 408
958 977 437
954 974 951
791 968 947
768 969 935
806 968 943
847 969 954
836 970 954
821 969 955
860 971 957
899 971 959
917 971 961
894 972 944
821 968 842
357 973 961
309 691 492
302 665 414
289 652 401
321 735 452
315 714 437
280 627 391
291 642 400
321 709 438
329 736 442
329 734 440
330 725 435
329 733 443
312 692 422
326 734 445
326 741 447
311 705 423
299 667 414
303 692 437
