S1 S2 S3
959 352 348
956 337 331
180 352 344
181 351 344
182 351 341
182 347 335
182 348 335
182 349 335
183 344 334
184 344 335
184 348 340
174 327 321
167 326 323
175 338 328
179 347 335
207 356 349
194 356 349
196 354 348
189 356 347
184 352 344
182 348 349
184 353 344
185 356 346
186 352 340
169 326 320
954 350 334
959 350 340
859 356 344
958 347 335
951 343 322
959 357 346
958 354 344
184 349 340
181 348 341
184 361 350
175 338 325
184 343 331
163 322 317
187 354 343
957 959 949
959 963 959
959 962 959
957 960 957
959 963 960
959 964 961
959 962 960
959 963 961
189 358 362
190 354 347
175 335 328
172 333 324
187 355 345
186 353 346
187 354 343
185 356 345
184 347 337
163 324 316
175 332 327
174 330 327
159 320 320
171 327 321
182 356 342
171 328 322
175 345 333
180 337 329
184 353 344
175 334 327
171 330 323
164 325 320
184 355 346
165 320 315
180 339 329
174 330 320
157 317 312
148 309 315
200 354 345
199 360 352
250 417 399
271 444 421
264 431 416
270 436 417
271 433 413
236 393 375
220 376 360
215 371 359
204 357 350
252 399 382
258 402 388
231 383 366
256 440 428
265 450 418
264 449 426
265 444 421
265 452 429
261 451 430
269 447 427
266 426 405
556 434 414
957 447 431
259 422 408
261 445 431
266 445 430
261 446 428
263 431 408
261 434 412
264 442 415
262 626 405
954 960 371
957 963 391
950 959 368
948 957 406
959 782 392
251 403 377
219 377 365
269 442 416
263 414 392
250 405 385
219 371 354
263 439 416
265 437 409
266 428 412
260 418 395
260 445 423
266 440 413
263 446 426
243 396 376
248 405 373
268 435 417
265 440 421
269 430 408
262 452 418
271 447 423
264 454 434
262 451 433
267 437 427
270 438 435
270 430 418
270 446 421
266 430 414
275 447 431
959 961 411
959 963 957
956 961 959
957 960 958
959 962 959
959 963 959
959 963 959
959 960 955
621 963 507
275 864 415
274 440 413
249 406 384
218 373 359
256 424 398
264 443 413
264 449 416
275 445 415
271 456 421
268 448 410
280 445 406
279 436 410
260 405 766
239 389 945
238 949 950
263 957 956
952 959 958
816 945 917
953 957 954
497 962 959
184 780 961
185 350 653
184 356 345
178 335 327
185 350 337
165 324 320
158 320 316
173 332 327
181 349 347
958 421 344
959 962 465
959 960 952
959 960 952
959 962 955
959 960 954
959 963 960
959 962 958
959 963 959
950 957 952
152 499 924
150 311 320
143 305 304
145 306 307
154 312 312
184 353 348
181 354 347
180 355 347
158 317 314
174 337 334
181 353 347
181 354 348
182 353 346
183 352 346
181 352 345
180 353 347
186 348 340
181 354 345
181 346 338
179 355 345
170 330 322
180 348 335
180 352 341
181 349 338
179 350 340
181 347 338
183 353 342
183 349 336
179 355 344
183 352 342
959 353 342
959 963 951
959 963 960
959 962 958
959 963 356
959 963 344
959 541 332
959 347 335
286 345 338
960 963 351
947 953 324
959 963 960
960 963 960
959 961 957
959 963 960
960 963 960
959 963 960
959 963 960
959 963 961
177 964 961
177 963 961
262 963 961
959 964 961
960 963 960
959 962 958
952 956 951
959 963 961
960 963 960
957 961 960
957 962 960
959 963 961
958 961 957
957 958 952
165 952 930
164 953 948
158 328 945
178 353 954
179 348 339
155 316 738
159 320 316
175 342 333
179 352 345
176 338 330
175 340 332
179 350 341
154 315 312
176 344 333
178 352 339
176 353 344
175 352 340
175 339 325
172 337 323
178 350 332
177 346 330
177 349 334
177 351 341
178 350 344
170 335 330
155 315 312
174 349 353
175 337 330
175 344 335
176 345 337
177 349 341
178 345 340
175 347 337
177 345 335
178 348 340
175 350 344
175 352 346
152 314 312
175 338 329
176 350 338
164 327 320
178 350 338
175 350 339
177 344 335
171 335 327
158 322 320
147 309 307
857 726 305
781 518 301
772 404 302
939 333 308
959 342 327
959 348 341
959 348 341
959 346 337
175 961 915
178 963 960
335 960 955
864 964 961
958 963 960
959 964 961
175 963 960
176 961 960
169 722 951
175 349 343
175 348 339
177 351 343
175 351 345
175 344 339
175 350 343
175 346 338
177 353 344
174 339 394
175 353 345
174 339 331
176 344 334
179 342 334
176 342 335
177 350 345
181 950 957
960 962 959
958 960 957
957 959 956
955 957 953
951 951 937
956 954 950
958 957 950
957 960 950
180 959 948
166 957 333
956 352 337
157 316 315
161 322 321
158 326 951
180 352 359
175 339 333
175 337 330
178 346 337
167 329 322
174 335 327
164 326 320
169 327 321
179 347 339
178 352 345
172 334 332
178 345 337
181 342 334
156 313 312
162 321 317
174 335 325
184 355 348
184 349 339
182 354 348
182 350 340
175 334 326
180 354 344
178 355 348
179 353 347
180 347 341
959 456 345
959 964 961
960 962 954
960 964 374
960 963 340
960 963 345
960 879 343
960 353 341
181 353 344
180 347 337
176 338 330
177 340 331
180 355 344
180 356 347
179 347 341
179 346 343
173 335 332
179 348 346
179 348 346
179 350 345
179 348 347
178 347 346
178 347 345
178 350 347
177 348 341
179 350 340
176 358 344
177 352 345
180 348 340
177 343 339
177 354 347
177 353 346
177 353 346
176 354 347
176 345 340
177 352 345
177 345 337
172 335 329
176 352 341
177 350 341
176 352 344
175 338 330
167 326 320
178 340 329
166 327 321
159 321 317
179 354 351
175 386 960
952 963 961
949 959 956
953 960 958
955 961 957
956 961 957
959 963 961
957 962 957
958 842 333
179 348 341
177 352 346
177 352 344
177 347 340
177 352 344
171 338 330
173 340 334
176 344 339
175 343 339
179 349 346
166 333 325
154 320 315
168 331 327
175 347 342
177 346 341
175 355 960
959 962 959
960 963 961
960 963 961
959 963 961
920 945 887
959 964 961
956 963 961
167 957 954
175 348 960
175 349 384
169 332 331
175 352 345
161 325 321
158 321 320
155 320 316
174 352 344
176 349 344
175 344 338
176 348 340
175 347 340
172 335 327
176 347 339
174 351 344
175 344 676
165 338 960
158 958 960
842 960 960
951 960 958
167 960 957
179 453 961
152 320 439
434 316 316
178 350 349
170 334 329
179 351 346
175 348 340
177 352 344
176 347 337
176 352 343
178 349 339
176 345 332
178 351 339
176 352 340
175 335 326
171 329 320
180 346 359
960 963 862
960 963 341
960 963 341
960 963 344
957 591 331
959 345 334
955 332 325
959 353 343
812 941 342
958 960 955
956 958 953
958 960 956
950 954 943
893 943 866
945 949 903
946 950 917
953 961 957
175 341 627
179 348 340
181 354 346
180 347 339
176 352 345
176 349 344
176 354 346
175 353 345
177 354 347
178 348 341
177 345 342
175 350 346
175 345 340
175 348 346
180 343 337
384 329 320
150 312 367
154 316 314
158 321 320
175 347 340
175 349 345
157 320 312
158 320 317
157 320 316
151 315 313
167 332 326
176 348 341
164 332 322
159 322 324
176 352 341
175 345 333
169 328 322
176 349 340
174 338 331
166 324 321
175 335 334
177 348 337
176 348 335
175 350 340
175 349 341
173 335 331
152 312 309
164 322 317
179 352 344
179 348 341
178 353 344
180 353 342
179 349 339
178 348 338
180 352 344
160 321 316
179 350 341
175 346 951
158 955 951
178 962 959
174 766 960
178 352 960
954 959 954
960 963 959
959 962 959
959 959 956
951 956 951
948 954 946
956 960 953
960 963 958
947 952 896
958 955 952
959 341 419
177 346 338
180 345 335
177 342 334
179 351 341
179 350 342
178 348 339
177 344 333
178 349 340
176 349 341
178 344 338
177 348 339
177 350 342
177 348 340
178 351 343
178 349 344
151 317 312
175 346 338
179 351 344
177 346 406
177 345 960
177 345 959
177 349 349
178 351 343
178 351 344
177 350 341
169 334 325
166 329 322
170 333 325
178 342 331
185 354 343
179 347 335
178 352 343
178 348 340
177 344 337
179 355 349
177 344 337
180 346 337
162 325 321
163 326 325
164 327 320
162 321 316
158 321 320
161 325 320
160 320 317
178 346 338
177 342 333
164 326 322
179 344 345
170 333 339
172 335 930
161 950 948
857 954 945
949 952 943
950 953 948
944 951 945
943 952 948
958 961 960
958 962 959
957 960 952
958 882 950
947 348 387
173 339 332
179 341 334
182 348 344
180 353 344
185 354 340
171 332 325
184 349 344
167 330 347
171 350 349
184 350 353
163 347 331
152 314 321
172 374 344
160 325 338
175 342 352
198 354 352
176 351 347
179 356 349
182 358 353
181 356 353
183 352 354
188 358 352
184 359 352
182 358 349
181 350 345
181 348 346
184 353 346
180 356 347
180 356 346
182 356 351
181 352 344
180 346 340
183 348 346
175 335 332
176 344 335
180 357 348
184 354 346
172 333 328
263 346 344
186 944 958
184 963 960
184 348 955
186 352 352
186 341 339
168 330 328
164 330 330
162 327 332
161 326 329
178 348 346
182 345 344
182 350 350
181 352 352
181 351 350
179 352 351
178 355 351
176 354 348
178 347 342
175 352 346
177 350 346
175 349 344
152 317 317
177 352 349
156 320 320
178 341 337
175 341 335
183 354 349
179 353 359
177 344 341
178 355 350
181 353 346
183 356 349
171 335 330
179 351 346
182 345 335
179 347 339
160 322 320
182 349 344
179 352 346
179 346 339
178 351 345
177 348 342
175 341 334
178 344 337
167 328 323
149 312 310
173 339 335
172 334 327
178 352 346
179 346 341
178 343 337
179 349 343
176 345 341
176 347 342
167 329 324
184 347 339
172 333 326
162 323 316
164 321 317
155 316 313
171 330 324
156 320 314
175 337 332
164 329 323
675 311 310
958 960 336
959 962 960
959 963 961
956 959 957
959 962 959
959 963 961
959 963 960
959 963 960
182 963 960
182 355 957
178 354 347
175 352 346
182 342 335
179 349 340
178 341 333
175 338 330
180 348 347
178 350 341
189 385 402
179 344 333
182 352 344
180 356 348
181 356 350
183 352 346
182 348 345
182 352 349
181 350 346
179 354 348
182 348 344
180 350 346
179 353 346
180 352 346
179 354 346
178 342 335
959 962 957
959 961 956
959 963 960
953 955 950
960 962 960
957 961 960
955 961 960
958 962 960
957 962 960
957 962 960
956 961 959
957 963 961
957 962 960
957 962 960
957 963 960
954 962 960
950 960 959
952 960 960
956 959 958
956 959 958
959 961 959
959 963 960
959 963 960
178 347 338
177 347 340
160 320 320
175 342 335
168 339 332
177 352 345
169 330 325
178 349 343
178 345 340
178 348 341
178 353 345
425 350 344
959 349 343
958 351 345
179 350 345
179 352 347
178 349 344
178 350 345
178 353 345
178 345 337
179 347 339
177 347 339
176 352 339
177 349 345
178 344 951
178 349 961
177 911 961
177 963 961
193 963 961
959 963 961
959 963 960
959 963 959
959 963 958
959 962 955
959 962 957
959 961 955
960 963 958
957 962 959
957 961 675
959 961 959
945 951 930
959 962 958
957 958 949
959 962 952
959 961 601
956 959 337
960 962 337
959 963 340
959 962 338
959 947 337
959 354 335
959 346 339
959 338 329
959 337 330
955 329 326
468 322 320
955 959 764
957 962 960
959 963 961
959 963 960
959 963 959
959 962 957
959 963 959
959 961 957
175 430 953
176 340 333
175 344 335
175 341 332
176 344 344
177 349 345
177 346 342
828 345 344
956 962 961
956 962 750
958 687 954
956 956 940
959 961 954
959 962 952
959 962 954
959 963 957
959 963 958
958 962 958
957 961 957
957 960 955
958 961 333
960 345 337
196 344 335
956 330 323
960 961 335
959 963 597
959 963 960
959 962 960
959 962 960
959 963 960
959 963 960
959 963 960
959 962 960
959 962 960
959 963 960
954 957 955
960 962 960
958 957 952
959 960 955
959 961 953
959 963 957
959 962 337
959 342 335
295 340 335
175 350 346
178 351 345
181 349 346
179 350 345
179 352 346
177 353 347
185 354 345
180 352 341
180 351 340
179 350 340
181 353 342
177 352 344
175 348 344
180 348 346
959 343 344
960 960 344
959 963 344
959 964 382
959 584 341
955 349 343
177 352 345
178 350 343
177 348 346
177 350 346
176 353 347
178 350 348
179 353 347
179 354 353
179 352 347
178 353 342
158 317 315
157 320 316
176 344 335
163 327 320
179 353 346
177 354 346
177 349 341
176 346 341
175 345 341
178 346 344
596 959 959
958 962 957
955 958 954
958 961 957
959 963 960
959 962 959
959 963 960
959 963 961
221 358 344
179 351 346
179 348 344
177 352 346
178 347 343
170 328 325
152 310 312
154 312 312
166 322 322
179 349 344
179 348 344
179 348 345
179 349 345
178 343 339
179 348 347
179 395 781
959 963 960
959 963 961
959 963 960
959 963 959
959 963 960
959 963 960
958 962 958
174 339 335
168 331 327
172 332 329
164 322 321
162 321 320
161 322 322
161 323 323
164 331 377
955 961 958
948 954 947
959 963 960
950 956 952
954 959 955
953 958 954
948 955 949
943 953 947
390 946 946
175 339 333
176 340 335
177 345 342
174 349 341
175 347 344
175 348 343
175 347 342
164 324 325
152 313 314
174 349 344
175 349 344
175 347 344
173 340 339
173 347 344
173 347 344
174 346 340
173 346 342
174 335 331
174 340 336
174 340 336
172 332 332
175 344 340
174 342 337
154 315 314
175 343 338
163 322 324
160 320 322
163 322 327
164 326 325
175 342 335
168 328 324
173 341 335
172 338 334
174 347 342
174 347 342
174 344 340
175 341 338
174 348 344
175 346 342
175 348 346
174 347 344
174 338 334
175 348 344
174 345 340
174 349 344
171 333 330
175 349 344
517 349 343
959 346 340
959 350 344
959 347 342
960 349 344
960 527 344
960 961 346
959 963 348
953 353 337
177 352 347
178 350 346
177 352 343
178 347 343
177 352 349
178 348 345
176 353 349
179 851 957
959 963 961
959 963 960
959 963 961
959 963 961
959 963 960
959 962 959
959 963 959
184 354 348
182 349 346
182 354 350
181 357 352
181 356 349
182 359 352
181 356 351
175 334 330
182 362 342
181 353 364
156 320 320
183 359 349
180 339 335
182 348 343
178 352 345
179 350 337
179 348 340
178 335 327
182 344 335
166 320 317
180 339 333
181 348 342
176 339 337
179 353 348
176 352 346
177 348 348
150 309 312
178 348 347
180 347 344
946 350 346
959 962 960
959 963 960
959 963 960
959 963 959
959 962 683
959 962 358
957 959 331
769 961 337
159 346 916
179 792 957
178 961 959
164 957 954
156 953 946
165 956 950
186 962 960
649 962 960
959 962 960
959 963 960
958 961 957
958 960 956
959 963 960
959 963 960
959 963 960
188 955 959
174 338 335
180 344 342
180 348 345
178 342 338
179 347 343
180 349 347
179 348 345
180 346 341
177 348 345
178 348 347
177 349 347
178 349 347
151 310 314
176 347 347
179 346 346
181 347 344
179 350 348
179 353 347
177 350 347
178 344 344
179 348 345
203 334 332
915 344 341
953 331 334
959 961 338
959 963 935
957 960 955
958 961 955
948 951 321
956 332 329
180 345 342
178 338 335
185 346 343
180 345 342
180 350 346
181 347 348
179 352 349
181 352 350
178 341 344
183 349 352
182 346 344
179 348 348
178 342 339
178 348 347
181 345 340
178 351 344
178 348 343
177 347 343
179 347 347
179 349 349
171 327 327
177 338 333
172 334 327
180 347 343
179 346 342
180 349 347
171 326 323
180 347 341
177 335 330
167 324 320
160 314 314
155 309 312
155 312 314
156 313 314
172 327 326
180 347 343
180 350 347
179 348 345
181 348 347
183 348 338
180 346 352
178 342 954
955 962 952
959 961 950
959 961 951
959 963 956
959 963 956
959 963 958
959 962 960
959 963 960
956 960 507
957 907 369
183 537 825
177 346 342
178 352 346
179 356 345
180 358 347
180 356 352
180 351 340
178 354 344
179 354 345
160 325 317
179 355 343
178 346 335
182 352 335
179 352 339
150 315 310
169 335 326
177 343 333
148 316 312
155 323 316
162 327 321
184 357 345
184 356 345
184 358 346
182 356 347
183 356 346
182 357 347
181 353 342
179 346 335
182 357 347
173 335 328
175 340 332
186 358 345
170 333 327
161 325 320
158 322 316
161 324 320
162 325 320
154 320 314
159 325 315
953 956 949
854 475 314
915 696 316
958 959 346
156 405 788
957 499 339
868 333 323
959 955 343
953 953 878
958 960 955
954 957 947
942 949 907
900 945 882
950 955 949
958 962 959
959 963 960
183 962 960
182 353 957
181 357 346
182 357 347
172 338 330
164 330 327
181 352 341
163 330 324
173 335 328
764 325 320
179 352 339
164 328 321
175 339 330
157 322 320
167 333 325
179 348 337
148 314 310
149 316 311
152 320 312
164 330 324
165 335 327
179 359 346
166 335 332
164 330 320
174 338 329
167 331 324
179 348 344
180 350 344
163 330 323
161 326 320
155 320 315
154 321 313
166 327 320
182 350 338
183 351 340
179 340 329
181 350 333
177 339 329
167 330 323
158 323 320
167 331 323
157 323 317
161 325 320
164 330 322
158 320 317
167 332 326
175 341 332
171 334 327
163 325 320
171 332 324
202 431 499
950 957 953
957 961 959
957 961 959
956 959 957
956 960 957
950 956 954
929 954 937
957 962 957
169 576 674
184 353 342
171 335 328
175 341 333
157 325 320
165 331 327
169 336 329
182 350 341
175 340 331
184 358 346
184 357 344
183 357 344
184 350 337
181 351 337
181 354 340
184 357 343
180 341 330
182 356 344
181 356 345
181 358 348
183 356 346
182 359 350
174 339 332
157 373 322
161 955 952
182 963 960
168 959 957
177 962 960
226 961 958
521 956 950
948 959 954
182 359 361
183 358 348
182 356 345
173 338 330
171 339 329
181 359 349
165 331 327
180 350 341
183 358 383
851 963 960
652 958 952
614 958 952
588 961 957
401 943 891
403 962 960
344 948 922
326 956 943
175 341 335
158 323 320
175 340 332
178 341 334
160 323 320
166 334 325
177 341 333
955 338 333
427 335 329
183 352 340
181 338 329
155 320 316
182 346 416
180 320 314
938 950 786
957 959 955
957 960 957
958 961 956
957 959 832
958 960 335
958 959 335
959 352 341
739 343 333
163 327 320
181 353 342
334 355 344
955 337 329
942 948 320
959 963 955
939 950 939
959 962 958
959 963 960
959 963 961
958 961 958
959 963 961
959 963 960
482 963 959
181 962 960
182 354 960
184 354 480
187 355 342
186 356 343
186 353 340
178 343 330
184 359 344
180 347 333
184 356 348
183 349 338
172 331 324
173 337 327
158 323 317
172 335 321
178 356 956
184 961 959
898 963 960
959 962 959
959 963 960
959 963 961
959 963 960
823 963 960
184 962 959
958 963 960
952 955 948
959 963 781
241 356 344
182 350 337
183 357 344
181 355 343
182 356 343
182 355 343
181 356 341
176 342 327
155 320 312
167 328 321
182 354 342
184 356 347
182 349 339
184 356 347
182 349 340
155 320 314
184 354 345
155 321 315
175 346 335
184 357 347
183 357 346
179 348 337
183 357 344
184 359 346
183 357 344
184 355 343
180 346 333
179 345 332
181 350 339
184 356 346
179 349 337
182 353 341
176 342 332
185 355 343
185 358 345
184 350 336
185 352 335
181 342 329
185 354 338
185 350 337
186 357 344
181 346 332
186 356 344
184 359 345
184 352 339
182 347 337
185 357 352
183 354 345
184 356 344
182 349 345
182 350 343
184 345 335
184 352 346
184 356 344
183 356 344
184 354 343
168 345 333
172 337 332
183 354 347
170 332 325
185 963 959
185 962 959
184 962 958
182 359 960
183 356 349
160 323 320
183 353 342
182 356 345
181 357 345
183 356 344
183 354 577
191 962 959
956 958 954
959 963 958
959 962 960
958 961 958
957 960 956
959 961 959
958 961 958
958 961 488
956 674 332
959 962 344
959 962 344
959 963 536
959 963 960
958 961 959
959 962 960
959 961 342
185 353 340
184 357 345
163 324 317
166 327 320
185 358 347
186 353 342
184 354 344
184 354 345
185 355 346
184 358 348
183 356 348
164 325 320
175 337 330
185 354 344
184 352 344
184 353 342
182 347 335
185 355 346
186 354 344
184 357 347
184 356 345
185 357 345
186 349 338
188 356 346
185 356 346
187 355 344
186 357 345
186 357 346
187 399 344
187 348 338
173 333 325
186 354 345
172 332 325
179 339 332
185 358 348
185 345 335
186 353 341
187 354 341
188 358 346
188 359 348
186 358 349
187 359 348
188 365 347
188 356 342
188 364 345
188 357 346
216 359 353
465 955 957
849 962 960
617 962 959
211 963 960
190 413 960
191 362 960
164 328 327
160 325 323
158 321 320
163 324 324
169 332 340
182 352 347
178 346 335
188 354 342
171 330 332
185 356 349
190 347 331
957 335 321
949 327 315
889 616 314
949 952 321
958 960 336
958 963 608
958 960 953
959 961 957
959 962 957
959 961 955
959 962 957
959 961 956
955 957 950
952 955 948
867 945 888
953 956 344
186 332 326
161 325 320
166 332 323
185 352 345
186 356 350
171 335 327
174 335 327
184 355 344
173 335 326
184 345 338
182 345 332
184 347 337
185 357 345
181 345 333
183 345 332
183 345 329
185 348 332
181 342 329
183 343 332
178 337 327
171 328 321
182 345 337
163 323 321
153 315 313
159 323 321
184 352 347
183 354 349
957 963 725
959 963 960
959 963 960
959 963 960
959 963 960
959 963 959
959 963 960
951 955 947
958 961 957
954 958 952
957 959 954
958 961 956
958 962 957
955 957 951
948 953 466
944 952 321
165 709 320
171 332 323
167 326 317
172 330 322
172 332 326
184 349 341
186 348 338
175 335 332
174 332 325
184 352 340
183 357 347
196 350 344
181 345 337
186 353 346
187 353 346
186 355 348
