ID TIME BLK VOTE
222 76.839 4 None
222 122.584 4 None
222 166.867 6 None
222 275.654 12 3465073
222 279.017 12 None
222 324.449 13 None
222 368.047 13 None
222 413.475 16 None
222 458.893 19 None
222 503.123 19 None
222 548.151 19 None
