ID TIME TELAPSED TIMESTAMP BLOCK HASH PHASH DIFF TDIFF SIZE TXS UNC
111 6.279 421.6520299911499 -415.373 3 0x534b66b871ef975ef88f54a40130cf065527762db02ffe3ad8c68500782a59bd 0xe58b0b5db970d94564cc323d8f661f643dc757e15f1536985ebbcd022a62780d 1 5 1695 10 0
111 11.944 3.3169569969177246 8.627 4 0x2fa2bddcb45ab2af4bc27c38e0242ed9eb960f32cfa39f8cf869f8dcb8531b3b 0x534b66b871ef975ef88f54a40130cf065527762db02ffe3ad8c68500782a59bd 1 6 1371 7 0
