ID TIME BLK #BLOCKS
209 37.923 10 1
209 118.302 14 5
209 127.692 15 1
209 197.66 16 1
209 227.747 19 3
209 236.55 21 3
209 287.501 23 2
209 297.979 23 1
209 329.503 24 1
209 397.884 23 1
209 403.082 24 2
209 420.844 26 3
209 435.606 27 1
209 466.866 28 1
209 477.86 29 1
209 494.799 30 1
209 547.246 33 3
209 565.617 34 1
209 569.595 35 1
209 577.596 35 1
209 584.314 36 1
209 617.734 37 1
209 637.228 38 1
209 640.464 39 1
209 657.314 40 1
209 668.347 41 2
209 677.072 42 1
209 690.194 43 1
209 727.568 45 1
209 734.185 45 1
209 746.589 46 1
209 769.834 46 1
209 781.194 48 2
209 801.026 50 3
209 838.656 52 2
209 878.439 53 1
209 899.977 54 1
209 915.48 55 1
209 929.387 56 1
209 948.755 57 1
209 986.664 58 1
209 1027.625 59 2
209 1039.905 61 3
209 1129.596 64 3
209 1149.772 67 5
209 1164.23 68 1
209 1172.905 69 1
209 1227.246 71 2
209 1277.044 70 1
209 1286.777 71 2
209 1303.463 72 1
209 1310.561 73 1
209 1339.711 74 1
209 1354.253 75 1
