ID TIME BLK VOTE
218 71.095 5 None
218 116.052 5 None
218 161.126 5 None
218 206.114 5 None
218 251.156 7 None
218 296.246 7 None
218 405.43 13 3187103
218 466.709 15 3195292
218 473.331 15 None
218 515.141 15 None
218 560.184 15 None
218 605.175 15 None
218 766.998 26 3334226
218 772.389 26 None
218 815.373 27 None
218 860.377 27 None
218 905.411 27 None
218 1045.442 33 3435349
