ID TIME BLK %CPU CHAINDATASIZE
214 77.77 4 189854 17.91
214 124.273 4 190951 17.94
214 167.988 7 199567 18.05
214 455.334 18 233721 18.54
214 457.077 18 233721 18.54
214 502.136 18 233721 18.54
214 547.125 18 233721 18.51
