ID TIME BLK #BUFFER #GETH BUFFERPEERS GETHPEERS
224 14.248 40 0 0 [] []
224 19.405 40 0 0 [] []
224 24.483 40 1 0 ['214'] []
224 29.749 40 0 1 [] ['214']
224 35.101 42 0 0 [] []
224 40.268 42 0 1 [] ['209']
224 45.381 43 0 1 [] ['209']
224 50.662 43 0 0 [] []
224 55.949 43 0 0 [] []
224 61.261 43 0 0 [] []
224 66.568 43 0 0 [] []
224 71.881 43 0 0 [] []
224 77.221 43 1 1 ['211'] ['211']
224 82.312 45 0 0 [] []
224 87.658 45 1 0 ['211'] []
224 92.754 46 0 0 [] []
224 98.04 46 0 0 [] []
224 103.147 46 1 1 ['211'] ['218']
224 108.461 46 0 0 [] []
224 113.821 46 2 0 ['218', '211'] []
224 119.149 46 0 1 [] ['211']
224 124.434 46 1 0 ['211'] []
224 129.73 46 1 0 ['211'] []
224 135.016 46 1 0 ['211'] []
224 140.358 46 1 0 ['211'] []
224 145.466 46 1 1 ['211'] ['211']
224 150.812 46 0 1 [] ['211']
224 156.076 46 0 0 [] []
224 161.123 46 1 0 ['211'] []
224 166.389 46 0 0 [] []
224 171.497 46 1 0 ['222'] []
224 176.77 46 0 1 [] ['222']
224 182.013 46 0 0 [] []
224 187.328 46 0 0 [] []
224 192.643 46 0 0 [] []
224 197.917 46 0 0 [] []
224 203.205 46 0 0 [] []
224 208.236 46 1 1 ['226'] ['226']
224 213.437 52 0 1 [] ['226']
224 218.58 52 0 1 [] ['226']
224 223.802 53 0 0 [] []
224 229.179 53 0 1 [] ['214']
224 234.512 53 0 0 [] []
224 239.817 53 0 0 [] []
224 245.234 53 1 1 ['218'] ['218']
224 250.442 53 0 0 [] []
224 255.738 53 0 0 [] []
224 261.058 53 0 0 [] []
224 266.37 53 0 0 [] []
224 271.691 53 1 1 ['226'] ['226']
224 277.117 53 0 2 [] ['211', '226']
224 282.156 53 0 1 [] ['211']
224 287.479 53 0 1 [] ['211']
224 292.8 53 0 0 [] []
224 298.097 53 0 0 [] []
224 303.406 53 0 0 [] []
224 308.753 53 0 0 [] []
224 313.771 53 1 1 ['218'] ['218']
224 319.118 53 0 0 [] []
224 324.462 53 0 0 [] []
224 329.497 53 0 0 [] []
224 334.531 53 1 1 ['226'] ['226']
224 339.885 53 0 1 [] ['226']
224 345.188 53 0 0 [] []
224 350.209 53 0 0 [] []
224 355.574 53 0 0 [] []
224 360.826 53 0 0 [] []
224 366.13 53 0 0 [] []
224 371.469 53 1 1 ['209'] ['209']
224 376.782 53 0 1 [] ['209']
224 382.061 53 0 0 [] []
224 387.372 53 1 1 ['214'] ['214']
224 392.721 57 0 1 [] ['214']
224 397.949 57 0 0 [] []
224 403.062 57 1 1 ['222'] ['222']
224 408.492 57 0 2 [] ['209', '222']
224 413.917 59 0 1 [] ['209']
224 419.162 59 0 0 [] []
224 424.461 59 0 0 [] []
224 429.773 59 0 0 [] []
224 435.102 59 0 0 [] []
224 440.427 59 0 0 [] []
224 445.74 59 0 0 [] []
224 451.1 59 0 0 [] []
224 456.367 59 1 1 ['213'] ['213']
224 461.68 59 1 1 ['213'] ['213']
224 466.942 60 0 1 [] ['213']
224 472.135 60 0 1 [] ['213']
224 477.447 60 0 0 [] []
224 482.53 60 1 1 ['218'] ['218']
224 487.717 63 0 1 [] ['218']
224 492.994 63 1 1 ['211'] ['211']
224 498.146 63 0 1 [] ['211']
224 503.351 65 0 0 [] []
224 508.641 65 1 1 ['211'] ['211']
224 514.153 65 2 2 ['210', '217'] ['210', '211']
224 519.494 65 0 2 [] ['210', '217']
224 524.859 66 0 1 [] ['217']
224 530.129 66 0 0 [] []
224 535.472 66 1 1 ['213'] ['213']
224 540.966 66 1 1 ['213'] ['213']
224 546.214 67 1 1 ['213'] ['213']
224 551.499 67 0 0 [] []
224 556.911 67 1 1 ['217'] ['217']
224 562.209 67 1 1 ['222'] ['217']
