ID TIME BLK DETAIL
224 1591888643.166 37 SETUP: Synced Time
224 1591888643.276 37 SETUP: Peered to PC
224 1591888679.876 40 SETUP: Smart Contract Received at Block 40
224 14.055 40 STARTED EXPERIMENT
224 24.404 40 Added 214
224 26.716 40 Killed 214 @ age 2.09
224 35.754 42 Added 209
224 40.07 42 Killed 209 @ age 2.18
224 74.546 43 Added 211
224 78.202 43 Killed 211 @ age 2.41
224 84.397 45 Added 211
224 91.253 46 Voted: 0.16163793103448276; Status: 1
224 92.02 46 Killed 211 @ age 2.51
224 98.412 46 Added 218
224 101.391 46 Killed 218 @ age 2.06
224 102.08 46 Added 211
224 105.723 46 Killed 211 @ age 2.61
224 112.079 46 Added 218
224 113.752 46 Added 211
224 114.394 46 Killed 218 @ age 2.12
224 117.422 46 Killed 211 @ age 2.34
224 123.772 46 Added 211
224 141.999 46 Killed 211 @ age 2.11
224 142.716 46 Added 211
224 148.072 46 Killed 211 @ age 2.41
224 161.072 46 Added 211
224 163.383 46 Killed 211 @ age 2.20
224 171.382 46 Added 222
224 174.358 46 Killed 222 @ age 2.15
224 207.239 46 Added 226
224 210.615 48 Voted: 0.22156196943972836; Status: 1
224 211.942 52 Killed 226 @ age 2.31
224 222.472 53 Voted: 0.2552; Status: 1
224 224.446 53 Added 214
224 227.79 53 Killed 214 @ age 2.30
224 243.801 53 Added 218
224 246.78 53 Killed 218 @ age 2.36
224 269.039 53 Added 226
224 272.015 53 Added 211
224 275.682 53 Killed 226 @ age 2.53
224 276.003 53 Killed 211 @ age 2.01
224 312.117 53 Added 218
224 314.481 53 Killed 218 @ age 2.19
224 330.531 53 Added 226
224 335.155 53 Killed 226 @ age 2.33
224 369.794 53 Added 209
224 374.415 53 Killed 209 @ age 2.34
224 378.603 53 Failed Vote (Unexpected). Balance: 40.02
224 386.045 53 Added 214
224 389.352 53 Killed 214 @ age 2.18
224 401.698 57 Added 222
224 404.367 57 Killed 222 @ age 2.46
224 412.221 59 Voted: 0.2613255033557047; Status: 1
224 454.074 59 Added 213
224 464.34 60 Killed 213 @ age 2.53
224 479.151 60 Added 218
224 483.802 62 Killed 218 @ age 2.39
224 486.135 63 Voted: 0.26683203401842664; Status: 1
224 490.589 63 Added 211
224 493.64 63 Killed 211 @ age 2.29
224 502.827 65 Voted: 0.2698358413132695; Status: 1
224 503.996 65 Added 211
224 510.296 65 Added 210
224 511.614 65 Killed 211 @ age 2.52
224 513.965 65 Added 217
224 514.987 65 Killed 210 @ age 2.54
224 517.72 65 Killed 217 @ age 2.56
224 532.835 66 Added 213
224 540.096 66 Killed 213 @ age 2.24
224 540.826 66 Added 213
224 545.958 67 Voted: 0.2705845380263985; Status: 1
224 547.501 67 Killed 213 @ age 2.40
224 555.493 67 Added 217
224 557.797 67 Killed 217 @ age 2.10
224 562.117 67 Added 222
224 566.104 68 Added 226
224 566.842 68 Killed 222 @ age 2.34
224 569.407 68 Killed 226 @ age 2.58
224 576.638 68 Added 214
224 579.955 69 Killed 214 @ age 2.38
224 595.231 69 Added 226
224 602.539 69 Killed 226 @ age 2.09
224 613.606 69 Added 209
224 617.655 71 Voted: 0.2735587583148559; Status: 1
224 623.978 71 Killed 209 @ age 2.13
224 624.427 71 Added 209
224 631.387 71 Killed 209 @ age 2.26
224 631.862 72 Voted: 0.2673347778981582; Status: 1
224 644.296 72 Added 226
224 650.233 72 Killed 226 @ age 2.15
224 670.276 73 Added 209
224 678.236 74 Voted: 0.2522681451612903; Status: 1
224 680.707 74 Added 210
224 683.962 74 Killed 209 @ age 2.85
224 684.835 74 Added 209
224 685.522 74 Killed 210 @ age 2.23
224 689.425 74 Added 211
224 691.36 74 Added 214
224 692.894 75 Killed 211 @ age 2.08
224 696.312 75 Killed 214 @ age 2.71
224 708.276 75 Added 213
224 708.584 75 Killed 209 @ age 2.15
224 710.986 75 Killed 213 @ age 2.44
224 721.307 76 Added 209
224 723.964 76 Added 210
224 726.915 76 Killed 210 @ age 2.02
224 733.633 76 Killed 209 @ age 2.42
224 734.316 76 Added 209
224 738.564 76 Added 211
224 740.316 76 Killed 209 @ age 2.05
224 740.711 77 Added 209
224 740.908 77 Voted: 0.24861751152073733; Status: 1
224 742.695 77 Killed 211 @ age 2.30
224 744.997 77 Added 218
224 750.871 77 Killed 218 @ age 2.07
224 753.423 78 Added 210
224 755.405 78 Killed 209 @ age 2.35
224 756.439 78 Killed 210 @ age 2.48
224 783.722 79 Added 209
224 790.772 79 Added 211
224 791.351 80 Voted: 0.2601293103448276; Status: 1
224 793.157 81 Killed 211 @ age 2.09
224 793.908 81 Added 218
224 797.036 81 Killed 218 @ age 2.77
224 801.08 81 Killed 209 @ age 2.93
224 813.776 82 Added 209
224 820.715 83 Voted: 0.2656834233485667; Status: 1
224 853.103 84 Voted: 0.2650819017179385; Status: 1
224 859.713 84 Added 214
224 864.024 84 Killed 214 @ age 2.05
224 867.666 84 Killed 209 @ age 2.04
224 882.585 86 Added 209
224 893.193 86 Killed 209 @ age 2.52
224 894.906 86 Added 209
224 899.207 87 Voted: 0.2572024260803639; Status: 1
224 900.062 87 Killed 209 @ age 2.22
224 907.668 87 Added 213
224 909.921 87 Killed 213 @ age 2.12
224 925.278 88 Added 209
224 933.879 89 Added 226
224 937.528 89 Killed 226 @ age 2.00
224 943.262 90 Voted: 0.24810263823635706; Status: 1
224 945.094 90 Added 210
224 947.077 90 Killed 209 @ age 2.01
224 947.722 90 Killed 210 @ age 2.55
224 948.748 90 Added 209
224 955.476 90 Added 213
224 956.471 90 Killed 209 @ age 2.27
224 956.843 90 Added 214
224 958.145 91 Killed 213 @ age 2.05
224 959.551 91 Added 209
224 961.779 91 Killed 214 @ age 2.67
224 964.482 91 Killed 209 @ age 2.09
224 966.629 91 Added 209
224 970.825 91 Killed 209 @ age 2.00
224 972.933 91 Added 209
224 987.612 92 Added 213
224 987.911 92 Killed 209 @ age 2.71
224 988.817 93 Added 209
224 988.964 93 Voted: 0.24552033080634045; Status: 1
224 990.558 93 Killed 213 @ age 2.71
224 1004.492 93 Added 222
224 1005.153 93 Added 217
224 1006.883 93 Killed 209 @ age 2.46
224 1008.132 93 Killed 222 @ age 2.02
224 1008.439 93 Killed 217 @ age 2.21
224 1008.833 93 Added 209
224 1015.327 94 Added 214
224 1019.025 95 Killed 214 @ age 2.73
224 1031.033 96 Killed 209 @ age 2.26
224 1047.255 96 Added 209
224 1052.897 96 Killed 209 @ age 2.15
224 1054.278 96 Added 210
224 1056.665 96 Killed 210 @ age 2.17
224 1060.902 97 Voted: 0.258908507223114; Status: 1
224 1060.919 97 Added 209
224 1075.827 98 Added 226
224 1077.134 98 Killed 209 @ age 2.15
224 1078.322 99 Added 209
224 1078.725 99 Killed 226 @ age 2.43
224 1083.777 99 Added 213
224 1085.618 99 Killed 209 @ age 2.44
224 1086.121 99 Added 226
224 1087.725 99 Added 211
224 1088.204 99 Killed 213 @ age 3.07
224 1091.972 99 Killed 211 @ age 2.66
224 1093.159 100 Voted: 0.2608221737776394; Status: 1
224 1101.292 100 Killed 226 @ age 2.75
224 1121.04 101 Added 218
224 1122.993 102 Voted: 0.25727713765918736; Status: 1
224 1123.377 102 Killed 218 @ age 2.19
224 1133.233 102 Added 211
224 1135.537 102 Killed 211 @ age 2.19
224 1137.913 102 Added 214
224 1139.679 102 Added 209
224 1140.763 102 Killed 214 @ age 2.21
224 1152.814 103 Added 217
224 1155.795 103 Killed 217 @ age 2.11
224 1170.165 103 Added 222
224 1173.837 103 Killed 209 @ age 2.13
224 1175.588 103 Added 226
224 1176.348 103 Added 209
224 1178.471 103 Killed 226 @ age 2.68
224 1179.403 103 Killed 209 @ age 2.67
224 1182.458 105 Voted: 0.2628776978417266; Status: 1
224 1185.089 105 Killed 222 @ age 2.78
224 1186.644 105 Added 209
224 1198.292 105 Killed 209 @ age 2.64
224 1206.638 104 Added 226
224 1210.298 104 Killed 226 @ age 2.74
224 1213.052 104 Added 222
224 1217.274 104 Killed 222 @ age 2.15
224 1218.928 105 Voted: 0.26376852110707294; Status: 1
224 1238.638 106 Added 226
224 1243.42 106 Killed 226 @ age 2.60
224 1244.792 106 Added 226
224 1250.182 107 Killed 226 @ age 2.61
224 1251.534 107 Added 213
224 1255.721 107 Killed 213 @ age 2.38
224 1274.466 107 Added 209
224 1282.026 108 Voted: 0.2559222784136279; Status: 1
224 1288.011 108 Killed 209 @ age 2.17
224 1288.72 108 Added 209
224 1291.716 108 Added 211
224 1294.38 108 Killed 211 @ age 2.31
224 1295.421 109 Killed 209 @ age 2.62
224 1301.667 109 Added 218
224 1304.746 109 Killed 218 @ age 2.14
224 1314.494 109 Added 226
224 1317.804 109 Killed 226 @ age 2.51
224 1320.731 110 Voted: 0.25567888487351575; Status: 1
224 1341.497 110 Added 218
224 1344.15 110 Killed 218 @ age 2.61
224 1350.258 110 Added 209
224 1352.9 110 Added 214
224 1357.284 110 Killed 209 @ age 2.36
224 1358.163 111 Added 209
224 1358.822 112 Killed 214 @ age 2.06
224 1360.715 113 Voted: 0.25951427140711064; Status: 1
224 1360.635 113 Added 226
224 1361.327 113 Added 218
224 1363.947 113 Killed 226 @ age 2.91
224 1365.363 113 Added 214
224 1366.791 113 Killed 218 @ age 3.03
224 1369.548 113 Killed 214 @ age 2.72
224 1370.617 113 Killed 209 @ age 2.79
224 1376.646 114 Added 209
224 1401.202 116 Voted: 0.2612667478684531; Status: 1
224 1418.773 116 Killed 209 @ age 2.10
224 1445.614 116 Added 210
224 1451.254 116 Killed 210 @ age 2.35
224 1452.509 119 Voted: 0.2570455612963833; Status: 1
224 1457.034 119 Added 210
224 1462.324 119 Killed 210 @ age 2.27
224 1478.633 120 Added 218
224 1481.925 120 Killed 218 @ age 2.18
224 1490.302 120 Added 214
224 1493.308 120 Added 211
224 1493.648 120 Killed 214 @ age 2.15
224 1495.971 120 Killed 211 @ age 2.31
224 1497.023 120 Added 211
224 1499.447 120 Killed 211 @ age 2.36
224 1513.832 121 Added 214
224 1516.23 122 Voted: 0.2690577917697324; Status: 1
224 1521.066 122 Killed 214 @ age 2.45
224 1562.639 122 Added 222
224 1565.295 122 Killed 222 @ age 2.27
224 1575.041 122 Added 218
224 1578.644 122 Killed 218 @ age 2.38
224 1583.542 123 Voted: 0.27312822719449226; Status: 1
224 1586.022 123 Added 210
224 1597.125 123 Killed 210 @ age 2.02
224 1598.268 124 Voted: 0.2722139356488387; Status: 1
224 1601.89 124 Added 226
224 1604.274 124 Killed 226 @ age 2.21
224 1605.564 124 Added 218
224 1610.199 124 Killed 218 @ age 2.43
224 1618.228 124 Added 218
224 1621.526 124 Killed 218 @ age 2.16
224 1633.493 124 Added 214
224 1637.135 124 Killed 214 @ age 2.49
224 1637.493 124 Added 211
224 1640.392 124 Killed 211 @ age 2.46
224 1650.989 125 STOPPED EXPERIMENT
