ID TIME BLOCK BALANCE UBI PAY #ROBOT MEAN #VOTES #OKVOTES R? C?
119 4.063 1 21.00 0 0 13 0 0 0 False False
119 5.718 2 21.00 0 0 15 0 0 0 False False
119 7.376 3 21.00 0 0 15 0 0 0 False False
119 8.967 4 21.00 0 0 15 0 0 0 False False
