ID TIME BLK #BUFFER #GETH #ALLOWED BUFFERPEERS GETHPEERS ALLOWED
209 5.057 3 0 0 0   
209 7.457 3 0 0 0   
209 9.988 3 0 0 0   
209 12.472 3 0 0 0   
209 14.997 3 0 0 0   
209 17.49 3 0 0 0   
209 19.51 4 0 0 0   
209 21.531 4 0 0 0   
209 23.54 4 0 0 0   
209 25.558 4 0 0 0   
209 28.076 4 0 0 0   
209 30.582 4 0 0 0   
209 33.086 4 0 0 0   
209 35.102 4 0 0 0   
209 37.607 4 0 0 0   
209 40.104 4 0 0 0   
209 42.607 4 0 0 0   
209 45.118 4 0 0 0   
209 47.621 4 0 0 0   
209 49.637 4 0 0 0   
209 52.192 4 0 0 0   
209 54.658 4 0 0 0   
209 57.158 4 0 0 0   
209 59.699 4 1 1 0 213 213 
209 62.238 4 1 0 0  213 
209 64.704 4 1 0 0  213 
209 67.212 4 1 0 0  213 
209 69.707 4 1 0 0  213 
209 72.208 4 1 0 0  213 
209 74.713 4 1 0 0  213 
209 77.229 4 1 0 0  213 
209 79.733 4 1 0 0  213 
209 82.241 4 1 0 0  213 
209 84.753 4 1 0 0  213 
209 87.259 4 1 0 0  213 
209 89.793 4 2 1 1 210 213;210 210
209 92.355 4 2 1 1 210 213;210 210
209 94.842 4 2 1 1 210 213;210 210
209 96.915 4 2 1 1 217 213;210 217
209 99.498 4 3 1 1 217 213;217;210 217
209 102.056 4 3 3 2 217;210;224 224;213;217 217;224
209 104.236 4 2 2 2 224;210 224;217 224;210
209 106.913 4 2 1 1 224 224;217 224
209 109.654 4 2 2 2 224;210 224;217 224;210
209 112.815 4 2 1 1 224 224;217 224
209 115.377 4 2 1 1 224 224;217 224
209 118.042 4 1 2 2 224;210 224 224;210
209 120.611 4 1 3 2 224;210;213 224 213;224
209 123.144 4 2 2 2 224;213 224;213 213;224
209 125.574 4 1 1 1 213 213 213
209 127.731 4 1 0 0  213 
209 129.934 4 2 0 0  213;210 
209 132.305 4 2 0 0  213;210 
209 134.598 4 2 1 1 214 213;214 214
209 137.443 9 3 0 0  224;213;214 
209 140.361 12 2 1 1 213 213;214 213
209 142.704 12 1 0 0  214 
209 145.328 12 1 0 0  214 
209 147.88 12 1 0 0  214 
209 150.544 12 1 1 0 226 214 
209 153.178 13 1 1 1 226 226 226
209 155.608 13 2 2 2 226;213 226;214 213;226
209 158.101 13 3 0 0  213;226;214 
209 161.313 13 4 3 2 213;218;224 213;218;226;214 218;224
209 165.163 13 5 1 1 218 224;213;218;226;214 218
209 167.927 14 4 1 1 224 224;218;226;214 224
209 170.36 14 3 0 0  224;218;214 
209 173.174 14 3 1 0 224 224;218;214 
209 176.335 14 2 0 0  224;218 
209 178.8 14 2 1 1 224 224;218 224
209 181.663 14 2 1 1 224 224;218 224
209 184.856 15 3 2 2 224;211 224;218;211 211;224
