ID TIME BLK #BUFFER #GETH BUFFERPEERS GETHPEERS
210 28.145 3 0 0 [] []
210 33.268 3 0 0 [] []
210 38.588 3 1 1 ['222'] ['222']
210 43.896 3 0 0 [] []
210 49.18 3 0 0 [] []
210 54.471 3 1 1 ['218'] ['218']
210 59.707 4 0 1 [] ['211']
210 64.901 4 1 2 ['224'] ['224', '211']
210 70.2 4 0 0 [] []
210 75.499 4 0 0 [] []
210 80.818 4 0 0 [] []
210 86.112 4 0 0 [] []
210 91.426 4 1 1 ['213'] ['213']
210 96.91 5 1 2 ['218'] ['213', '218']
210 102.287 5 0 1 [] ['218']
210 107.485 5 0 0 [] []
210 112.777 5 0 0 [] []
210 118.084 5 2 1 ['213', '209'] ['209']
210 123.43 5 0 1 [] ['209']
210 128.846 6 0 2 [] ['209', '213']
210 133.924 6 0 0 [] []
210 139.062 6 0 1 [] ['218']
210 144.177 6 0 0 [] []
210 149.464 6 0 0 [] []
210 154.879 6 1 0 ['209'] []
210 160.562 7 1 1 ['218'] ['209']
210 166.062 7 1 2 ['213'] ['213', '218']
210 171.497 8 1 1 ['218'] ['213']
210 177.37 9 1 3 ['214'] ['213', '214', '218']
210 182.74 9 0 2 [] ['213', '214']
210 188.456 9 2 2 ['209', '217'] ['209', '214']
210 194.246 10 1 3 ['218'] ['209', '214', '217']
210 199.575 10 0 2 [] ['209', '218']
210 204.918 10 1 1 ['218'] ['209']
210 211.021 11 3 4 ['218', '226', '211'] ['226', '209', '218', '211']
210 216.269 11 1 2 ['211'] ['226', '211']
210 221.74 12 0 2 [] ['226', '211']
210 226.966 12 0 1 [] ['211']
210 232.21 12 0 0 [] []
210 237.523 12 1 0 ['211'] []
210 242.929 12 0 2 [] ['214', '222']
210 248.311 14 2 2 ['213', '211'] ['213', '211']
210 253.748 14 0 2 [] ['213', '211']
210 259.541 14 1 2 ['217'] ['213', '217']
210 264.859 14 0 1 [] ['217']
210 269.884 14 0 0 [] []
210 275.183 14 0 0 [] []
210 280.496 14 1 1 ['209'] ['209']
210 285.862 14 1 2 ['214'] ['209', '214']
210 291.179 14 1 2 ['214'] ['209', '214']
