ID TIME BLK DETAIL
213 1591911565.139 0 SETUP: Synced Time
213 1591911565.257 0 SETUP: Peered to PC
213 1591911581.977 2 SETUP: Smart Contract Received at Block 2
213 34.009 3 STARTED EXPERIMENT
213 34.687 3 Added 224 from ERANDB
213 39.258 3 Killed 224 @ age 2.21
213 79.424 3 Failed Vote (No Balance). Balance: 0.01
213 123.278 3 Added 226 from ERANDB
213 124.447 3 Failed Vote (No Balance). Balance: 0.01
213 129.869 3 Killed 226 @ age 2.01
213 153.06 3 Added 218 from ERANDB
213 157.012 3 Killed 218 @ age 2.45
213 159.683 3 Added 218 from ERANDB
213 164.316 3 Killed 218 @ age 2.45
213 169.502 3 Failed Vote (No Balance). Balance: 0.01
213 205.378 3 Added 226 from ERANDB
213 209.331 3 Killed 226 @ age 2.41
213 214.754 9 Failed Vote (No Balance). Balance: 0.01
213 228.319 9 Added 217 from ERANDB
213 230.943 9 Killed 217 @ age 2.08
213 252.813 9 Added 209 from ERANDB
213 256.111 9 Killed 209 @ age 2.48
213 276.308 12 Added 217 from ERANDB
213 280.279 12 Killed 217 @ age 2.02
213 286.925 12 Added 222 from ERANDB
213 291.549 12 Killed 222 @ age 2.38
213 300.577 13 Voted: 0.32728410513141426; Status: 1
213 304.609 13 Failed Vote (No Balance). Balance: 20.01
213 313.457 13 Added 226 from ERANDB
213 317.413 13 Killed 226 @ age 2.46
213 343.311 15 Added 218 from ERANDB
213 346.603 15 Killed 218 @ age 2.02
213 354.615 16 Added 209 from ERANDB
213 358.594 16 Killed 209 @ age 2.50
213 385.794 16 Added 209 from ERANDB
213 389.108 16 Killed 209 @ age 2.01
213 393.139 16 Added 224 from ERANDB
213 401.807 20 Killed 224 @ age 2.16
213 425.152 21 Added 218 from ERANDB
213 431.775 21 Killed 218 @ age 2.40
213 440.498 21 Added 224 from ERANDB
213 443.888 21 Killed 224 @ age 2.15
213 471.488 21 Failed Vote (Unexpected). Balance: 60.01
213 490.278 21 Added 210 from ERANDB
213 492.926 21 Killed 210 @ age 2.10
213 500.921 23 Added 209 from ERANDB
213 503.606 23 Killed 209 @ age 2.33
213 510.676 26 Added 217 from ERANDB
213 514.127 26 Killed 217 @ age 2.87
213 522.668 26 Added 211 from ERANDB
213 526.006 27 Killed 211 @ age 2.21
213 540.826 27 Added 226 from ERANDB
213 544.836 27 Killed 226 @ age 2.03
213 593.54 29 Failed Vote (Unexpected). Balance: 40.01
213 600.87 29 Added 224 from ERANDB
213 603.478 29 Killed 224 @ age 2.12
213 618.108 29 Added 217 from ERANDB
213 622.105 29 Killed 217 @ age 2.45
213 626.159 29 Added 218 from ERANDB
213 628.797 30 Killed 218 @ age 2.31
213 656.697 30 Added 211 from ERANDB
213 660.707 31 Added 218 from ERANDB
213 661.081 32 Killed 211 @ age 2.00
213 661.484 32 Voted: 0.31103411513859275; Status: 1
213 663.958 32 Killed 218 @ age 2.43
213 668.388 32 Added 209 from ERANDB
213 669.211 32 Added 210 from ERANDB
213 673.647 32 Voted: 0.30517782426778245; Status: 1
213 674.732 32 Added 214 from ERANDB
213 675.649 32 Killed 209 @ age 3.09
213 679.804 33 Killed 210 @ age 2.06
213 681.976 33 Killed 214 @ age 2.16
213 702.114 34 Added 218 from ERANDB
213 704.78 34 Killed 218 @ age 2.20
213 734.634 34 Added 210 from ERANDB
213 737.945 34 Killed 210 @ age 2.15
213 740.136 36 Added 217 from ERANDB
213 743.441 36 Killed 217 @ age 2.18
213 745.477 36 STOPPED EXPERIMENT
