ID TIME BLK CHAINDATASIZE %CPU
226 56.478 3 181626 6.34
226 101.426 3 181626 6.68
226 296.406 11 201827 9.7
226 299.849 11 201827 9.77
226 343.578 11 201827 10.07
226 388.705 13 207723 10.4
226 433.643 13 207723 10.59
226 534.941 22 237753 12.23
226 549.283 23 239327 12.47
226 582.153 24 241680 12.8
226 631.437 27 250800 13.39
226 674.901 27 250800 13.97
226 927.745 39 278091 16.65
226 941.639 40 283290 16.88
226 974.247 40 283394 17.13
