ID TIME BLK CHAINDATASIZE %CPU
213 77.105 7 182858 27.17
213 109.678 9 186834 27.16
213 166.718 13 199764 27.17
213 212.985 16 217928 27.3
213 258.522 19 241668 27.46
213 300.879 22 259621 27.62
213 345.356 25 274791 27.73
