ID TIME BLK ESTIMATE W B S1 S2 S3
213 17.513 3 0.875 3 0 965 962 972
213 18.514 3 0.929 6 0 941 907 968
213 19.515 3 0.95 9 0 965 961 971
213 20.518 3 0.962 12 0 965 961 971
213 21.518 3 0.969 15 0 896 886 954
213 22.52 3 0.816 15 3 356 299 540
213 23.521 3 0.705 15 6 367 308 551
213 24.522 3 0.62 15 9 354 296 534
213 25.524 3 0.554 15 12 366 306 553
213 26.525 3 0.5 15 15 368 308 556
213 27.526 3 0.456 15 18 369 315 556
213 28.528 3 0.5 18 18 924 893 929
213 29.529 3 0.537 21 18 960 958 970
213 30.53 3 0.57 24 18 963 959 971
213 31.532 4 0.598 27 18 961 955 969
213 32.537 4 0.622 30 18 958 823 791
213 33.538 4 0.587 30 21 443 290 523
213 34.539 4 0.555 30 24 367 308 549
213 35.54 4 0.526 30 27 364 307 545
213 36.541 4 0.5 30 30 363 305 549
213 37.542 4 0.477 30 33 372 314 560
213 38.543 4 0.455 30 36 366 308 552
213 39.545 4 0.436 30 39 372 310 551
213 40.547 4 0.418 30 42 378 313 563
213 41.547 4 0.401 30 45 370 310 559
213 42.549 4 0.386 30 48 369 312 557
213 43.55 4 0.372 30 51 360 302 538
213 44.551 4 0.359 30 54 362 304 546
213 45.553 5 0.347 30 57 359 304 544
213 46.554 5 0.335 30 60 388 319 565
213 47.558 5 0.324 30 63 369 306 540
213 48.56 5 0.314 30 66 374 312 557
213 49.561 5 0.305 30 69 366 305 547
213 50.562 5 0.296 30 72 368 308 551
213 51.563 5 0.288 30 75 364 307 550
213 52.564 5 0.28 30 78 356 300 546
213 53.566 5 0.272 30 81 366 310 554
213 54.569 5 0.265 30 84 370 309 547
213 55.57 5 0.258 30 87 360 300 541
213 56.571 5 0.252 30 90 354 297 531
213 57.572 5 0.246 30 93 349 291 524
213 58.573 5 0.24 30 96 366 305 547
213 59.575 5 0.235 30 99 368 308 554
213 60.575 5 0.229 30 102 363 304 548
213 61.58 6 0.224 30 105 353 297 528
213 62.586 6 0.219 30 108 369 310 550
213 63.592 6 0.215 30 111 365 310 550
213 64.593 6 0.21 30 114 355 297 537
213 65.595 6 0.206 30 117 363 305 544
213 66.596 6 0.202 30 120 369 310 555
213 67.601 6 0.211 32 121 616 760 958
213 68.603 6 0.226 35 121 962 958 970
213 69.605 6 0.241 38 121 964 959 971
213 70.605 6 0.255 41 121 874 898 967
213 71.617 6 0.256 42 123 386 665 969
213 72.621 6 0.263 44 124 372 855 971
213 73.622 6 0.265 45 126 364 312 970
213 74.624 6 0.26 45 129 434 418 678
213 75.632 7 0.272 48 129 964 961 971
213 76.641 7 0.285 51 129 964 961 971
213 77.645 7 0.296 54 129 962 948 971
213 78.656 7 0.291 54 132 497 465 681
213 79.657 7 0.287 54 135 367 306 554
213 80.658 7 0.282 54 138 363 304 549
213 81.659 7 0.288 56 139 360 723 813
213 82.661 7 0.294 58 140 560 958 971
213 83.662 7 0.304 61 140 965 962 972
213 84.663 7 0.315 64 140 965 961 971
213 85.666 7 0.325 67 140 964 961 971
213 86.667 7 0.334 70 140 957 949 969
213 87.668 7 0.343 73 140 762 767 904
213 88.669 7 0.339 73 143 360 300 532
213 89.671 7 0.334 73 146 364 306 545
213 90.672 8 0.33 73 149 362 305 547
213 91.677 8 0.325 73 152 360 301 537
213 92.689 8 0.325 74 154 397 641 968
213 93.696 8 0.334 77 154 964 951 971
213 94.698 8 0.343 80 154 953 937 969
213 95.698 8 0.342 81 156 729 595 693
213 96.699 8 0.338 81 159 351 299 542
213 97.7 8 0.334 81 162 364 305 544
213 98.702 8 0.33 81 165 362 303 544
213 99.703 8 0.326 81 168 364 306 545
213 100.704 8 0.322 81 171 360 302 539
213 101.705 8 0.318 81 174 353 297 537
213 102.707 8 0.315 81 177 489 419 618
213 103.709 8 0.323 84 177 965 960 972
213 104.711 8 0.33 87 177 965 962 972
213 105.723 9 0.338 90 177 897 961 971
213 106.724 9 0.345 93 177 721 962 972
213 107.725 9 0.352 96 177 965 962 972
213 108.727 9 0.359 99 177 964 961 972
213 109.728 9 0.355 99 180 365 311 563
213 110.733 9 0.352 99 183 354 301 538
213 111.734 9 0.348 99 186 353 300 533
213 112.736 9 0.344 99 189 342 288 521
213 113.737 9 0.344 100 191 345 526 858
213 114.739 9 0.341 100 194 361 315 660
213 115.74 9 0.337 100 197 368 309 551
213 116.743 9 0.334 100 200 367 308 550
213 117.742 9 0.331 100 203 353 297 538
213 118.743 9 0.327 100 206 324 271 615
213 119.744 9 0.324 100 209 361 299 533
213 120.745 9 0.321 100 212 363 304 544
213 121.75 10 0.318 100 215 358 301 541
213 122.757 10 0.318 101 217 519 663 913
213 123.758 10 0.325 104 217 955 934 969
213 124.759 10 0.331 107 217 954 925 969
