ID TIME BLK #BLOCKS
218 17.267 3 2
218 33.871 4 2
218 48.591 5 1
218 62.641 6 1
218 76.563 7 1
218 91.243 8 1
218 103.04 8 1
218 123.33 10 5
218 167.515 13 5
218 181.355 14 1
218 197.043 15 1
218 208.572 15 1
218 216.727 16 2
218 228.878 17 2
218 242.107 17 1
218 246.361 18 1
218 252.92 18 1
218 271.975 19 2
218 303.765 21 3
218 311.203 22 1
218 322.052 23 1
218 328.088 23 2
218 362.395 25 2
218 369.101 26 1
218 413.387 29 3
218 420.748 29 1
218 427.409 30 1
218 442.765 31 2
218 446.051 31 1
218 457.584 32 1
