ID TIME TELAPSED TIMESTAMP BLOCK HASH PHASH DIFF TDIFF SIZE TXS UNC
108 3.44 2.3554019927978516 1.084 4 0x2ce394e2d781be4f97763f0b9223a9a672d1a8d8caa0c3321d4689364eb145e1 0x94280490e754f4f1f4c427ce844ef4f7483aaf3fa749018d8f765d2fb82581f4 1 6 830 2 0
