ID TIME BLK VOTE
209 64.188 6 1187050
209 102.176 8 None
209 147.239 11 None
209 200.654 15 2533460
209 237.255 16 None
209 293.84 20 3104113
209 338.091 23 3203296
209 410.46 27 3075815
209 416.359 27 None
209 473.414 31 3135981
