ID TIME BLK #BUFFER #GETH #ALLOWED BUFFERPEERS GETHPEERS ALLOWED
210 6.298 2 0 0 0   
210 8.751 2 0 1 1 226  226
210 11.314 2 1 2 2 226;222 226 226;222
210 13.767 2 2 2 1 226;222 222;226 226
210 15.953 3 2 2 2 222;226 222;226 226;222
210 18.732 3 2 3 3 222;226;224 222;226 226;224;222
210 21.629 3 2 2 2 222;226 222;226 226;222
210 23.734 3 1 1 1 226 222 226
210 26.225 3 1 1 1 226 222 226
210 28.716 3 0 1 1 226  226
210 31.213 3 0 1 1 226  226
210 33.252 3 0 1 1 226  226
210 35.343 3 1 2 1 213;209 213 209
210 37.882 3 2 2 2 213;209 213;209 209;213
210 40.352 3 2 2 2 213;209 213;209 209;213
210 42.543 4 2 2 2 213;209 213;209 209;213
210 45.297 4 3 2 2 213;209 213;209;226 209;213
210 47.641 4 3 2 2 213;226 213;209;226 226;213
210 50.522 5 3 1 1 226 213;209;226 226
210 53.94 5 3 0 0  213;209;226 
210 57.171 5 4 2 1 226;211 213;209;211;226 211
210 60.164 5 4 2 2 211;213 213;209;211;226 211;213
210 63.6 5 4 2 1 226;211 213;209;211;226 211
210 66.366 6 4 1 1 211 213;209;211;226 211
210 68.701 6 3 1 1 211 209;211;226 211
210 71.213 6 4 1 0 211 213;209;211;226 
210 73.8 6 3 1 1 211 209;211;226 211
210 76.156 6 2 0 0  209;211 
210 78.685 6 3 2 2 226;214 214;209;211 226;214
210 81.75 7 3 1 1 214 214;211;226 214
210 84.543 7 1 2 2 214;226 214 226;214
210 87.044 7 2 0 0  214;226 
210 89.724 7 2 0 0  214;226 
210 92.219 7 1 0 0  214 
210 94.854 7 1 0 0  214 
210 97.71 7 1 0 0  214 
210 100.142 7 0 0 0   
210 102.559 7 0 0 0   
210 104.592 7 0 1 1 226  226
210 107.092 7 0 1 1 226  226
210 109.612 7 0 0 0   
210 112.105 7 0 0 0   
210 114.626 7 0 0 0   
210 116.658 7 1 0 0  226 
210 119.152 7 1 0 0  226 
210 121.658 7 1 0 0  226 
210 123.724 9 1 0 0  226 
210 126.263 10 2 1 1 213 213;226 213
210 128.743 10 1 1 1 213 213 213
210 131.239 10 1 1 1 213 213 213
210 133.81 10 1 1 1 213 213 213
210 136.251 10 0 1 1 213  213
210 138.768 10 1 1 1 213 213 213
210 140.791 11 0 1 1 213  213
210 142.842 11 0 2 2 213;209  209;213
210 145.621 11 1 1 1 213 209 213
210 147.963 11 1 1 1 209 209 209
210 150.351 11 1 2 2 222;209 209 222;209
