ID TIME BLK #BLOCKS
210 15.619 3 1
210 31.929 4 1
210 107.271 6 2
210 115.586 7 2
210 127.481 8 1
210 134.208 9 1
210 149.357 10 1
210 161.53 10 1
210 167.086 11 1
210 187.018 12 1
210 217.222 11 1
210 222.86 12 1
210 337.763 13 1
210 346.994 13 1
210 355.663 18 6
210 407.745 19 1
210 417.116 18 2
210 426.098 19 1
210 488.479 23 4
210 519.592 24 2
210 547.661 25 1
210 557.222 26 1
210 568.337 27 1
210 599.571 28 1
210 616.262 29 1
210 650.353 30 1
210 659.627 31 1
210 673.35 32 1
210 687.272 33 1
210 767.926 36 2
210 776.603 37 2
210 786.618 38 1
210 857.349 40 1
210 860.787 40 1
210 938.021 41 1
210 943.574 43 2
210 1019.183 44 1
210 1030.222 47 3
210 1068.763 48 1
