ID TIME BLK VOTE
222 65.481 6 4774436
222 98.304 8 None
222 162.046 12 3895939
222 204.128 15 3724489
222 232.787 17 None
222 292.777 21 3811096
222 339.069 24 3744318
222 375.666 25 None
222 416.228 28 None
222 463.881 31 None
222 517.348 35 3349299
