ID TIME BLK #BUFFER #GETH BUFFERPEERS GETHPEERS
209 28.421 4 0 0 [] []
209 33.566 4 0 0 [] []
209 38.851 4 0 0 [] []
209 44.151 4 1 1 ['226'] ['226']
209 49.52 4 1 1 ['226'] ['226']
209 54.743 4 0 0 [] []
209 60.028 4 0 0 [] []
209 65.375 4 0 0 [] []
209 70.642 4 0 0 [] []
209 75.953 4 1 1 ['217'] ['217']
209 81.228 4 0 0 [] []
209 86.577 4 1 2 ['222'] ['222', '218']
209 91.881 4 0 1 [] ['222']
209 97.182 4 1 1 ['222'] ['222']
209 102.222 4 0 1 [] ['222']
209 107.531 4 0 0 [] []
209 112.826 4 0 0 [] []
209 117.986 4 2 2 ['210', '213'] ['226', '210']
209 123.214 4 1 3 ['222'] ['226', '213', '210']
209 128.611 6 0 3 [] ['213', '210', '222']
209 134.546 6 1 3 ['222'] ['213', '222', '218']
209 140.152 6 1 2 ['217'] ['213', '218']
209 145.576 7 1 2 ['217'] ['217', '218']
209 150.869 7 0 2 [] ['217', '218']
209 156.383 7 1 1 ['210'] ['210']
209 161.491 7 0 1 [] ['210']
209 166.724 7 0 0 [] []
209 172.024 7 0 0 [] []
209 177.316 7 0 0 [] []
209 182.619 7 1 1 ['218'] ['218']
209 188.13 9 2 2 ['218', '210'] ['210', '218']
209 193.599 10 0 3 [] ['210', '217', '218']
209 199.117 10 1 3 ['217'] ['210', '217', '218']
209 205.507 10 1 3 ['214'] ['210', '217', '218']
209 211.046 11 0 2 [] ['214', '217']
209 216.739 11 1 3 ['211'] ['214', '217', '211']
209 222.094 12 0 1 [] ['211']
209 227.326 12 0 0 [] []
209 232.642 13 0 0 [] []
209 237.957 13 0 0 [] []
209 243.262 13 0 0 [] []
209 248.588 13 0 0 [] []
209 253.878 13 0 0 [] []
209 259.211 13 0 0 [] []
209 264.505 13 0 0 [] []
209 269.811 13 0 0 [] []
209 275.222 13 1 1 ['217'] ['217']
209 280.769 14 1 2 ['210'] ['210', '217']
209 285.962 15 0 2 [] ['210', '217']
209 291.085 15 0 1 [] ['210']
209 296.657 15 2 2 ['218', '210'] ['214', '218']
209 301.956 15 0 2 [] ['214', '218']
209 307.309 15 0 0 [] []
209 312.609 15 0 0 [] []
209 317.677 16 0 1 [] ['210']
209 322.942 17 0 0 [] []
209 328.02 17 1 1 ['213'] ['213']
209 333.36 17 0 1 [] ['213']
209 338.676 17 1 1 ['222'] ['222']
209 343.758 17 0 1 [] ['222']
209 349.022 17 1 0 ['213'] []
209 354.067 17 0 0 [] []
209 359.351 17 0 0 [] []
209 364.774 17 1 2 ['217'] ['213', '217']
209 370.06 19 0 2 [] ['213', '217']
209 375.445 19 1 2 ['217'] ['213', '217']
209 380.652 20 0 0 [] []
209 385.747 20 0 0 [] []
209 391.049 20 1 0 ['213'] []
209 396.355 20 0 0 [] []
209 401.541 20 0 2 [] ['213', '211']
209 406.739 21 0 1 [] ['213']
209 412.352 22 1 1 ['213'] ['213']
209 417.64 22 0 1 [] ['213']
