ID TIME BLK %CPU CHAINDATASIZE
209 38.675 4 180710 13.02
209 48.68 4 180710 13.05
209 58.704 4 180710 13.17
209 68.713 4 180710 13.19
209 78.841 4 180710 13.27
209 88.909 4 180710 13.46
209 98.732 4 180710 13.62
209 108.735 4 180710 13.74
209 118.935 4 180710 13.81
209 129.725 6 185578 14.15
209 140.026 6 187094 14.46
209 149.437 7 192369 14.75
209 159.147 7 192473 15.04
209 168.866 7 192577 15.17
209 178.861 7 192577 15.18
209 209.782 11 199766 15.92
209 210.988 11 199766 15.96
209 220.567 11 199870 16.24
209 230.346 12 201017 16.36
209 284.724 15 213912 16.95
209 285.624 15 213912 16.98
209 295.243 15 214120 17.22
209 306.02 15 214120 17.5
209 315.445 15 214120 17.68
209 380.005 20 233310 18.98
209 381.031 20 233414 19.0
209 390.431 20 233726 19.13
209 400.487 20 233726 19.25
209 533.036 27 261993 20.93
209 631.02 29 274015 22.02
209 649.242 32 278802 22.45
209 652.234 32 280713 22.52
209 661.416 32 280713 22.73
209 671.095 33 283243 22.96
209 680.566 33 283243 23.16
209 690.573 33 283243 23.27
209 700.648 33 283243 23.36
209 710.929 34 293056 23.46
209 840.473 40 306923 24.58
209 852.064 41 315383 24.83
209 974.985 41 315736 26.05
209 1069.322 50 352156 27.15
209 1176.593 55 378824 28.34
209 1193.651 56 387387 28.54
209 1260.48 58 397742 28.92
209 1261.513 58 397742 28.93
209 1271.285 58 398054 29.11
209 1281.035 58 398054 29.1
209 1291.14 58 398054 29.19
209 1301.07 58 398054 29.19
209 1311.07 58 398054 29.17
209 1321.072 58 398054 29.16
209 1331.313 58 398054 29.16
209 1354.542 62 416437 29.48
209 1476.11 62 416582 29.81
209 1551.225 68 429004 30.13
209 1551.75 68 429004 30.14
209 1580.092 74 455158 30.6
209 1616.238 76 468007 30.98
209 1715.493 82 500909 31.55
209 1727.881 83 506503 31.74
