ID TIME BLK #BLOCKS
214 46.168 4 1
214 177.332 9 6
214 190.332 10 1
214 202.402 11 1
214 226.89 12 1
214 234.628 13 1
214 248.463 14 1
214 297.926 14 1
214 302.551 15 1
214 318.183 16 1
214 324.046 17 1
214 330.689 17 1
214 333.397 18 1
214 349.768 19 1
214 369.716 20 1
214 417.324 22 2
214 422.422 22 1
214 434.588 23 1
214 496.977 25 3
214 506.29 26 1
214 527.33 27 1
214 576.101 27 1
214 577.974 28 1
214 626.9 30 2
214 637.493 29 1
214 646.072 32 2
214 658.911 31 1
214 674.442 32 1
214 691.155 33 1
214 706.35 34 1
214 736.298 35 1
214 816.941 36 1
214 824.444 39 3
214 846.746 40 1
214 849.317 41 1
214 868.378 41 1
214 880.163 42 1
214 899.081 43 1
214 977.283 45 2
214 983.629 46 1
214 1018.976 47 1
214 1036.141 48 1
214 1047.837 49 1
214 1069.526 50 1
214 1077.958 50 1
214 1085.828 51 1
214 1098.823 52 1
214 1118.437 53 1
214 1133.4 54 1
214 1176.102 54 1
214 1184.45 55 1
214 1191.916 56 3
214 1199.44 56 1
214 1205.222 57 1
214 1219.488 58 1
214 1326.749 59 1
214 1348.091 61 3
214 1371.325 63 2
214 1385.674 64 1
214 1400.662 65 1
214 1447.067 67 2
214 1516.888 68 1
214 1520.602 70 2
214 1589.364 73 3
214 1596.404 75 2
214 1613.766 76 1
214 1626.243 76 1
214 1689.328 78 2
214 1738.625 81 3
214 1767.145 83 2
214 1806.912 83 1
214 1811.887 84 1
