ID TIME BLK #BUFFER #GETH #ALLOWED BUFFERPEERS GETHPEERS ALLOWED
217 6.622 2 0 0 0   
217 8.927 2 0 2 2 209;224  224;209
217 10.959 2 0 2 2 209;224  224;209
217 13.52 2 1 2 2 224;210 224 224;210
217 16.017 2 2 2 2 224;210 210;224 224;210
217 18.675 3 2 2 2 224;210 210;224 224;210
217 21.11 3 2 2 2 224;210 210;224 224;210
217 23.864 3 2 1 1 210 210;224 210
217 26.293 3 2 0 0  210;224 
217 28.835 3 2 0 0  210;224 
217 32.106 4 3 1 0 209 210;209;224 
217 34.973 4 3 0 0  210;209;224 
217 37.343 4 2 0 0  210;209 
217 39.813 4 2 0 0  210;209 
217 42.373 4 1 0 0  209 
217 44.875 4 1 0 0  209 
217 47.311 5 1 0 0  209 
217 49.334 5 1 0 0  209 
217 51.895 5 2 1 1 222 222;209 222
217 54.412 5 2 1 1 222 222;209 222
217 56.88 5 2 1 1 222 222;209 222
217 58.994 5 2 0 0  222;209 
217 61.645 6 2 0 0  222;209 
217 64.101 6 2 0 0  222;209 
217 66.66 6 2 1 1 218 222;209 218
217 69.233 6 4 2 2 218;211 222;209;211;218 218;211
217 71.828 6 3 2 2 218;211 222;211;218 218;211
217 74.29 6 3 1 1 211 222;211;218 211
217 77.058 7 3 1 1 211 222;211;218 211
217 79.623 7 3 1 1 211 222;211;218 211
217 82.038 7 3 1 1 211 222;211;218 211
217 84.445 7 3 1 1 211 222;211;218 211
217 87.002 7 3 2 2 211;222 222;211;218 222;211
217 89.8 7 3 3 2 211;222;210 210;222;218 222;211
217 92.433 8 4 2 2 211;222 210;222;211;218 222;211
217 95.092 8 4 2 2 211;222 210;222;211;218 222;211
217 97.63 8 4 2 2 222;210 210;222;211;218 222;210
217 100.084 8 3 1 1 210 210;222;211 210
217 102.722 8 2 2 1 213;214 222;211 213
217 105.391 8 3 4 4 213;214;210;209 210;214;222 213;210;209;214
217 108.872 9 4 2 2 214;209 210;214;222;211 209;214
217 111.312 9 4 0 0  210;214;222;211 
217 114.134 9 4 0 0  210;214;222;211 
217 117.014 9 4 0 0  210;214;222;211 
217 119.728 9 3 0 0  210;214;222 
217 122.203 10 3 0 0  210;214;222 
217 124.957 10 2 1 1 211 214;222 211
217 127.523 10 2 1 1 211 222;211 211
217 129.85 10 2 1 1 213 222;211 213
217 132.335 10 2 1 1 213 222;211 213
217 135.015 10 2 2 2 213;218 213;218 218;213
217 137.27 10 2 1 1 218 213;218 218
217 139.951 11 3 2 2 218;226 210;213;218 218;226
217 142.791 11 4 2 1 226;214 210;213;226;218 226
217 146.018 11 5 2 2 226;214 210;214;213;226;218 226;214
217 149.095 11 5 1 1 214 210;214;213;226;218 214
217 152.845 12 5 0 0  210;214;213;226;218 
217 155.762 12 4 1 1 211 214;213;226;218 211
217 158.77 12 5 1 1 211 214;213;226;211;218 211
217 161.696 12 5 0 0  214;213;226;211;218 
217 164.103 12 3 1 0 214 214;213;226 
217 166.862 13 2 1 1 214 214;213 214
217 169.162 13 3 1 1 214 214;213;218 214
217 171.785 13 1 1 1 214 213 214
217 174.283 13 2 2 2 210;218 213;218 218;210
217 177.06 13 3 2 2 210;214 210;213;218 210;214
217 179.577 13 4 1 1 214 210;214;213;218 214
217 182.132 13 3 2 2 214;210 210;214;218 210;214
217 184.667 14 2 1 1 214 210;214 214
217 187.16 14 2 1 1 214 210;214 214
217 189.776 14 2 2 1 214;210 210;214 214
217 192.933 14 2 3 3 214;210;222 210;214 222;210;214
217 195.884 14 1 2 2 214;222 210 222;214
217 198.41 14 1 1 1 222 210 222
217 201.295 15 2 1 1 210 210;214 210
217 203.711 15 1 2 2 210;211 214 210;211
217 206.771 15 2 1 1 211 210;214 211
217 209.485 15 2 2 2 211;224 210;211 224;211
217 212.274 16 2 3 2 211;224;210 210;211 224;211
217 215.051 16 2 2 2 211;210 210;211 211;210
217 217.622 16 2 2 2 211;210 210;211 211;210
217 220.263 16 2 2 1 211;210 210;211 210
217 222.494 16 1 2 2 211;210 211 211;210
217 225.37 16 1 0 0  211 
217 227.935 17 1 0 0  211 
217 230.455 17 1 0 0  211 
217 233.05 17 1 0 0  211 
217 235.569 17 0 0 0   
217 238.08 17 0 0 0   
217 240.573 17 0 0 0   
217 243.079 17 0 0 0   
217 245.599 17 0 0 0   
217 248.118 17 1 1 1 213 213 213
217 250.613 17 1 1 1 213 213 213
217 253.17 17 1 1 1 213 213 213
217 255.248 17 1 0 0  213 
217 257.658 17 1 0 0  213 
217 260.144 17 0 0 0   
217 262.654 17 1 1 1 210 210 210
217 265.177 17 1 1 1 210 210 210
217 267.238 17 1 2 2 210;214 210 210;214
217 269.432 17 2 2 1 214;222 210;214 222
217 271.78 17 2 1 1 222 210;214 222
217 274.289 17 2 1 1 222 210;214 222
217 276.856 20 2 1 1 213 210;214 213
217 279.412 20 1 1 1 213 214 213
217 281.624 20 1 0 0  214 
217 283.732 20 1 0 0  214 
217 285.823 20 1 0 0  214 
217 288.452 21 1 0 0  214 
217 291.751 21 1 0 0  214 
217 293.961 21 1 0 0  214 
217 296.478 21 1 0 0  214 
217 298.975 21 1 0 0  214 
217 301.48 21 1 0 0  214 
217 303.983 21 1 0 0  214 
217 306.477 21 0 0 0   
217 308.981 21 0 0 0   
217 311.49 21 0 0 0   
217 313.51 21 0 1 1 210  210
