ID TIME BLK #BLOCKS
214 16.436 6 1
214 32.082 7 1
214 35.384 7 1
214 50.72 8 1
214 58.06 8 2
214 67.67 9 3
214 78.984 10 1
214 93.387 11 1
214 109.281 12 1
214 116.988 12 2
214 124.424 13 1
214 138.108 13 2
214 164.222 15 5
214 216.688 19 7
214 254.79 21 4
214 286.438 23 2
214 332.158 26 5
214 389.399 30 5
214 441.83 32 4
214 451.609 34 2
214 458.11 35 1
214 472.902 36 1
214 488.203 37 1
214 493.31 37 1
214 504.24 38 1
214 519.877 39 2
214 547.445 41 3
214 573.084 42 1
214 578.546 43 1
214 580.885 43 1
214 594.429 44 1
214 596.559 44 1
214 610.415 45 1
214 620.366 45 1
214 631.026 46 1
214 639.356 47 2
214 654.427 48 1
214 661.028 48 1
214 663.691 48 1
214 668.226 49 1
214 683.87 50 2
214 689.688 50 1
214 697.946 51 1
214 713.233 52 1
214 730.4 53 1
214 744.067 54 1
214 752.282 54 1
