ID TIME TELAPSED TIMESTAMP BLOCK HASH PHASH DIFF TDIFF SIZE TXS UNC
113 2.301 447.3055040836334 -445.006 1 0x73d8a2d978611f44e2ee02581bcd4c1bd348cce9172a81d520dd5cdb8a6715d6 0x8c4c1d7d3d184ec44c7f8c9a3632477117615a2b7b6936040838ecf306bf3325 1 2 722 1 0
113 4.061 434.0669250488281 -430.006 2 0xc98a3ba8e47d0e56d0063698a83bea0c22be174c133ded50eaac0a011146a38a 0x73d8a2d978611f44e2ee02581bcd4c1bd348cce9172a81d520dd5cdb8a6715d6 1 3 830 2 0
113 5.702 4.70711088180542 0.994 3 0x4f12de6fc42729b5c4e14bd8cf5311c2d43056b652d7b7ed90de2d7d9d3007d5 0xc98a3ba8e47d0e56d0063698a83bea0c22be174c133ded50eaac0a011146a38a 1 4 830 2 0
