ID TIME BLOCK BALANCE UBI PAY #ROBOT MEAN #VOTES #OKVOTES R? C?
113 3.76 1 21.00 0 0 3 0 0 0 False False
113 5.377 2 21.00 0 0 4 0 0 0 False False
113 7.014 3 21.00 0 0 4 0 0 0 False False
