ID TIME BLK #BLOCKS
210 16.836 3 1
210 39.574 4 1
210 45.933 5 1
210 59.425 5 1
210 63.343 6 1
210 75.657 7 1
210 109.323 9 2
210 119.273 9 1
210 151.176 10 1
210 163.916 11 1
210 219.342 10 1
210 221.715 12 2
210 261.693 13 1
210 276.124 14 1
210 309.401 16 2
210 321.173 17 1
210 379.363 19 1
210 386.303 20 3
210 400.325 21 1
210 429.876 23 2
210 446.493 24 2
210 468.064 25 1
210 489.014 26 1
210 529.637 28 2
210 534.227 29 1
210 609.234 31 2
210 619.377 32 1
210 625.145 32 1
210 630.091 33 1
210 646.128 34 1
210 654.437 34 1
