ID  TIME    BLK #BUFFER #GETH #ALLOWED BUFFERPEERS     GETHPEERS               ALLOWED    
213 6.781   4   0       0     0                                                           
213 7.071   4   0       0     0                                                           
213 7.622   4   0       1     1        210                                     210        
213 8.077   4   1       1     0        210             210                                
213 8.608   4   1       1     1        210             210                     210        
213 9.109   4   1       1     1        210             210                     210        
213 9.593   4   1       1     1        210             210                     210        
213 10.096  4   1       1     1        210             210                     210        
213 10.63   4   1       1     1        210             210                     210        
213 11.107  4   1       1     1        210             210                     210        
213 11.63   4   1       1     1        210             210                     210        
213 12.156  4   1       1     1        210             210                     210        
213 12.636  4   1       1     1        210             210                     210        
213 13.208  4   1       2     2        210;224         210                     224;210    
213 13.689  4   1       2     2        210;224         210                     224;210    
213 14.224  4   1       2     2        210;224         210                     224;210    
213 14.784  4   2       3     3        210;224;222     224;210                 222;224;210
213 15.349  5   3       3     3        210;224;222     222;224;210             222;224;210
213 16.189  5   3       4     3        210;224;222;218 222;224;210             218;224;210
213 16.933  5   3       4     3        210;224;222;218 222;224;210             218;224;210
213 18.781  5   3       3     1        210;222;218     222;224;210             210        
213 20.473  5   4       2     2        210;218         222;218;224;210         218;210    
213 22.379  5   4       2     2        218;222         222;218;224;210         222;218    
213 23.853  5   4       3     2        218;222;209     222;218;224;210         218;209    
213 25.704  5   4       2     2        222;209         222;218;224;210         222;209    
213 28.56   5   4       1     1        209             222;218;224;210         209        
213 29.688  5   4       0     0                        222;218;224;210                    
213 30.644  5   4       0     0                        222;218;224;210                    
213 31.976  6   4       1     1        209             222;218;224;210         209        
213 33.206  6   4       1     0        209             222;218;224;210                    
213 34.723  6   5       1     1        209             209;222;218;224;210     209        
213 36.63   6   5       1     1        209             209;222;218;224;210     209        
213 38.597  6   5       1     1        209             209;222;218;224;210     209        
213 39.987  6   4       1     1        209             209;222;218;210         209        
213 41.49   6   4       1     1        209             209;222;218;210         209        
213 42.801  6   3       1     1        209             209;222;218             209        
213 44.013  6   3       1     1        209             209;218;210             209        
213 45.34   6   3       0     0                        209;218;210                        
213 46.129  6   3       0     0                        209;218;210                        
213 48.018  7   2       1     1        209             209;218                 209        
213 48.737  7   2       1     1        209             209;218                 209        
213 49.694  7   2       1     1        209             209;218                 209        
213 50.667  7   2       1     1        209             209;218                 209        
213 51.373  7   2       1     0        214             209;218                            
213 52.085  7   2       1     0        214             209;218                            
213 53.587  7   2       2     1        214;209         209;214                 209        
213 54.575  7   2       2     1        214;209         209;214                 214        
213 55.818  7   2       1     0        209             209;214                            
213 57.145  7   2       0     0                        209;214                            
213 57.831  7   2       0     0                        209;214                            
213 58.837  7   2       1     1        226             209;214                 226        
213 60.034  7   2       1     0        226             209;214                            
213 61.33   7   3       1     0        226             226;209;214                        
213 63.64   8   3       1     0        226             226;209;214                        
213 65.87   8   2       0     0                        226;214                            
213 67.47   8   2       2     1        222;209         226;214                 209        
213 68.688  8   3       2     2        222;209         226;214;222             222;209    
213 69.645  8   3       2     2        222;209         226;214;222             222;209    
213 70.615  8   3       2     2        222;209         226;214;222             222;209    
213 71.924  8   4       2     1        222;209         226;209;214;222         222        
213 73.897  8   4       1     1        209             226;209;214;222         209        
213 75.848  9   4       0     0                        226;209;214;222                    
213 77.372  9   3       1     1        209             226;209;222             209        
213 78.636  9   3       2     2        209;222         226;209;222             222;209    
213 79.369  9   2       2     2        209;222         226;222                 222;209    
213 80.266  9   2       2     2        209;222         226;222                 222;209    
213 81.045  9   2       2     2        209;222         226;222                 222;209    
213 81.612  9   2       1     1        209             226;222                 209        
213 82.289  9   2       1     1        209             226;222                 209        
213 83.298  9   2       0     0                        226;222                            
213 83.975  9   2       0     0                        226;222                            
213 84.673  9   2       0     0                        226;222                            
213 85.518  9   2       1     1        214             226;222                 214        
213 86.293  9   2       1     1        214             226;222                 214        
213 87.3    9   3       1     1        214             226;214;222             214        
213 88.164  9   3       1     1        214             226;214;222             214        
213 88.96   9   3       1     1        214             226;214;222             214        
213 89.802  9   2       2     2        214;209         226;222                 209;214    
213 90.665  9   3       2     2        214;209         226;214;222             209;214    
213 91.59   9   3       2     2        214;209         226;214;222             209;214    
213 93.507  10  3       1     0        209             226;214;222                        
