ID TIME BLK BLOCK BALANCE UBI PAY #ROBOT MEAN #VOTES #OKVOTES R? C?
213 49.041 5 4 0.01 0 0 0 5000000 0 0 False False
213 65.551 6 4 0.01 40 0 10 5000000 0 0 False False
213 82.734 7 4 0.01 60 0 10 5000000 0 0 False False
213 107.287 8 5 60.01 0 0 10 5000000 6 0 False False
213 122.668 10 6 60.01 0 0 10 5000000 6 0 False False
213 139.242 11 6 60.01 20 0 10 5000000 6 0 False False
213 155.241 12 7 20.01 20 0 10 5000000 10 0 True False
213 170.876 13 7 20.01 20 0 10 5000000 10 0 True False
213 194.268 14 8 40.01 0 40 10 2881291 13 10 False False
213 211.068 15 8 40.01 0 40 10 2881291 13 10 False False
213 228.826 17 9 40.01 0 40 10 2881291 13 10 False False
213 245.682 18 10 0.01 0 40 10 2881291 17 10 False False
213 260.839 19 11 0.01 20 40 10 2881291 17 10 False False
213 278.359 20 12 0.01 20 40 10 2881291 17 10 True False
213 294.631 21 13 0.01 20 40 10 2881291 23 10 True False
213 325.712 23 14 20.01 0 80 10 2896217 27 20 False False
213 341.438 24 15 100.01 0 0 10 2896217 27 20 False False
213 357.507 25 15 100.01 0 0 10 2896217 27 20 False False
213 373.071 26 15 100.01 0 0 10 2896217 30 20 True False
213 389.989 27 16 60.01 0 0 10 2896217 30 20 True False
213 406.874 28 16 60.01 0 40 10 2990545 30 30 False True
213 422.674 29 16 20.01 0 40 10 2990545 35 30 False True
213 438.639 31 17 20.01 0 40 10 2990545 35 30 False True
213 455.339 32 17 20.01 0 40 10 2990545 35 30 False True
213 470.359 33 18 20.01 0 40 10 2990545 38 30 False True
