ID TIME BLK #BLOCKS
211 17.458 3 1
211 21.149 3 2
211 31.817 4 1
211 55.103 5 1
211 82.15 7 3
211 134.405 10 4
211 166.669 13 5
211 215.508 16 5
211 228.943 17 1
211 233.115 17 1
211 242.626 18 1
211 256.125 19 1
211 259.117 19 1
211 273.157 20 1
211 285.235 20 1
211 294.025 21 1
211 303.366 22 1
211 316.582 23 1
211 330.885 24 1
211 345.672 25 1
211 361.449 26 1
211 363.292 26 2
211 376.05 27 1
211 391.02 28 1
211 407.301 29 1
211 421.944 30 1
211 435.968 31 1
211 451.261 32 1
211 469.056 33 1
211 493.407 34 1
211 516.588 36 2
211 537.588 37 3
211 566.186 39 5
211 575.259 40 2
211 587.651 41 1
211 613.096 42 2
