ID TIME BLK #BUFFER #GETH #ALLOWED BUFFERPEERS GETHPEERS ALLOWED
217 6.502 2 0 0 0   
217 9.043 2 2 2 1 213;214 214;213 213
217 11.618 2 2 2 2 213;214 214;213 214;213
217 14.042 2 2 2 1 213;214 214;213 213
217 16.778 3 2 2 2 213;214 214;213 214;213
217 18.888 3 2 3 3 213;214;222 214;213 214;222;213
217 21.393 3 2 3 3 213;214;222 214;213 214;222;213
217 23.665 3 2 1 1 222 222;213 222
217 26.291 3 2 2 2 209;222 222;213 222;209
217 28.648 3 2 2 2 209;222 222;213 222;209
217 31.143 3 2 2 2 209;222 222;213 222;209
217 33.738 4 2 2 2 209;222 222;213 222;209
217 36.206 4 2 2 2 209;222 222;213 222;209
217 38.56 4 2 2 2 209;222 222;213 222;209
217 41.29 4 2 2 2 209;222 222;213 222;209
217 43.447 4 1 2 2 209;222 209 222;209
217 46.088 5 1 2 2 209;222 209 222;209
217 48.941 5 1 1 1 222 209 222
217 51.555 5 1 1 1 222 209 222
217 54.21 5 1 1 1 222 209 222
217 56.75 5 2 1 1 222 222;209 222
217 59.528 5 2 2 1 214;222 222;209 214
217 61.983 6 3 2 2 214;222 222;214;209 214;222
217 64.694 6 1 1 1 214 214 214
217 67.407 6 1 1 1 224 214 224
217 70.42 6 2 2 2 224;218 218;214 224;218
217 73.071 6 2 2 2 218;209 218;214 218;209
217 75.748 6 3 2 2 218;213 218;214;213 213;218
217 78.14 6 3 1 1 213 218;214;213 213
217 80.621 6 2 1 1 213 214;213 213
217 83.231 7 2 0 0  214;213 
217 85.385 7 1 0 0  213 
217 87.553 7 1 0 0  213 
217 90.006 7 1 0 0  213 
217 92.041 7 0 0 0   
217 94.602 8 0 0 0   
217 97.245 8 0 0 0   
217 99.642 8 0 1 1 218  218
217 102.103 8 0 1 1 218  218
217 104.133 8 0 1 1 218  218
217 106.649 8 1 0 0  218 
217 109.145 8 0 0 0   
217 111.203 8 0 1 1 226  226
217 113.648 8 1 1 1 226 226 226
217 116.17 8 1 1 1 226 226 226
217 118.693 8 1 1 1 226 226 226
217 121.202 8 1 0 0  226 
217 123.35 9 1 0 0  226 
217 125.527 10 0 1 1 218  218
217 127.6 10 0 1 1 218  218
217 129.86 10 1 1 1 224 224 224
217 132.032 10 2 3 3 224;210;226 224;210 224;210;226
217 134.574 10 2 2 2 210;226 224;210 210;226
217 137.005 10 2 2 2 210;226 224;210 210;226
217 139.569 10 2 0 0  224;210 
217 142.018 11 3 0 0  224;210;218 
217 144.392 11 2 0 0  210;218 
217 147.224 11 1 0 0  210 
217 149.478 11 2 0 0  210;226 
217 151.999 11 2 0 0  210;226 
217 154.2 11 2 0 0  210;226 
217 156.674 11 1 0 0  210 
217 158.738 11 0 1 1 211  211
217 161.382 11 0 1 1 211  211
217 163.712 11 0 1 0 210  
217 165.731 11 0 1 1 210  210
217 167.768 11 1 1 1 210 210 210
217 170.275 11 1 1 1 210 210 210
217 172.478 12 1 0 0  210 
217 174.975 13 1 0 0  210 
217 177.615 13 1 0 0  210 
217 180.224 13 1 0 0  210 
217 182.586 13 0 1 1 214  214
217 185.097 13 1 1 1 214 214 214
217 187.688 13 1 1 1 214 214 214
217 190.179 13 1 1 1 214 214 214
217 192.8 14 2 1 1 214 210;214 214
217 195.207 14 1 1 1 214 214 214
217 197.687 14 1 1 1 214 214 214
217 200.266 14 1 1 1 214 214 214
217 202.761 14 1 0 0  214 
217 205.245 14 0 0 0   
217 207.74 14 0 0 0   
217 209.76 14 0 0 0   
217 211.772 14 0 0 0   
217 214.287 14 0 0 0   
217 216.337 14 0 1 1 211  211
217 219.034 14 1 0 0  211 
217 221.433 14 1 1 1 214 211 214
217 223.667 16 2 2 1 214;218 211;218 214
217 226.358 16 3 2 2 214;218 211;218;214 214;218
217 228.903 16 3 1 1 214 211;218;214 214
217 231.223 17 3 2 2 214;218 211;218;214 214;218
217 233.752 17 3 2 2 214;218 211;218;214 214;218
217 236.702 17 3 1 1 218 211;218;214 218
217 239.582 17 3 2 2 218;214 211;218;214 214;218
217 242.011 17 3 1 1 218 211;218;214 218
217 244.68 17 2 1 1 218 211;214 218
217 247.11 18 1 1 1 218 214 218
217 250.169 18 0 1 1 218  218
217 252.793 18 1 1 1 213 213 213
217 255.286 18 1 3 2 213;218;214 213 213;218
217 257.752 18 2 2 2 218;214 218;213 214;218
217 260.667 19 3 1 1 214 218;214;213 214
217 263.167 19 3 1 1 218 218;214;213 218
217 265.65 19 1 1 1 218 214 218
217 268.185 19 1 2 2 218;224 214 224;218
217 270.535 19 1 2 1 218;224 214 218
217 273.395 19 2 2 2 218;224 224;214 224;218
217 276.144 19 2 1 1 218 224;214 218
217 279.749 20 2 1 1 224 224;214 224
217 282.637 20 2 0 0  224;214 
217 285.192 20 2 1 1 224 224;214 224
217 288.222 20 3 2 2 224;210 224;210;214 224;210
217 290.997 20 2 1 1 224 224;210 224
217 294.083 21 2 1 1 224 224;210 224
217 297.274 21 2 1 1 224 224;210 224
217 299.737 21 2 1 1 224 224;210 224
217 302.09 21 1 1 1 224 210 224
217 304.345 21 2 0 0  224;210 
