ID TIME BLK #BLOCKS
214 25.931 4 1
214 37.582 5 1
214 52.512 6 1
214 67.665 7 2
214 87.414 8 2
214 103.149 9 2
214 109.767 10 1
214 136.634 11 2
214 146.804 12 1
214 155.657 13 2
214 179.376 14 1
214 190.347 15 2
214 199.923 16 1
214 204.189 16 1
214 215.631 17 2
214 229.654 18 1
214 238.087 18 2
214 245.7 19 1
214 259.55 20 1
214 261.594 20 1
214 287.645 21 1
214 296.071 22 1
214 316.661 22 1
214 322.46 23 2
214 331.003 24 2
214 342.782 25 1
214 347.288 25 2
214 356.222 26 1
214 376.961 27 2
214 403.857 29 3
