ID TIME ESTIMATE W B S1 S2 S3
213 0.048 0.125 0 3 320 284 307
213 1.051 0.071 0 6 299 271 292
213 2.052 0.05 0 9 312 286 309
213 3.053 0.038 0 12 302 276 300
213 4.054 0.031 0 15 297 268 290
213 5.055 0.026 0 18 289 260 281
213 6.056 0.023 0 21 294 263 283
213 7.057 0.02 0 24 281 250 273
213 8.061 0.018 0 27 293 263 284
213 9.063 0.016 0 30 289 261 281
213 10.064 0.015 0 33 279 249 274
213 11.065 0.014 0 36 287 261 286
213 12.066 0.013 0 39 292 264 287
213 13.067 0.012 0 42 301 275 294
213 14.069 0.011 0 45 297 271 295
213 15.07 0.01 0 48 300 273 299
213 16.071 0.01 0 51 310 282 305
213 17.072 0.009 0 54 306 268 300
213 18.073 0.009 0 57 300 274 295
