ID TIME BLK #BUFFER #GETH #ALLOWED BUFFERPEERS GETHPEERS ALLOWED
105 0.216 1 0 0 0   
105 2.744 1 2 2 2 110;107 107;110 110;107
105 5.293 1 2 2 2 110;107 107;110 110;107
105 7.764 1 2 3 3 110;107;103 107;110 110;107;103
105 10.298 1 2 2 2 110;107 107;110 110;107
105 12.406 1 2 2 2 110;107 107;110 110;107
105 15.469 2 1 2 1 110;109 110 110
105 18.061 2 2 2 2 109;107 109;110 107;109
105 20.72 2 2 3 3 109;107;110 109;110 110;107;109
105 23.585 2 2 1 0 107 109;110 
105 27.801 2 3 3 1 109;103;110 109;103;110 110
105 30.354 3 3 1 1 107 109;103;110 107
105 33.51 3 3 3 3 107;110;109 109;103;110 107;109;110
105 35.766 3 3 1 1 110 109;103;110 110
