ID TIME BLK VOTE
209 80.394 7 3345323
209 95.878 8 None
209 140.784 9 None
209 199.129 13 3262476
209 254.494 16 3513313
209 275.921 17 None
209 438.678 26 3081395
209 443.804 27 3349961
209 486.713 29 None
