ID TIME BLK VOTE
218 64.839 6 1801470
218 103.157 8 None
218 145.062 9 None
218 204.272 15 1673114
218 248.649 18 1914062
218 292.035 21 1879063
218 328.307 23 None
218 367.662 24 None
218 427.582 29 2184549
218 457.998 30 None
