ID TIME BLK %CPU CHAINDATASIZE
211 18.728 4 182389 32.99
211 28.771 4 182389 32.97
211 38.779 4 182389 32.96
211 48.768 4 182389 32.94
211 58.778 4 182389 32.93
211 68.895 4 182389 32.95
211 79.048 7 188659 33.02
211 88.824 8 190444 33.05
211 98.822 8 190444 33.06
211 108.844 8 190444 33.05
211 118.846 8 190444 33.03
211 128.88 8 190444 33.02
211 138.92 8 190444 33.04
211 149.005 8 190444 33.06
211 158.895 8 190444 33.07
211 168.897 8 190444 33.06
211 178.906 8 190444 33.04
211 189.166 8 190444 33.04
211 198.979 8 190444 33.09
211 256.205 15 211563 33.27
211 256.844 15 211563 33.27
211 280.93 17 216578 33.39
211 368.9 21 240007 33.73
211 492.613 25 255395 34.18
211 492.858 25 255395 34.18
211 502.983 25 255395 34.18
211 512.909 25 255395 34.18
211 523.154 25 255395 34.19
