ID TIME BLK #BLOCKS
222 18.961 3 1
222 29.186 3 1
222 44.241 4 5
222 81.897 6 2
222 90.503 7 3
222 111.303 8 2
222 119.768 9 2
222 130.9 10 1
222 139.307 10 1
222 145.573 11 2
222 164.586 12 1
222 175.887 13 1
222 189.551 14 1
222 205.621 15 1
222 220.733 16 1
222 236.468 17 2
222 250.808 18 2
222 272.961 19 2
222 290.358 20 1
222 296.044 21 1
222 326.594 22 2
222 343.497 23 1
222 359.955 24 1
222 375.781 25 1
222 391.264 26 3
222 405.652 27 1
222 414.426 27 1
222 418.645 28 1
222 439.485 29 1
222 447.856 30 1
222 461.764 30 1
222 474.611 31 1
222 499.376 32 1
222 518.85 33 2
222 527.231 34 1
222 535.41 35 1
222 544.276 35 1
222 555.063 36 1
222 566.711 37 1
222 579.516 37 1
222 587.971 38 2
222 609.512 39 2
222 627.62 41 2
222 667.079 43 3
