ID TIME BLK BLOCK BALANCE UBI PAY #ROBOT MEAN #VOTES #OKVOTES R? C?
217 32.596 4 3 0.01 20 0 10 5000000 0 0 False False
217 47.973 5 3 0.01 40 0 10 5000000 0 0 False False
217 71.065 6 4 0.01 40 0 10 5000000 0 0 False False
217 88.952 7 5 20.01 0 0 10 5000000 10 0 True False
217 108.112 9 6 20.01 0 0 10 5000000 10 0 False False
217 122.834 10 7 20.01 0 40 10 3202906 10 10 False False
217 137.747 11 8 20.01 20 40 10 3202906 10 10 False False
217 163.379 12 9 80.01 0 0 10 3202906 10 10 False False
217 179.174 13 10 80.01 0 0 10 3202906 13 10 False False
217 193.757 14 11 80.01 0 0 10 3202906 13 10 False False
217 210.369 16 11 80.01 0 0 10 3202906 13 10 False False
217 227.712 17 12 40.01 0 0 10 3202906 20 10 True False
217 243.035 18 13 40.01 0 0 10 3202906 20 10 False False
217 258.851 19 13 40.01 20 40 10 3313134 20 20 False False
217 273.405 20 14 0.01 20 40 10 3313134 28 20 False False
217 288.016 21 15 0.01 20 40 10 3313134 28 20 False False
217 302.621 22 16 0.01 20 40 10 3313134 28 20 False False
217 316.92 23 16 0.01 20 40 10 3313134 28 20 False False
217 343.544 24 17 60.01 0 0 10 3313134 28 20 False False
217 358.966 25 18 60.01 0 0 10 3313134 31 20 True False
217 373.248 26 19 60.01 0 0 10 3313134 31 20 True False
217 388.21 27 20 60.01 0 0 10 3313134 31 20 True False
217 403.99 28 21 20.01 0 40 10 3270124 35 30 False True
217 417.469 29 21 20.01 0 40 10 3270124 35 30 False True
217 431.766 30 22 20.01 0 40 10 3270124 35 30 False True
