ID TIME ESTIMATE W B S1 S2 S3
112 0.057 0.125 0 3 273 231 160
112 1.064 0.071 0 6 273 230 159
112 2.065 0.05 0 9 275 231 160
112 3.066 0.038 0 12 275 231 160
112 4.067 0.031 0 15 272 230 159
112 5.069 0.026 0 18 272 229 159
112 6.07 0.023 0 21 274 231 159
112 7.072 0.02 0 24 272 229 159
112 8.073 0.018 0 27 271 228 158
112 9.074 0.016 0 30 271 228 158
112 10.075 0.015 0 33 276 231 160
112 11.076 0.014 0 36 274 230 159
112 12.078 0.013 0 39 274 230 159
112 13.079 0.012 0 42 282 237 165
112 14.08 0.011 0 45 289 243 170
112 15.081 0.01 0 48 276 232 161
112 16.083 0.01 0 51 273 230 159
112 17.084 0.009 0 54 284 238 165
112 18.085 0.009 0 57 295 247 172
