ID TIME BLK #BUFFER #GETH BUFFERPEERS GETHPEERS
218 217.424 4 0 0 [] []
218 222.531 4 0 1 [] ['213']
218 227.597 4 0 0 [] []
218 232.89 4 0 0 [] []
218 238.189 4 0 0 [] []
218 243.295 4 1 0 ['217'] []
218 248.529 4 0 1 [] ['217']
218 253.779 4 0 0 [] []
218 259.091 4 0 0 [] []
218 264.386 4 0 0 [] []
218 269.697 4 0 0 [] []
218 275.027 4 0 1 [] ['226']
218 280.297 4 0 1 [] ['226']
218 285.613 7 0 0 [] []
218 290.916 7 0 0 [] []
218 296.233 8 0 0 [] []
218 301.272 8 1 1 ['222'] ['222']
218 306.609 8 0 0 [] []
218 311.927 8 0 0 [] []
218 317.257 8 0 0 [] []
218 322.582 8 0 0 [] []
218 327.876 8 0 0 [] []
218 333.183 8 0 0 [] []
218 338.503 8 0 0 [] []
218 343.798 8 0 0 [] []
218 349.098 8 0 0 [] []
218 354.413 8 0 0 [] []
218 359.427 8 0 0 [] []
218 364.771 8 0 0 [] []
218 370.017 8 0 1 [] ['209']
218 375.29 12 0 2 [] ['211', '209']
218 380.398 12 0 1 [] ['211']
218 385.501 14 0 0 [] []
218 390.814 14 0 0 [] []
218 396.189 14 0 1 [] ['222']
218 401.518 15 1 2 ['213'] ['213', '222']
218 406.647 15 0 2 [] ['213', '222']
218 411.931 15 0 2 [] ['213', '222']
218 418.422 16 1 2 ['209'] ['209', '213']
218 424.327 16 2 2 ['217', '213'] ['217', '209']
218 430.058 17 0 2 [] ['217', '209']
218 435.81 17 1 4 ['214'] ['217', '214', '209', '213']
218 441.706 18 1 3 ['217'] ['217', '214', '213']
218 447.418 18 1 3 ['222'] ['217', '214', '213']
218 453.12 18 0 3 [] ['214', '213', '222']
218 459.182 19 1 2 ['224'] ['214', '222']
218 464.526 19 1 2 ['224'] ['224', '222']
218 469.721 19 0 1 [] ['224']
218 475.038 20 0 0 [] []
218 480.338 20 0 0 [] []
218 485.666 20 0 0 [] []
218 490.995 21 0 0 [] []
218 496.307 21 1 0 ['222'] []
218 501.391 21 0 1 [] ['222']
218 506.739 21 1 1 ['211'] ['210']
218 512.628 22 1 1 ['213'] ['211']
218 518.002 23 1 1 ['213'] ['213']
218 523.182 23 1 1 ['213'] ['213']
218 528.512 23 0 1 [] ['213']
218 533.795 23 2 0 ['210', '211'] []
218 539.023 23 0 0 [] []
218 544.215 23 0 2 [] ['211', '210']
218 549.467 23 1 1 ['213'] ['213']
218 554.865 24 1 2 ['224'] ['224', '213']
218 560.18 24 0 2 [] ['224', '213']
218 565.46 25 1 2 ['226'] ['226', '224']
218 570.59 25 0 1 [] ['226']
218 576.088 25 1 3 ['217'] ['217', '226', '214']
218 581.759 26 2 3 ['214', '210'] ['217', '226', '210']
218 588.549 26 0 2 [] ['213', '210']
218 594.243 27 0 2 [] ['213', '210']
218 600.056 27 0 1 [] ['210']
218 605.317 27 0 1 [] ['210']
218 610.547 27 0 0 [] []
218 615.626 27 1 0 ['222'] []
218 621.003 27 0 1 [] ['222']
218 626.224 29 1 1 ['224'] ['222']
