ID TIME BLK #BUFFER #GETH BUFFERPEERS GETHPEERS
222 0 3 0 0 [] []
222 53 3 0 0 [] []
222 106 3 1 1 ['209'] ['209']
222 157 4 2 1 ['209', '224'] ['209']
222 211 4 0 2 [] ['209', '224']
222 263 4 0 0 [] []
222 316 5 2 0 ['209', '224'] []
222 369 5 1 1 ['224'] ['224']
222 423 5 0 0 [] []
222 477 5 1 0 ['209'] []
222 533 6 0 1 [] ['209']
222 586 6 0 1 [] ['209']
222 640 6 0 0 [] []
222 693 6 1 0 ['209'] []
222 746 6 1 1 ['224'] ['224']
222 798 6 0 1 [] ['224']
222 851 8 2 1 ['209', '224'] ['209']
222 905 8 2 0 ['209', '224'] []
222 958 8 1 1 ['209'] ['209']
222 1010 8 1 0 ['209'] []
222 1063 8 1 0 ['209'] []
222 1117 8 1 0 ['209'] []
222 1170 8 1 1 ['224'] ['224']
222 1223 8 0 0 [] []
222 1276 8 0 0 [] []
222 1329 9 2 1 ['209', '224'] ['209']
222 1382 10 1 0 ['209'] []
222 1434 10 1 0 ['224'] []
222 1485 10 0 0 [] []
222 1538 10 0 0 [] []
222 1591 10 1 1 ['209'] ['209']
222 1644 11 0 1 [] ['209']
222 1697 11 1 0 ['209'] []
222 1750 11 0 0 [] []
222 1805 12 0 0 [] []
222 1857 12 0 0 [] []
222 1911 12 0 0 [] []
222 1963 12 0 0 [] []
222 2016 12 1 1 ['224'] ['224']
222 2068 13 1 1 ['224'] ['224']
222 2122 13 1 1 ['224'] ['224']
222 2176 14 0 0 [] []
222 2228 14 0 1 [] ['209']
222 2282 14 0 1 [] ['209']
222 2334 14 1 0 ['224'] []
222 2388 14 1 1 ['224'] ['224']
222 2441 15 0 1 [] ['224']
222 2494 16 0 0 [] []
222 2547 16 0 0 [] []
222 2600 16 0 0 [] []
222 2653 16 1 1 ['209'] ['209']
222 2707 16 0 1 [] ['209']
222 2759 16 0 0 [] []
222 2812 16 1 0 ['224'] []
222 2866 17 0 0 [] []
222 2918 17 0 0 [] []
222 2971 18 0 0 [] []
222 3025 18 0 0 [] []
222 3078 18 1 0 ['224'] []
222 3130 18 0 0 [] []
222 3184 18 0 0 [] []
222 3237 18 1 1 ['224'] ['224']
222 3288 18 0 1 [] ['224']
222 3341 19 2 1 ['224', '209'] ['209']
222 3395 19 0 1 [] ['209']
222 3446 19 1 0 ['209'] []
222 3499 20 0 0 [] []
222 3552 20 0 0 [] []
222 3606 20 1 1 ['224'] ['224']
222 3656 20 0 0 [] []
222 3709 20 0 0 [] []
222 3760 20 1 0 ['224'] []
222 3812 20 0 0 [] []
222 3866 20 1 1 ['209'] ['209']
222 3923 21 0 1 [] ['209']
222 3974 21 1 0 ['209'] []
222 4026 21 0 0 [] []
222 4079 21 0 0 [] []
222 4133 22 1 1 ['224'] ['224']
222 4187 22 0 1 [] ['224']
222 4240 23 0 0 [] []
222 4293 23 0 0 [] []
222 4346 23 1 1 ['224'] ['224']
222 4399 23 0 1 [] ['224']
222 4452 23 1 1 ['224'] ['224']
222 4506 23 0 0 [] []
222 4559 23 0 0 [] []
222 4609 23 0 1 [] ['209']
222 4660 24 0 0 [] []
222 4714 24 1 1 ['224'] ['224']
222 4765 24 1 0 ['224'] []
222 4819 24 1 1 ['224'] ['224']
222 4872 25 1 0 ['209'] []
222 4926 26 1 1 ['224'] ['209']
