ID TIME BLK #BUFFER #GETH #ALLOWED BUFFERPEERS GETHPEERS ALLOWED
217 5.665 4 0 0 0   
217 7.93 4 1 1 1 210 210 210
217 10.057 4 1 2 2 210;224 210 224;210
217 12.604 4 1 3 3 210;224;226 210 224;210;226
217 15.018 4 2 2 2 210;226 226;210 210;226
217 17.143 5 2 2 2 210;226 226;210 210;226
217 19.509 5 2 1 1 226 226;210 226
217 22.143 5 2 0 0  226;210 
217 24.903 5 3 1 1 218 218;226;210 218
217 27.269 5 3 1 1 218 218;226;210 218
217 30.125 5 3 0 0  218;226;210 
217 32.416 6 3 0 0  218;226;210 
217 34.793 6 0 0 0   
217 37.229 6 0 0 0   
217 39.25 6 0 0 0   
217 41.261 6 0 0 0   
217 43.795 6 1 0 0  210 
217 46.356 7 2 2 1 209;210 209;210 210
217 49.457 7 2 0 0  209;210 
217 52.106 7 2 1 1 209 209;210 209
217 54.66 7 2 1 1 209 209;210 209
217 57.304 7 1 0 0  209 
217 60.045 7 2 1 1 214 209;210 214
217 62.726 7 2 1 1 214 209;210 214
217 65.752 8 2 0 0  209;210 
217 68.395 8 2 1 1 210 209;210 210
217 70.671 8 1 1 1 210 209 210
217 73.41 8 0 1 1 210  210
217 75.959 8 0 1 1 210  210
217 78.286 8 1 1 1 209 210 209
217 80.71 8 1 1 1 209 210 209
217 82.745 8 0 1 1 209  209
217 85.24 8 0 1 1 209  209
217 87.365 8 0 2 2 209;226  209;226
217 89.667 8 0 0 0   
217 91.71 8 0 1 1 209  209
217 93.765 8 0 1 1 209  209
217 96.304 8 0 1 1 209  209
217 98.394 8 0 2 2 209;218  209;218
217 100.771 10 1 1 1 218 218 218
217 103.301 10 1 1 1 218 218 218
217 105.771 11 1 1 1 218 218 218
217 108.277 11 1 1 1 218 218 218
217 110.77 11 1 1 1 218 218 218
217 113.286 11 1 1 1 218 218 218
217 115.35 11 1 2 2 218;214 218 218;214
217 117.822 11 2 2 2 218;214 218;214 218;214
217 120.666 11 2 3 3 218;214;222 218;214 222;218;214
217 123.023 11 2 4 4 218;214;222;226 218;214 222;218;226;214
217 125.483 11 3 3 3 214;222;226 218;214;226 222;226;214
217 127.913 11 3 1 1 226 218;214;226 226
217 130.469 11 3 0 0  218;214;226 
217 133.105 12 3 0 0  218;214;226 
217 136.086 12 4 2 1 210;224 218;214;226;210 224
217 141.495 12 3 2 2 224;210 214;226;210 224;210
217 143.989 12 3 0 0  218;226;210 
217 147.008 12 3 2 2 209;210 218;226;210 209;210
217 149.201 12 2 1 1 209 218;210 209
217 151.51 12 2 0 0  218;210 
217 154.269 12 2 1 1 218 218;210 218
217 156.624 14 1 1 1 214 218 214
217 159.919 14 3 1 1 211 218;214;211 211
217 162.736 14 3 2 1 211;222 218;214;211 211
217 165.773 15 4 2 1 222;218 218;214;222;211 222
217 168.946 15 3 1 1 218 218;214;222 218
217 171.694 15 3 1 1 213 218;214;222 213
217 175.14 15 2 2 1 218;224 218;214 218
217 178.424 15 4 1 1 224 218;214;224;222 224
217 181.615 16 4 0 0  218;214;224;222 
217 184.404 16 4 0 0  218;214;224;222 
217 187.817 16 4 1 0 210 218;214;224;222 
217 191.544 16 5 1 1 210 218;214;224;222;210 210
217 194.535 16 4 1 1 210 218;224;222;210 210
217 197.925 17 5 0 0  218;224;222;210;211 
217 201.005 17 4 1 1 213 218;224;222;210 213
217 203.626 17 4 1 1 213 213;218;224;210 213
217 206.465 17 3 1 1 213 213;224;210 213
217 208.831 17 3 1 1 213 213;224;210 213
217 211.059 17 2 0 0  213;210 
217 213.59 18 2 1 0 213 213;210 
217 215.867 18 1 1 1 213 210 213
217 217.99 18 1 1 1 213 213 213
217 220.254 18 1 0 0  213 
217 222.612 18 0 0 0   
217 225.124 18 0 0 0   
217 227.615 18 0 0 0   
217 229.656 18 0 0 0   
217 232.291 18 0 2 0 218;226  
217 234.99 18 2 1 1 218 218;226 218
217 237.331 18 2 1 1 218 218;226 218
217 239.895 18 2 0 0  218;226 
217 242.408 20 3 1 1 211 218;226;211 211
217 244.881 20 2 2 2 211;214 218;211 211;214
217 247.439 20 4 1 1 214 218;214;226;211 214
217 249.976 20 3 1 1 211 214;226;211 211
217 252.379 20 3 0 0  214;226;211 
217 255.133 20 3 1 1 211 214;226;211 211
217 258.344 21 3 0 0  214;226;211 
217 261.156 21 2 0 0  214;211 
217 265.353 21 2 0 0  214;211 
217 268.598 21 4 2 1 209;222 214;209;222;211 209
217 271.881 22 4 1 1 209 214;209;222;211 209
217 274.917 22 4 2 0 222;224 209;224;222;211 
217 277.751 22 3 2 2 222;224 209;224;222 222;224
217 281.453 22 4 1 1 224 214;209;224;222 224
217 284.473 22 3 0 0  209;224;222 
217 287.763 23 3 1 1 224 209;224;222 224
217 291.923 23 3 0 0  209;224;222 
217 294.609 23 3 0 0  209;224;222 
217 297.782 23 4 1 1 211 209;224;222;211 211
217 301.111 23 4 2 1 211;213 209;224;222;211 211
217 305.533 24 4 1 1 213 213;224;222;211 213
217 309.316 24 3 2 1 210;226 213;226;210 210
217 312.689 24 3 0 0  213;226;210 
217 315.291 24 3 0 0  213;226;210 
217 318.091 25 3 0 0  213;226;210 
217 320.612 25 3 1 0 213 213;226;210 
217 323.4 25 3 1 1 213 213;226;210 213
217 326.209 25 3 1 1 213 213;226;210 213
217 328.977 25 3 0 0  213;226;210 
217 331.466 25 3 0 0  213;226;210 
