ID TIME BLK #BLOCKS
222 37.191 11 2
222 87.392 12 1
222 93.566 13 1
222 137.241 15 2
222 177.205 16 1
222 187.456 18 3
222 327.928 21 3
222 335.518 24 3
222 458.284 27 2
222 474.974 28 2
222 503.816 30 2
222 537.025 31 1
222 541.561 33 2
222 552.219 34 1
222 566.35 34 1
222 579.319 35 1
222 586.373 36 2
222 592.407 36 1
222 599.549 36 2
222 630.353 39 2
222 636.967 39 1
222 644.473 40 1
222 658.489 41 2
222 688.66 42 1
222 702.723 43 1
222 714.031 44 1
222 737.765 45 1
222 743.209 46 1
222 780.002 48 2
222 801.325 50 4
222 819.388 51 1
222 858.077 52 1
222 907.755 54 2
222 922.957 55 1
222 930.263 56 1
222 943.76 57 1
222 1057.716 59 3
222 1068.781 62 3
222 1108.425 64 2
222 1136.878 64 1
222 1144.12 67 3
222 1158.999 68 1
222 1191.111 69 1
222 1237.581 69 2
222 1269.294 70 1
222 1287.448 70 1
222 1301.092 71 1
222 1309.539 73 2
