ID TIME BLK #BUFFER #GETH #ALLOWED BUFFERPEERS GETHPEERS ALLOWED
217 5.036 3 0 0 0   
217 7.4 3 0 0 0   
217 9.537 3 1 1 1 224 224 224
217 11.978 3 1 1 1 224 224 224
217 14.478 3 1 1 1 224 224 224
217 16.562 4 1 1 1 224 224 224
217 19.024 4 1 1 1 224 224 224
217 21.532 4 1 1 1 224 224 224
217 24.056 4 1 1 1 224 224 224
217 26.56 4 1 1 1 224 224 224
217 29.067 4 1 1 1 224 224 224
217 31.788 5 1 2 1 224;213 224 224
217 34.13 5 2 2 2 224;213 213;224 224;213
217 36.703 5 2 0 0  213;224 
217 39.225 5 2 1 1 224 213;224 224
217 41.645 5 0 0 0   
217 44.148 5 0 0 0   
217 46.667 5 0 0 0   
217 49.158 5 0 0 0   
217 51.661 5 0 0 0   
217 54.176 5 0 0 0   
217 56.67 5 0 0 0   
217 58.686 5 0 0 0   
217 60.698 5 0 0 0   
217 63.199 5 0 0 0   
217 65.703 5 0 0 0   
217 68.214 5 0 0 0   
217 70.715 5 0 0 0   
217 73.233 5 0 0 0   
217 75.762 5 0 1 1 209  209
217 78.267 5 1 1 1 209 209 209
217 80.801 5 1 1 1 209 209 209
217 83.27 5 1 1 1 209 209 209
217 85.788 5 1 1 1 209 209 209
217 88.288 5 1 1 1 209 209 209
217 90.813 5 1 1 1 209 209 209
217 92.965 5 1 0 0  209 
217 95.369 5 1 1 1 224 209 224
217 97.88 5 1 1 1 224 224 224
217 100.374 5 1 1 1 224 224 224
217 102.431 9 1 1 1 224 224 224
217 104.723 9 1 0 0  224 
217 107.23 9 1 0 0  224 
217 109.634 9 1 0 0  224 
217 112.085 9 0 0 0   
217 114.1 9 0 0 0   
217 116.123 9 0 0 0   
217 118.63 9 0 0 0   
217 121.135 9 0 0 0   
217 123.66 9 0 0 0   
217 126.165 9 0 0 0   
217 128.691 9 0 0 0   
217 131.178 9 0 0 0   
217 133.702 9 0 0 0   
217 136.194 9 0 0 0   
217 138.719 9 0 0 0   
217 141.211 9 0 0 0   
217 143.771 9 0 1 1 209  209
217 146.238 9 0 1 1 209  209
217 148.746 9 1 1 1 209 209 209
217 150.991 12 1 1 1 209 209 209
217 153.355 12 1 1 1 209 209 209
217 155.84 12 1 2 2 209;224 209 224;209
217 158.675 12 2 3 2 209;224;218 224;209 224;209
217 161.001 12 3 2 2 224;218 218;224;209 224;218
217 163.533 12 3 2 2 224;218 218;224;209 224;218
217 166.303 13 3 1 1 218 218;224;209 218
217 168.896 13 2 1 1 218 218;224 218
217 171.987 13 2 1 1 218 218;224 218
217 174.514 13 1 2 2 218;224 218 224;218
217 177.01 13 1 1 1 224 218 224
217 179.542 13 1 1 1 224 218 224
217 182.01 13 0 1 1 224  224
217 184.505 13 0 1 1 224  224
217 187.014 13 0 1 1 224  224
217 189.514 13 0 2 2 224;218  224;218
217 191.682 13 0 1 1 218  218
217 194.143 13 1 1 1 218 218 218
217 196.62 13 1 0 0  218 
217 199.155 13 1 0 0  218 
217 201.606 13 0 0 0   
217 203.616 13 0 0 0   
217 206.12 13 0 0 0   
