ID TIME BLK #BUFFER #GETH BUFFERPEERS GETHPEERS
209 217.466 4 0 0 [] []
209 222.626 4 0 0 [] []
209 227.942 4 1 1 ['213'] ['213']
209 233.242 4 0 0 [] []
209 238.545 4 0 0 [] []
209 243.834 4 0 0 [] []
209 249.131 4 0 0 [] []
209 254.433 4 1 0 ['213'] []
209 259.551 4 0 1 [] ['213']
209 264.828 6 0 0 [] []
209 270.117 6 0 0 [] []
209 275.411 6 0 0 [] []
209 280.712 6 0 0 [] []
209 286.003 6 1 1 ['224'] ['224']
209 291.374 6 0 1 [] ['224']
209 296.741 7 0 1 [] ['222']
209 302.044 7 0 1 [] ['222']
209 307.379 7 1 3 ['214'] ['214', '222', '210']
209 312.698 7 1 2 ['214'] ['214', '210']
209 317.834 8 0 2 [] ['214', '210']
209 323.099 8 1 2 ['214'] ['214', '210']
209 328.561 10 1 1 ['224'] ['210']
209 333.757 10 1 1 ['214'] ['224']
209 339.002 11 1 2 ['224'] ['214', '224']
209 344.319 11 1 2 ['213'] ['224', '213']
209 349.71 11 3 3 ['213', '226', '224'] ['226', '224', '213']
209 355.021 12 0 3 [] ['226', '224', '213']
209 360.508 12 0 2 [] ['226', '213']
209 365.771 12 0 1 [] ['213']
209 370.928 12 1 1 ['217'] ['218']
209 376.26 12 1 3 ['211'] ['217', '211', '218']
209 381.712 12 0 1 [] ['211']
209 386.855 14 0 0 [] []
209 392.131 14 0 0 [] []
209 397.468 14 0 0 [] []
209 402.815 14 0 1 [] ['226']
209 407.887 15 0 1 [] ['226']
209 413.256 15 1 0 ['218'] []
209 418.62 15 0 2 [] ['213', '218']
209 423.892 16 1 3 ['211'] ['211', '213', '218']
209 429.571 17 1 3 ['213'] ['211', '213', '218']
209 434.743 17 0 2 [] ['213', '218']
209 439.979 17 0 0 [] []
209 445.002 17 0 0 [] []
209 450.293 17 0 0 [] []
209 455.771 17 1 2 ['213'] ['226', '213']
209 461.104 18 1 2 ['213'] ['226', '213']
209 466.349 18 0 1 [] ['213']
209 471.603 18 1 0 ['213'] []
209 476.922 18 0 0 [] []
209 482.006 19 0 1 [] ['214']
209 487.404 19 1 0 ['222'] []
209 492.667 21 0 1 [] ['222']
209 497.961 21 0 2 [] ['217', '222']
209 503.184 22 0 2 [] ['217', '222']
209 508.383 22 0 0 [] []
209 513.695 22 0 0 [] []
209 518.992 23 0 0 [] []
209 524.313 23 0 0 [] []
209 529.627 23 0 0 [] []
209 534.931 23 0 1 [] ['210']
209 540.215 23 0 1 [] ['210']
209 545.494 23 0 0 [] []
209 550.791 23 0 0 [] []
209 556.089 23 0 0 [] []
209 561.404 23 0 0 [] []
209 566.746 23 0 0 [] []
209 572.078 24 1 1 ['217'] ['217']
209 577.208 24 1 2 ['210'] ['217', '210']
209 582.44 25 1 1 ['210'] ['210']
209 587.777 25 1 1 ['210'] ['210']
209 593.092 25 0 1 [] ['210']
209 598.552 27 1 3 ['226'] ['226', '214', '210']
209 603.711 27 0 2 [] ['226', '214']
209 609.019 28 1 3 ['224'] ['226', '214', '224']
209 614.398 28 1 3 ['217'] ['217', '214', '224']
209 619.822 28 0 2 [] ['217', '224']
209 624.848 28 0 0 [] []
209 630.157 28 0 0 [] []
