ID TIME BLK #BLOCKS
217 16.788 4 1
217 32.375 5 2
217 54.559 6 6
217 76.941 7 1
217 80.527 8 1
217 91.789 9 1
217 121.435 10 1
217 134.255 11 1
217 149.177 12 1
217 161.872 13 2
217 178.629 14 3
217 190.348 15 1
217 192.254 15 1
217 198.235 16 1
217 206.495 16 1
217 213.022 17 1
217 229.489 18 1
217 245.226 19 1
217 257.258 20 1
217 272.525 21 1
217 289.182 22 1
217 302.671 23 2
217 329.186 24 3
217 345.216 25 2
217 349.666 26 1
217 381.462 27 3
217 388.34 27 2
217 421.497 29 2
217 427.208 30 1
217 444.544 31 1
217 456.902 32 1
217 470.495 33 1
217 488.26 34 1
217 501.404 35 1
217 523.29 36 4
